onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5636	0.5083	go	n/a	1.197	correct	right	female
4.0802	0.5083	succesful_stop	0.2	n/a	n/a	right	female
9.08	0.5084	go	n/a	0.864	correct	left	male
12.0966	0.5083	succesful_stop	0.25	n/a	n/a	right	female
17.0965	0.5083	go	n/a	0.867	correct	right	female
20.6047	0.5084	go	n/a	1.011	correct	left	male
24.1213	0.5083	succesful_stop	0.3	n/a	n/a	right	male
28.1295	0.5084	succesful_stop	0.35	n/a	n/a	right	female
33.1294	0.5083	go	n/a	0.719	correct	left	male
36.146	0.5083	go	n/a	0.962	correct	right	female
41.1459	0.5083	go	n/a	0.995	correct	right	female
45.1541	0.5083	go	n/a	0.937	correct	right	female
49.6623	0.5083	go	n/a	1.08	correct	right	female
52.6706	0.5083	go	n/a	0.963	correct	left	male
56.6788	0.5083	go	n/a	1.148	correct	left	male
60.687	0.5083	go	n/a	1.092	correct	right	female
65.6952	0.5083	succesful_stop	0.4	n/a	n/a	right	male
69.2035	0.5083	go	n/a	0.84	correct	left	male
72.2201	0.5083	go	n/a	0.851	correct	right	female
77.2199	0.5083	unsuccesful_stop	0.45	0.488	incorrect	left	female
84.7364	0.5083	succesful_stop	0.5	n/a	n/a	right	male
88.7446	0.5083	succesful_stop	0.55	n/a	n/a	right	male
93.2528	0.5084	go	n/a	0.818	correct	left	male
97.7611	0.5083	succesful_stop	0.6	n/a	n/a	right	male
100.2777	0.5083	go	n/a	0.693	correct	right	female
104.7775	0.5084	go	n/a	0.925	correct	right	female
109.7857	0.5084	succesful_stop	0.65	n/a	n/a	right	male
113.794	0.5083	go	n/a	2.042	correct	right	female
116.3106	0.5083	go	n/a	1.052	correct	right	female
121.3104	0.5084	go	n/a	0.953	correct	left	male
125.3187	0.5083	succesful_stop	0.7	n/a	n/a	right	female
129.8269	0.5083	go	n/a	0.81	correct	left	male
132.3435	0.5083	unsuccesful_stop	0.75	0.635	correct	left	male
137.3434	0.5083	unsuccesful_stop	0.8	0.913	correct	left	male
140.8516	0.5083	go	n/a	1.229	correct	left	male
145.8598	0.5083	go	n/a	0.982	correct	right	female
149.868	0.5083	go	n/a	1.033	correct	left	male
152.8763	0.5083	go	n/a	1.241	correct	left	male
157.3845	0.5083	go	n/a	0.976	correct	right	female
160.4011	0.5083	succesful_stop	0.85	n/a	n/a	right	male
169.4092	0.5083	unsuccesful_stop	0.9	0.812	correct	left	male
173.9174	0.5083	go	n/a	1.054	correct	right	female
176.9257	0.5083	go	n/a	1.306	correct	left	male
180.4422	0.5083	go	n/a	1.026	correct	right	female
184.9421	0.5083	go	n/a	1.01	correct	right	female
189.4503	0.5084	go	n/a	1.414	correct	left	male
192.4669	0.5083	go	n/a	0.893	correct	right	female
197.4668	0.5083	go	n/a	0.919	correct	right	female
201.475	0.5083	go	n/a	1.13	correct	right	female
205.4832	0.5084	go	n/a	1.123	correct	right	female
209.9915	0.5083	go	n/a	1.839	correct	left	male
217.5079	0.5083	go	n/a	1.982	incorrect	right	male
221.5162	0.5083	go	n/a	2.47	correct	left	male
225.0244	0.5083	succesful_stop	0.95	n/a	n/a	right	female
229.0326	0.5083	go	n/a	1.002	correct	left	male
233.5408	0.5084	go	n/a	1.189	correct	left	male
237.5491	0.5083	go	n/a	1.679	correct	left	male
241.0573	0.5083	go	n/a	1.299	correct	right	female
244.5739	0.5083	go	n/a	2.373	correct	left	male
249.0738	0.5083	go	n/a	1.378	correct	right	female
253.082	0.5083	succesful_stop	1.0	n/a	n/a	right	female
257.0902	0.5083	go	n/a	0.796	correct	left	male
262.0984	0.5083	go	n/a	2.104	correct	right	female
265.6067	0.5083	go	n/a	2.939	correct	left	male
269.1149	0.5083	go	n/a	1.162	correct	left	male
273.1231	0.5084	unsuccesful_stop	1.05	0.932	correct	right	female
277.1314	0.5083	go	n/a	0.836	correct	right	female
280.6479	0.5084	go	n/a	1.127	correct	right	female
286.1478	0.5083	go	n/a	n/a	miss	right	female
290.6727	0.5083	go	n/a	n/a	miss	right	female
298.1808	0.5083	go	n/a	0.579	correct	left	male
302.189	0.5084	go	n/a	1.514	correct	right	female
306.1973	0.5083	go	n/a	0.491	correct	left	male
310.2055	0.5083	go	n/a	0.471	correct	left	male
314.2137	0.5084	unsuccesful_stop	1.1	0.608	correct	right	female
317.222	0.5083	go	n/a	0.699	correct	right	female
322.2302	0.5083	go	n/a	0.609	correct	right	female
325.2384	0.5084	go	n/a	0.551	correct	right	female
329.7467	0.5083	go	n/a	0.491	correct	right	female
333.2549	0.5083	unsuccesful_stop	1.15	0.55	correct	right	female
336.7715	0.5083	go	n/a	1.241	correct	right	female
340.7797	0.5083	go	n/a	0.982	correct	left	male
349.7878	0.5083	unsuccesful_stop	1.2	1.274	correct	right	female
357.3043	0.5083	go	n/a	1.825	correct	left	male
362.3125	0.5083	unsuccesful_stop	1.25	1.429	correct	left	male
365.8207	0.5083	unsuccesful_stop	1.3	0.887	correct	right	female
368.8373	0.5083	unsuccesful_stop	1.35	0.967	correct	right	female
373.3372	0.5083	go	n/a	0.879	correct	left	male
377.8454	0.5083	unsuccesful_stop	1.4	0.436	correct	left	male
381.8536	0.5084	unsuccesful_stop	1.45	1.605	correct	left	male
386.3618	0.5084	unsuccesful_stop	1.5	1.679	correct	left	male
390.3701	0.5083	go	n/a	2.018	correct	right	female
398.3865	0.5084	unsuccesful_stop	1.5	1.744	correct	right	female
400.9031	0.5084	go	n/a	n/a	miss	right	male
407.4113	0.5083	go	n/a	1.951	correct	right	female
411.4195	0.5083	go	n/a	2.088	correct	right	female
415.4278	0.5083	go	n/a	1.899	correct	left	male
420.436	0.5083	go	n/a	1.578	correct	right	female
424.4442	0.5083	go	n/a	1.395	correct	right	female
427.9524	0.5083	unsuccesful_stop	1.45	1.078	correct	right	female
