onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5743	0.5083	go	n/a	1.108	correct	right	female
8.5908	0.5083	succesful_stop	0.2	n/a	n/a	right	female
13.599	0.5083	succesful_stop	0.25	n/a	n/a	right	female
17.6072	0.5083	succesful_stop	0.3	n/a	n/a	right	female
24.132	0.5083	go	n/a	0.944	correct	right	female
28.6318	0.5084	succesful_stop	0.35	n/a	n/a	right	female
33.14	0.5084	go	n/a	0.866	correct	right	female
37.6482	0.5084	succesful_stop	0.4	n/a	n/a	right	female
40.6565	0.5083	go	n/a	0.975	correct	left	male
44.6647	0.5083	go	n/a	0.903	correct	left	male
49.1729	0.5083	go	n/a	0.639	correct	left	male
53.1811	0.5083	succesful_stop	0.45	n/a	n/a	right	male
56.6894	0.5083	go	n/a	1.106	correct	left	male
61.6975	0.5084	succesful_stop	0.5	n/a	n/a	right	female
64.2141	0.5084	go	n/a	0.857	correct	right	female
69.714	0.5083	go	n/a	0.913	correct	left	male
77.2304	0.5083	go	n/a	1.416	correct	right	female
81.2386	0.5084	succesful_stop	0.55	n/a	n/a	right	female
85.2469	0.5083	go	n/a	0.867	correct	right	female
88.2634	0.5084	go	n/a	0.847	correct	right	female
93.2633	0.5083	go	n/a	0.974	correct	left	male
100.7797	0.5084	succesful_stop	0.6	n/a	n/a	right	male
105.2879	0.5084	go	n/a	0.928	correct	left	male
108.3045	0.5083	go	n/a	1.018	correct	left	male
116.321	0.5083	go	n/a	0.878	correct	right	female
121.8208	0.5083	unsuccesful_stop	0.65	0.763	correct	right	female
128.8372	0.5084	go	n/a	1.204	correct	left	male
133.3454	0.5084	succesful_stop	0.7	n/a	n/a	right	male
137.3537	0.5083	succesful_stop	0.75	n/a	n/a	right	female
144.3785	0.5083	go	n/a	1.817	correct	right	female
149.8783	0.5083	go	n/a	1.225	correct	right	female
153.8865	0.5083	go	n/a	1.259	correct	right	female
161.403	0.5083	go	n/a	0.886	correct	left	male
164.9112	0.5083	succesful_stop	0.8	n/a	n/a	right	female
172.9276	0.5083	go	n/a	1.117	correct	right	female
176.9358	0.5084	go	n/a	1.793	correct	right	female
180.4524	0.5083	go	n/a	1.163	correct	left	male
184.9523	0.5083	go	n/a	0.896	correct	left	male
189.4605	0.5083	go	n/a	0.897	correct	left	male
192.477	0.5084	go	n/a	2.028	incorrect	left	female
197.4769	0.5083	unsuccesful_stop	0.85	0.917	correct	left	male
200.9851	0.5084	go	n/a	1.41	correct	right	female
204.9934	0.5083	go	n/a	1.378	correct	left	male
209.5016	0.5083	go	n/a	1.27	correct	right	female
212.5181	0.5083	succesful_stop	0.9	n/a	n/a	right	male
218.018	0.5083	succesful_stop	0.95	n/a	n/a	right	female
221.0262	0.5083	go	n/a	1.935	correct	right	female
225.5344	0.5083	go	n/a	1.604	correct	left	male
228.551	0.5083	succesful_stop	1.0	n/a	n/a	right	male
237.0591	0.5083	go	n/a	1.429	correct	left	male
242.0673	0.5083	go	n/a	1.567	correct	left	male
246.0755	0.5083	succesful_stop	1.05	n/a	n/a	right	female
250.0837	0.5083	go	n/a	1.882	correct	left	male
253.0919	0.5084	go	n/a	1.358	correct	left	male
257.6001	0.5084	go	n/a	1.585	correct	right	female
260.6167	0.5083	go	n/a	1.567	correct	left	male
265.6166	0.5083	go	n/a	1.403	correct	left	male
268.6332	0.5083	go	n/a	1.433	correct	right	female
274.133	0.5083	go	n/a	1.612	correct	right	female
277.6412	0.5083	go	n/a	1.425	correct	left	male
280.6578	0.5083	unsuccesful_stop	1.1	1.116	correct	left	male
290.1659	0.5083	go	n/a	1.935	correct	left	male
292.6825	0.5083	succesful_stop	1.15	n/a	n/a	right	male
302.1905	0.5083	go	n/a	1.588	correct	right	female
305.6987	0.5084	go	n/a	1.59	correct	left	male
310.2069	0.5084	go	n/a	1.762	correct	left	male
313.2152	0.5083	go	n/a	1.637	correct	right	female
318.2234	0.5083	go	n/a	1.618	correct	right	female
325.2398	0.5083	go	n/a	1.867	correct	right	female
330.248	0.5083	go	n/a	1.419	correct	left	male
333.7562	0.5084	go	n/a	2.037	correct	right	female
337.7645	0.5083	go	n/a	2.257	correct	left	male
342.2727	0.5083	go	n/a	1.848	correct	right	female
346.2809	0.5083	succesful_stop	1.2	n/a	n/a	right	male
350.2891	0.5083	succesful_stop	1.25	n/a	n/a	right	male
352.8057	0.5083	go	n/a	1.664	correct	left	male
357.8055	0.5084	succesful_stop	1.3	n/a	n/a	right	male
361.8138	0.5083	succesful_stop	1.35	n/a	n/a	right	female
369.3302	0.5083	go	n/a	1.612	correct	left	male
373.3384	0.5083	go	n/a	1.516	correct	right	female
377.8466	0.5083	go	n/a	1.186	correct	right	female
380.8632	0.5083	unsuccesful_stop	1.4	1.514	correct	right	female
385.8631	0.5083	succesful_stop	1.45	n/a	n/a	right	male
389.3713	0.5083	succesful_stop	1.5	n/a	n/a	right	female
393.8795	0.5083	succesful_stop	1.55	n/a	n/a	right	male
397.3877	0.5083	go	n/a	3.363	correct	right	female
402.3959	0.5083	go	n/a	2.106	correct	right	female
