onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5583	0.5083	unsuccesful_stop	0.2	1.175	correct	left	male
4.5665	0.5084	go	n/a	0.892	correct	right	female
8.5748	0.5083	go	n/a	0.556	correct	right	female
13.083	0.5084	go	n/a	0.675	correct	right	female
16.0996	0.5084	go	n/a	0.74	correct	left	male
21.5995	0.5084	go	n/a	0.66	correct	right	female
29.1161	0.5083	succesful_stop	0.2	n/a	n/a	right	female
33.1243	0.5083	unsuccesful_stop	0.25	0.498	correct	right	female
36.1409	0.5083	go	n/a	0.62	correct	right	female
41.6408	0.5083	go	n/a	0.752	correct	right	female
49.6573	0.5083	succesful_stop	0.25	n/a	n/a	right	male
52.1739	0.5083	succesful_stop	0.3	n/a	n/a	right	male
56.1822	0.5083	go	n/a	0.592	correct	right	female
60.1904	0.5084	go	n/a	0.619	correct	right	female
64.1987	0.5083	succesful_stop	0.35	n/a	n/a	right	female
69.1986	0.5083	succesful_stop	0.4	n/a	n/a	right	male
73.2068	0.5084	go	n/a	0.791	correct	right	female
77.7151	0.5083	unsuccesful_stop	0.45	0.559	correct	left	male
81.2233	0.5084	go	n/a	1.023	correct	left	male
85.2316	0.5083	go	n/a	0.56	correct	left	male
89.2398	0.5084	go	n/a	0.749	correct	right	female
92.7481	0.5083	go	n/a	0.802	correct	left	male
97.2563	0.5084	go	n/a	0.541	correct	right	female
100.273	0.5083	unsuccesful_stop	0.5	0.623	correct	right	female
104.2812	0.5083	go	n/a	0.774	correct	left	male
108.2895	0.5083	go	n/a	0.715	correct	right	female
113.7894	0.5083	go	n/a	0.809	correct	right	female
116.306	0.5083	succesful_stop	0.55	n/a	n/a	right	female
120.3142	0.5083	unsuccesful_stop	0.6	0.742	correct	left	male
124.3225	0.5083	go	n/a	1.053	correct	right	female
129.3224	0.5083	succesful_stop	0.65	n/a	n/a	right	male
132.339	0.5083	unsuccesful_stop	0.7	0.684	correct	left	male
136.8389	0.5083	go	n/a	0.949	correct	left	male
141.8471	0.5083	go	n/a	1.065	correct	left	male
148.8636	0.5084	unsuccesful_stop	0.75	0.853	correct	right	female
153.8719	0.5083	go	n/a	1.343	correct	right	female
156.3885	0.5083	go	n/a	1.415	correct	left	male
164.405	0.5083	go	n/a	0.859	correct	left	male
169.4049	0.5083	succesful_stop	0.8	n/a	n/a	right	female
173.9131	0.5084	go	n/a	1.186	correct	right	female
177.9214	0.5083	go	n/a	1.433	correct	left	male
180.438	0.5083	go	n/a	1.308	correct	right	female
184.4463	0.5083	go	n/a	1.278	correct	right	female
189.9462	0.5083	succesful_stop	0.85	n/a	n/a	right	female
192.9544	0.5083	go	n/a	1.29	correct	left	male
196.9627	0.5083	unsuccesful_stop	0.9	0.836	correct	right	female
201.9709	0.5083	succesful_stop	0.95	n/a	n/a	right	male
205.9792	0.5083	go	n/a	1.115	correct	right	female
209.9874	0.5083	unsuccesful_stop	1.0	1.106	correct	left	male
213.9957	0.5083	go	n/a	1.422	correct	left	male
217.5039	0.5084	go	n/a	1.267	correct	left	male
222.0122	0.5083	succesful_stop	1.05	n/a	n/a	right	male
225.0204	0.5084	unsuccesful_stop	1.1	1.24	correct	right	female
229.5287	0.5083	go	n/a	1.452	correct	left	male
233.5369	0.5084	go	n/a	1.265	correct	right	female
242.0534	0.5084	go	n/a	1.192	correct	left	male
245.5617	0.5083	go	n/a	1.455	correct	left	male
248.5783	0.5083	go	n/a	1.316	correct	right	female
254.0782	0.5083	go	n/a	1.247	correct	right	female
258.0864	0.5084	go	n/a	0.994	correct	left	male
260.6031	0.5083	unsuccesful_stop	1.15	1.068	correct	right	female
264.6113	0.5083	go	n/a	1.566	correct	left	male
269.6112	0.5083	go	n/a	1.308	correct	right	female
273.1195	0.5083	go	n/a	1.351	correct	left	male
276.6361	0.5083	succesful_stop	1.2	n/a	n/a	right	male
282.136	0.5083	unsuccesful_stop	1.25	1.247	correct	right	female
