onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0705	0.5084	go	n/a	1.083	correct	left	male
5.0704	0.5083	go	n/a	0.978	correct	left	male
8.0869	0.5084	go	n/a	1.152	correct	left	male
17.095	0.5083	go	n/a	1.164	correct	left	male
20.1115	0.5083	go	n/a	1.319	correct	left	male
25.6113	0.5083	go	n/a	1.053	correct	right	female
29.6195	0.5083	go	n/a	1.354	correct	right	female
33.1277	0.5083	succesful_stop	0.2	n/a	n/a	right	male
36.6359	0.5084	go	n/a	1.084	correct	right	female
40.1525	0.5083	succesful_stop	0.25	n/a	n/a	right	male
48.6605	0.5083	go	n/a	1.015	correct	left	male
52.6687	0.5083	succesful_stop	0.3	n/a	n/a	right	female
57.1769	0.5083	succesful_stop	0.35	n/a	n/a	right	female
60.1934	0.5084	succesful_stop	0.4	n/a	n/a	right	female
65.6933	0.5083	succesful_stop	0.45	n/a	n/a	right	male
69.2015	0.5083	succesful_stop	0.5	n/a	n/a	right	male
73.2097	0.5083	succesful_stop	0.55	n/a	n/a	right	female
77.7178	0.5084	succesful_stop	0.6	n/a	n/a	right	female
84.2426	0.5083	go	n/a	1.083	correct	left	male
88.2508	0.5083	succesful_stop	0.65	n/a	n/a	right	male
92.7506	0.5084	go	n/a	1.019	correct	right	female
96.7588	0.5084	go	n/a	1.042	correct	left	male
100.767	0.5083	go	n/a	1.028	correct	right	female
104.2836	0.5083	go	n/a	1.089	correct	right	female
108.7834	0.5083	go	n/a	0.974	correct	left	male
113.2916	0.5083	go	n/a	0.968	correct	left	male
116.7998	0.5083	go	n/a	1.104	correct	left	male
121.808	0.5083	unsuccesful_stop	0.7	0.863	correct	right	female
125.8162	0.5083	go	n/a	1.084	correct	right	female
129.8243	0.5084	go	n/a	1.012	correct	left	male
133.8325	0.5084	succesful_stop	0.75	n/a	n/a	right	female
137.3408	0.5083	go	n/a	0.971	correct	right	female
141.3489	0.5084	succesful_stop	0.8	n/a	n/a	right	male
144.8572	0.5083	go	n/a	1.06	correct	right	female
149.8653	0.5083	succesful_stop	0.85	n/a	n/a	right	male
153.8735	0.5083	go	n/a	0.945	correct	right	female
157.8817	0.5083	go	n/a	0.939	correct	left	male
161.3899	0.5083	go	n/a	1.273	correct	left	male
165.3981	0.5083	go	n/a	1.02	correct	left	male
