name	intensity-avg	volume
Left-wm-bankssts	98.7584	2346.5
Left-wm-caudalanteriorcingulate	98.977	2021.3
Left-wm-caudalmiddlefrontal	96.4389	5688.2
Left-wm-cuneus	96.4189	1953.1
Left-wm-entorhinal	78.4461	691.0
Left-wm-fusiform	91.2039	6031.1
Left-wm-inferiorparietal	98.4036	7357.0
Left-wm-inferiortemporal	88.5644	6586.8
Left-wm-isthmuscingulate	100.5258	3680.0
Left-wm-lateraloccipital	91.9348	9221.4
Left-wm-lateralorbitofrontal	94.0621	5755.5
Left-wm-lingual	87.2259	4920.1
Left-wm-medialorbitofrontal	94.0397	3182.0
Left-wm-middletemporal	89.8395	4832.7
Left-wm-parahippocampal	84.1652	1202.4
Left-wm-paracentral	93.0121	3254.8
Left-wm-parsopercularis	96.1879	2769.4
Left-wm-parsorbitalis	81.3747	790.5
Left-wm-parstriangularis	93.7231	3027.8
Left-wm-pericalcarine	90.5016	3192.4
Left-wm-postcentral	91.0179	5535.0
Left-wm-posteriorcingulate	99.3493	4015.7
Left-wm-precentral	93.3869	12219.9
Left-wm-precuneus	95.7122	5839.1
Left-wm-rostralanteriorcingulate	102.535	1983.9
Left-wm-rostralmiddlefrontal	95.7004	10805.5
Left-wm-superiorfrontal	93.1341	17897.2
Left-wm-superiorparietal	98.1915	10097.7
Left-wm-superiortemporal	94.6608	6213.4
Left-wm-supramarginal	97.0693	7577.0
Left-wm-frontalpole	87.7105	305.1
Left-wm-temporalpole	71.3458	523.2
Left-wm-transversetemporal	101.0015	687.5
Left-wm-insula	93.8817	7960.5
Right-wm-bankssts	99.2713	2406.6
Right-wm-caudalanteriorcingulate	99.2606	2211.4
Right-wm-caudalmiddlefrontal	94.64399999999999	4457.8
Right-wm-cuneus	95.486	2036.5
Right-wm-entorhinal	74.4641	522.1
Right-wm-fusiform	89.8569	5203.5
Right-wm-inferiorparietal	94.1722	8249.8
Right-wm-inferiortemporal	86.5192	4950.8
Right-wm-isthmuscingulate	99.5924	2671.3
Right-wm-lateraloccipital	91.0449	7632.4
Right-wm-lateralorbitofrontal	95.3131	5683.6
Right-wm-lingual	89.9007	5628.0
Right-wm-medialorbitofrontal	95.2637	3219.6
Right-wm-middletemporal	88.9851	5437.8
Right-wm-parahippocampal	86.475	1435.7
Right-wm-paracentral	94.4986	4482.3
Right-wm-parsopercularis	97.8007	3084.6
Right-wm-parsorbitalis	83.8804	1090.4
Right-wm-parstriangularis	92.3439	3158.4
Right-wm-pericalcarine	91.3522	2889.2
Right-wm-postcentral	90.307	5549.2
Right-wm-posteriorcingulate	99.3552	3729.3
Right-wm-precentral	92.9451	11126.1
Right-wm-precuneus	95.962	6909.1
Right-wm-rostralanteriorcingulate	104.0456	1600.5
Right-wm-rostralmiddlefrontal	95.3769	12156.9
Right-wm-superiorfrontal	92.735	16307.5
Right-wm-superiorparietal	96.6034	10169.9
Right-wm-superiortemporal	92.053	5801.5
Right-wm-supramarginal	97.3777	7349.0
Right-wm-frontalpole	85.0203	440.9
Right-wm-temporalpole	70.6275	561.1
Right-wm-transversetemporal	97.7578	548.4
Right-wm-insula	93.1295	8339.4
Left-UnsegmentedWhiteMatter	101.2043	24812.3
Right-UnsegmentedWhiteMatter	100.9759	23435.4
