onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.6627	0.5083	go	n/a	1.037	correct	right	female
4.6709	0.5083	go	n/a	0.914	correct	right	female
9.1791	0.5083	succesful_stop	0.2	n/a	n/a	right	male
12.1957	0.5083	go	n/a	0.76	correct	left	male
20.7038	0.5083	go	n/a	0.778	correct	left	male
24.2203	0.5084	go	n/a	0.789	correct	left	male
29.2202	0.5083	go	n/a	0.865	correct	left	male
33.2284	0.5083	go	n/a	0.87	correct	right	female
36.7367	0.5083	go	n/a	1.095	correct	right	female
41.2449	0.5083	go	n/a	0.919	correct	left	male
44.2614	0.5084	succesful_stop	0.25	n/a	n/a	right	female
49.2613	0.5083	go	n/a	1.009	correct	right	female
52.2779	0.5083	go	n/a	0.94	correct	right	female
56.7777	0.5084	succesful_stop	0.3	n/a	n/a	right	male
60.2943	0.5083	succesful_stop	0.35	n/a	n/a	right	female
65.2942	0.5083	succesful_stop	0.4	n/a	n/a	right	male
68.3107	0.5083	go	n/a	0.935	correct	left	male
72.8106	0.5083	go	n/a	0.845	correct	left	male
77.8188	0.5083	go	n/a	0.769	correct	left	male
80.827	0.5083	go	n/a	0.811	correct	right	female
84.3436	0.5083	go	n/a	0.902	correct	left	male
88.8435	0.5083	go	n/a	0.795	correct	right	female
93.3517	0.5083	go	n/a	0.848	correct	right	female
96.8599	0.5083	go	n/a	0.797	correct	left	male
104.8763	0.5083	go	n/a	0.757	correct	left	male
109.3845	0.5083	succesful_stop	0.45	n/a	n/a	right	female
113.3927	0.5084	succesful_stop	0.5	n/a	n/a	right	female
117.401	0.5083	go	n/a	0.888	correct	right	female
121.4092	0.5083	succesful_stop	0.55	n/a	n/a	right	male
125.9174	0.5083	succesful_stop	0.6	n/a	n/a	right	male
129.9256	0.5083	go	n/a	0.963	correct	left	male
132.4422	0.5083	go	n/a	0.968	correct	left	male
137.442	0.5084	succesful_stop	0.65	n/a	n/a	right	male
140.9503	0.5083	succesful_stop	0.7	n/a	n/a	right	male
145.9585	0.5083	go	n/a	1.075	correct	left	male
148.9667	0.5083	go	n/a	1.022	correct	right	female
156.4915	0.5083	go	n/a	1.091	correct	left	male
161.9913	0.5083	go	n/a	1.286	correct	right	female
164.5079	0.5083	go	n/a	1.304	correct	left	male
168.5161	0.5083	go	n/a	1.133	correct	right	female
173.016	0.5083	succesful_stop	0.75	n/a	n/a	right	female
176.5326	0.5083	go	n/a	1.533	correct	left	male
181.0324	0.5084	succesful_stop	0.8	n/a	n/a	right	female
186.0406	0.5083	succesful_stop	0.85	n/a	n/a	right	female
190.0488	0.5084	succesful_stop	0.9	n/a	n/a	right	male
194.057	0.5084	go	n/a	1.168	correct	right	female
196.5736	0.5084	succesful_stop	0.95	n/a	n/a	right	female
202.0735	0.5083	succesful_stop	1.0	n/a	n/a	right	male
204.5901	0.5083	go	n/a	1.4	correct	left	male
210.0899	0.5083	go	n/a	1.291	correct	left	male
213.0982	0.5083	go	n/a	1.392	correct	right	female
217.1064	0.5083	go	n/a	1.366	correct	left	male
221.6146	0.5083	go	n/a	1.542	correct	left	male
225.6228	0.5083	go	n/a	1.415	correct	right	female
228.6394	0.5083	go	n/a	1.674	incorrect	left	female
232.6476	0.5083	go	n/a	1.262	correct	right	female
236.6558	0.5083	go	n/a	1.308	correct	right	female
241.6557	0.5083	go	n/a	1.28	correct	left	male
246.1639	0.5083	unsuccesful_stop	1.05	1.219	correct	left	male
249.6721	0.5083	succesful_stop	1.1	n/a	n/a	right	female
252.6887	0.5083	go	n/a	1.501	correct	left	male
257.1885	0.5084	go	n/a	1.609	correct	left	male
264.7133	0.5083	go	n/a	1.677	correct	right	female
269.2132	0.5083	go	n/a	1.288	correct	right	female
272.7297	0.5084	go	n/a	1.582	correct	right	female
277.7296	0.5083	go	n/a	1.395	correct	left	male
281.2378	0.5083	succesful_stop	1.15	n/a	n/a	right	female
285.746	0.5084	go	n/a	1.912	correct	left	male
290.2542	0.5084	go	n/a	1.956	correct	left	male
293.7625	0.5083	succesful_stop	1.2	n/a	n/a	right	male
298.2707	0.5083	succesful_stop	1.25	n/a	n/a	right	male
300.7873	0.5083	succesful_stop	1.3	n/a	n/a	right	male
308.8037	0.5083	go	n/a	1.866	correct	left	male
313.8035	0.5084	succesful_stop	1.35	n/a	n/a	right	female
317.8118	0.5083	go	n/a	1.818	correct	right	female
321.82	0.5083	go	n/a	1.789	correct	right	female
326.3282	0.5083	go	n/a	1.577	correct	right	female
329.8364	0.5083	go	n/a	1.689	correct	left	male
332.853	0.5083	succesful_stop	1.4	n/a	n/a	right	female
337.8528	0.5084	go	n/a	1.793	correct	right	female
345.3693	0.5083	go	n/a	1.803	correct	right	female
350.3775	0.5083	go	n/a	1.762	correct	left	male
354.3857	0.5083	go	n/a	1.626	correct	right	female
356.9023	0.5083	unsuccesful_stop	1.45	1.571	correct	left	male
360.9105	0.5083	succesful_stop	1.5	n/a	n/a	right	female
365.9104	0.5083	unsuccesful_stop	1.55	1.666	correct	right	female
368.9269	0.5083	go	n/a	2.043	correct	left	male
372.9351	0.5084	go	n/a	1.87	correct	left	male
381.9432	0.5083	go	n/a	2.024	correct	right	female
386.4514	0.5083	succesful_stop	1.6	n/a	n/a	right	female
388.968	0.5083	go	n/a	2.022	correct	right	female
392.9762	0.5083	succesful_stop	1.65	n/a	n/a	right	female
397.9761	0.5083	go	n/a	2.216	correct	right	female
401.9843	0.5083	succesful_stop	1.7	n/a	n/a	right	male
406.4925	0.5083	go	n/a	2.131	correct	left	male
409.0091	0.5083	go	n/a	2.275	correct	left	male
413.0173	0.5083	unsuccesful_stop	1.75	1.824	correct	left	male
418.0172	0.5083	go	n/a	2.422	correct	left	male
422.5254	0.5083	go	n/a	2.279	correct	left	male
426.5336	0.5083	succesful_stop	1.8	n/a	n/a	right	female
