onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.041	0.5083	go	n/a	0.537	correct	right	female
5.5492	0.5083	go	n/a	0.408	correct	left	male
8.0657	0.5084	go	n/a	0.433	correct	left	male
16.0822	0.5083	go	n/a	0.567	correct	right	female
21.082	0.5083	go	n/a	0.473	correct	left	male
25.5902	0.5084	unsuccesful_stop	0.2	0.54	correct	right	female
28.5985	0.5083	go	n/a	0.459	correct	left	male
36.1233	0.5083	go	n/a	0.514	correct	right	female
41.1231	0.5083	go	n/a	0.54	correct	right	female
45.6313	0.5083	go	n/a	0.516	correct	left	male
49.1395	0.5084	go	n/a	0.628	correct	left	male
53.1478	0.5083	succesful_stop	0.2	n/a	n/a	right	male
56.656	0.5083	succesful_stop	0.25	n/a	n/a	right	male
61.1642	0.5083	go	n/a	0.501	correct	left	male
68.189	0.5083	unsuccesful_stop	0.3	0.4	correct	right	female
72.1972	0.5083	go	n/a	0.662	correct	left	male
76.6971	0.5083	succesful_stop	0.35	n/a	n/a	right	female
80.2136	0.5084	go	n/a	0.614	correct	left	male
84.7135	0.5083	go	n/a	0.727	correct	left	male
89.7217	0.5083	go	n/a	0.524	correct	right	female
96.2465	0.5083	go	n/a	0.6	correct	left	male
100.7464	0.5083	go	n/a	0.646	correct	right	female
104.2629	0.5083	succesful_stop	0.4	n/a	n/a	right	male
109.2628	0.5083	go	n/a	0.773	correct	left	male
113.271	0.5083	go	n/a	0.653	correct	right	female
117.2792	0.5083	go	n/a	0.705	correct	left	male
120.2958	0.5083	go	n/a	0.695	correct	left	male
124.304	0.5083	go	n/a	0.665	correct	left	male
128.3122	0.5083	go	n/a	0.635	correct	left	male
132.3204	0.5084	unsuccesful_stop	0.45	0.609	correct	right	female
137.8203	0.5083	unsuccesful_stop	0.5	0.701	correct	right	female
140.3369	0.5083	unsuccesful_stop	0.55	0.475	correct	left	male
144.3451	0.5083	go	n/a	0.575	correct	right	female
149.8449	0.5084	go	n/a	0.609	correct	left	male
153.3532	0.5083	unsuccesful_stop	0.55	0.857	correct	left	male
156.3697	0.5084	unsuccesful_stop	0.5	0.606	correct	left	male
160.8696	0.5083	succesful_stop	0.45	n/a	n/a	right	male
168.886	0.5084	go	n/a	0.643	correct	left	male
172.4026	0.5083	succesful_stop	0.4	n/a	n/a	right	female
176.4108	0.5083	succesful_stop	0.4	n/a	n/a	right	male
185.9189	0.5083	go	n/a	0.738	correct	right	female
189.4271	0.5083	unsuccesful_stop	0.45	0.526	correct	right	female
193.4353	0.5083	go	n/a	1.209	correct	left	male
197.4435	0.5084	go	n/a	0.753	correct	right	female
200.9518	0.5083	succesful_stop	0.45	n/a	n/a	right	male
204.4683	0.5083	go	n/a	0.673	correct	right	female
208.4765	0.5084	go	n/a	0.734	correct	right	female
212.4848	0.5083	go	n/a	0.951	correct	left	male
221.9928	0.5083	go	n/a	0.806	correct	left	male
229.5093	0.5083	unsuccesful_stop	0.5	0.588	correct	right	female
234.0175	0.5083	go	n/a	0.913	correct	left	male
238.0257	0.5083	succesful_stop	0.5	n/a	n/a	right	male
240.5423	0.5083	unsuccesful_stop	0.55	0.602	correct	left	male
245.5421	0.5083	go	n/a	0.696	correct	right	female
248.5587	0.5083	go	n/a	0.77	correct	right	female
252.5669	0.5083	go	n/a	0.804	correct	right	female
257.5668	0.5083	go	n/a	0.827	correct	left	male
261.575	0.5083	go	n/a	0.864	correct	left	male
265.5832	0.5083	succesful_stop	0.55	n/a	n/a	right	male
269.5914	0.5083	go	n/a	0.83	correct	right	female
278.1078	0.5084	go	n/a	0.824	correct	right	female
282.1161	0.5083	succesful_stop	0.6	n/a	n/a	right	male
284.6326	0.5084	go	n/a	0.871	correct	right	female
290.1325	0.5083	go	n/a	0.846	correct	left	male
293.1407	0.5084	succesful_stop	0.65	n/a	n/a	right	male
296.6573	0.5083	go	n/a	0.871	correct	left	male
300.6655	0.5083	go	n/a	0.857	correct	left	male
305.1654	0.5083	unsuccesful_stop	0.7	0.933	correct	right	female
310.1736	0.5083	unsuccesful_stop	0.75	0.935	correct	right	female
