name	intensity-avg	volume
Left-wm-bankssts	94.7841	2615.7
Left-wm-caudalanteriorcingulate	101.0137	2850.5
Left-wm-caudalmiddlefrontal	97.0714	7211.3
Left-wm-cuneus	95.6637	2378.4
Left-wm-entorhinal	74.5497	894.9
Left-wm-fusiform	91.6944	7255.5
Left-wm-inferiorparietal	95.897	8508.6
Left-wm-inferiortemporal	85.8797	5406.7
Left-wm-isthmuscingulate	101.7351	3740.6
Left-wm-lateraloccipital	93.9636	8510.4
Left-wm-lateralorbitofrontal	93.1512	7043.8
Left-wm-lingual	86.9392	5166.6
Left-wm-medialorbitofrontal	94.5463	3823.5
Left-wm-middletemporal	87.7665	5471.8
Left-wm-parahippocampal	82.4608	1705.0
Left-wm-paracentral	94.1958	4280.6
Left-wm-parsopercularis	99.2133	4027.1
Left-wm-parsorbitalis	83.5453	1019.5
Left-wm-parstriangularis	96.0065	3504.1
Left-wm-pericalcarine	91.3606	2346.5
Left-wm-postcentral	91.594	7399.1
Left-wm-posteriorcingulate	99.615	5153.5
Left-wm-precentral	95.2951	14197.8
Left-wm-precuneus	97.229	10223.3
Left-wm-rostralanteriorcingulate	93.7737	2933.8
Left-wm-rostralmiddlefrontal	96.432	12217.8
Left-wm-superiorfrontal	93.6279	18641.2
Left-wm-superiorparietal	97.2102	16509.6
Left-wm-superiortemporal	93.95200000000001	9910.6
Left-wm-supramarginal	97.9142	8761.2
Left-wm-frontalpole	88.4286	325.0
Left-wm-temporalpole	73.9234	774.1
Left-wm-transversetemporal	95.2374	720.4
Left-wm-insula	94.4339	10315.3
Right-wm-bankssts	97.6227	2933.9
Right-wm-caudalanteriorcingulate	100.8767	2693.3
Right-wm-caudalmiddlefrontal	93.7354	6227.0
Right-wm-cuneus	93.6766	2484.9
Right-wm-entorhinal	72.6091	901.7
Right-wm-fusiform	89.0278	7108.2
Right-wm-inferiorparietal	92.315	7772.5
Right-wm-inferiortemporal	84.8607	5305.0
Right-wm-isthmuscingulate	102.7799	3438.2
Right-wm-lateraloccipital	90.8488	8373.6
Right-wm-lateralorbitofrontal	93.6431	7598.6
Right-wm-lingual	87.1812	4919.0
Right-wm-medialorbitofrontal	93.915	4021.2
Right-wm-middletemporal	87.4206	6393.5
Right-wm-parahippocampal	82.8774	1779.6
Right-wm-paracentral	94.9647	6064.6
Right-wm-parsopercularis	97.0039	3241.1
Right-wm-parsorbitalis	85.9536	1412.9
Right-wm-parstriangularis	91.3145	2766.0
Right-wm-pericalcarine	88.9506	2528.6
Right-wm-postcentral	90.5885	7931.1
Right-wm-posteriorcingulate	99.4038	4421.9
Right-wm-precentral	92.9628	14312.3
Right-wm-precuneus	95.9716	10144.8
Right-wm-rostralanteriorcingulate	103.6935	2013.8
Right-wm-rostralmiddlefrontal	95.0633	13513.3
Right-wm-superiorfrontal	92.9803	18014.3
Right-wm-superiorparietal	94.4381	13567.7
Right-wm-superiortemporal	90.6876	7519.0
Right-wm-supramarginal	97.3658	9676.5
Right-wm-frontalpole	83.9574	361.9
Right-wm-temporalpole	72.3481	729.7
Right-wm-transversetemporal	94.9037	570.2
Right-wm-insula	91.865	9314.6
Left-UnsegmentedWhiteMatter	101.0357	30381.2
Right-UnsegmentedWhiteMatter	101.4402	30274.8
