onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0272	0.5084	go	n/a	1.191	correct	left	male
5.0355	0.5083	go	n/a	1.182	correct	right	female
8.052	0.5083	go	n/a	1.23	correct	left	male
12.5519	0.5083	succesful_stop	0.2	n/a	n/a	right	female
16.0685	0.5083	go	n/a	1.251	correct	right	female
20.0767	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.5765	0.5083	go	n/a	1.186	correct	right	female
28.0931	0.5083	go	n/a	1.383	correct	right	female
32.593	0.5083	go	n/a	1.65	correct	right	female
36.6012	0.5083	go	n/a	1.734	correct	left	male
41.6094	0.5083	go	n/a	1.285	correct	right	female
44.6176	0.5083	go	n/a	1.263	correct	right	female
49.1258	0.5083	go	n/a	1.156	correct	right	female
52.6341	0.5083	go	n/a	1.201	correct	left	male
56.6423	0.5083	succesful_stop	0.3	n/a	n/a	right	female
60.1588	0.5084	go	n/a	1.294	correct	right	female
64.1671	0.5083	go	n/a	1.605	correct	right	female
68.1753	0.5083	go	n/a	1.364	correct	left	male
77.6833	0.5083	succesful_stop	0.35	n/a	n/a	right	male
81.1916	0.5083	go	n/a	1.063	correct	left	male
84.2081	0.5084	succesful_stop	0.4	n/a	n/a	right	male
88.2163	0.5084	go	n/a	1.059	correct	left	male
93.7162	0.5083	go	n/a	1.017	correct	left	male
97.2244	0.5083	go	n/a	1.263	correct	left	male
100.7326	0.5084	go	n/a	1.193	correct	left	male
105.2408	0.5084	go	n/a	1.251	correct	left	male
108.2574	0.5083	go	n/a	0.966	correct	right	female
113.2573	0.5083	go	n/a	1.004	correct	left	male
116.2739	0.5083	go	n/a	1.082	correct	left	male
120.7737	0.5083	go	n/a	1.139	correct	right	female
128.7902	0.5083	succesful_stop	0.45	n/a	n/a	right	female
133.7983	0.5084	go	n/a	1.063	correct	left	male
137.8066	0.5083	succesful_stop	0.5	n/a	n/a	right	male
141.3148	0.5083	succesful_stop	0.55	n/a	n/a	right	male
144.3314	0.5083	go	n/a	0.983	correct	left	male
152.8395	0.5083	go	n/a	1.042	correct	left	male
