onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5628	0.5083	go	n/a	0.901	correct	right	female
9.5793	0.5084	go	n/a	0.837	correct	right	female
12.5876	0.5083	succesful_stop	0.2	n/a	n/a	right	female
17.0959	0.5083	unsuccesful_stop	0.25	0.479	correct	right	female
21.6041	0.5084	go	n/a	0.692	correct	right	female
24.6124	0.5083	go	n/a	0.774	correct	left	male
29.6207	0.5083	succesful_stop	0.3	n/a	n/a	right	male
32.1373	0.5083	go	n/a	0.645	correct	right	female
37.6372	0.5083	go	n/a	0.763	correct	left	male
41.1455	0.5083	go	n/a	0.71	correct	right	female
45.6537	0.5083	go	n/a	0.65	correct	right	female
48.1703	0.5084	succesful_stop	0.35	n/a	n/a	right	female
52.1786	0.5083	go	n/a	0.607	correct	left	male
57.6785	0.5083	go	n/a	0.571	correct	left	male
60.6868	0.5083	go	n/a	0.595	correct	left	male
64.6951	0.5083	succesful_stop	0.4	n/a	n/a	right	male
68.2117	0.5083	go	n/a	0.633	correct	right	female
73.2116	0.5083	go	n/a	0.534	correct	right	female
80.7281	0.5083	go	n/a	0.949	correct	right	female
84.7364	0.5083	go	n/a	0.796	correct	left	male
89.7446	0.5083	go	n/a	0.633	correct	right	female
93.2529	0.5083	succesful_stop	0.45	n/a	n/a	right	male
97.7611	0.5084	go	n/a	0.514	correct	left	male
101.7694	0.5083	go	n/a	0.596	correct	left	male
105.2777	0.5083	go	n/a	0.544	correct	left	male
109.2859	0.5084	go	n/a	0.856	correct	left	male
113.2942	0.5083	go	n/a	0.693	correct	left	male
117.8025	0.5083	unsuccesful_stop	0.5	0.59	correct	left	male
121.3107	0.5084	go	n/a	0.721	correct	right	female
125.319	0.5083	succesful_stop	0.55	n/a	n/a	right	male
128.8273	0.5083	go	n/a	0.679	correct	right	female
137.3438	0.5083	unsuccesful_stop	0.6	0.643	correct	right	female
140.3604	0.5083	go	n/a	0.745	correct	left	male
145.3603	0.5083	go	n/a	0.861	correct	left	male
148.3769	0.5084	unsuccesful_stop	0.65	0.764	correct	left	male
152.3852	0.5083	succesful_stop	0.7	n/a	n/a	right	female
156.3935	0.5083	unsuccesful_stop	0.75	0.864	correct	right	female
161.3934	0.5083	go	n/a	0.958	correct	right	female
165.4016	0.5084	go	n/a	0.934	correct	left	male
173.9181	0.5084	unsuccesful_stop	0.8	0.808	correct	left	male
176.4348	0.5083	go	n/a	0.803	correct	left	male
180.9347	0.5083	succesful_stop	0.85	n/a	n/a	right	female
184.943	0.5083	succesful_stop	0.9	n/a	n/a	right	female
188.9512	0.5083	succesful_stop	0.95	n/a	n/a	right	male
192.9595	0.5083	go	n/a	1.303	correct	right	female
201.976	0.5083	succesful_stop	1.0	n/a	n/a	right	male
204.4926	0.5083	go	n/a	1.665	correct	right	female
209.9925	0.5083	go	n/a	1.164	correct	left	male
213.0008	0.5083	unsuccesful_stop	1.05	1.284	correct	left	male
218.009	0.5084	succesful_stop	1.1	n/a	n/a	right	male
220.5257	0.5083	go	n/a	1.516	correct	left	male
226.0256	0.5083	go	n/a	1.482	correct	left	male
230.0338	0.5084	succesful_stop	1.15	n/a	n/a	right	female
233.5421	0.5083	unsuccesful_stop	1.2	1.151	correct	left	male
237.5504	0.5083	go	n/a	1.866	correct	right	female
240.567	0.5083	go	n/a	1.421	correct	right	female
244.5752	0.5084	go	n/a	n/a	miss	right	female
250.5918	0.5083	go	n/a	1.164	correct	left	male
255.5917	0.5083	go	n/a	0.586	correct	left	male
258.6083	0.5084	go	n/a	0.825	correct	left	male
264.1082	0.5084	unsuccesful_stop	1.25	1.026	correct	left	male
268.1165	0.5083	go	n/a	1.724	correct	left	male
270.6331	0.5083	go	n/a	1.449	correct	right	female
275.633	0.5084	unsuccesful_stop	1.3	1.168	correct	right	female
278.6497	0.5083	go	n/a	1.776	correct	right	female
283.1496	0.5083	go	n/a	1.368	correct	right	female
288.1578	0.5083	go	n/a	1.079	correct	left	male
291.1661	0.5083	unsuccesful_stop	1.35	1.221	correct	right	female
294.6827	0.5083	go	n/a	1.071	correct	right	female
298.691	0.5083	unsuccesful_stop	1.4	1.46	correct	left	male
303.1909	0.5083	go	n/a	1.122	correct	left	male
