onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0596	0.5084	succesful_stop	0.2	n/a	n/a	right	male
4.0762	0.5083	succesful_stop	0.25	n/a	n/a	right	female
8.0844	0.5084	succesful_stop	0.3	n/a	n/a	right	female
13.0843	0.5083	go	n/a	0.947	correct	left	male
16.1009	0.5083	go	n/a	0.728	correct	left	male
24.609	0.5083	succesful_stop	0.35	n/a	n/a	right	male
29.1172	0.5083	go	n/a	0.841	correct	left	male
32.6254	0.5083	go	n/a	0.754	correct	left	male
37.1336	0.5083	go	n/a	0.741	correct	right	female
40.1502	0.5083	go	n/a	0.794	correct	left	male
44.6501	0.5083	go	n/a	0.671	correct	left	male
48.6583	0.5083	go	n/a	0.725	correct	left	male
52.6665	0.5083	succesful_stop	0.4	n/a	n/a	right	female
56.6747	0.5083	go	n/a	0.789	correct	left	male
64.6911	0.5084	succesful_stop	0.45	n/a	n/a	right	female
68.2077	0.5083	go	n/a	0.807	correct	right	female
73.2076	0.5083	unsuccesful_stop	0.5	0.667	correct	left	male
76.2241	0.5084	go	n/a	0.87	correct	right	female
81.724	0.5083	succesful_stop	0.55	n/a	n/a	right	male
85.2322	0.5083	go	n/a	1.091	correct	left	male
88.7404	0.5084	succesful_stop	0.6	n/a	n/a	right	female
93.7486	0.5084	succesful_stop	0.65	n/a	n/a	right	male
96.7569	0.5083	unsuccesful_stop	0.7	0.816	correct	left	male
104.7733	0.5083	succesful_stop	0.75	n/a	n/a	right	male
109.2815	0.5083	succesful_stop	0.8	n/a	n/a	right	male
112.2981	0.5083	go	n/a	1.301	correct	left	male
116.3063	0.5083	unsuccesful_stop	0.85	0.97	correct	right	female
121.3062	0.5083	go	n/a	1.128	correct	right	female
125.8144	0.5083	unsuccesful_stop	0.9	1.056	correct	right	female
129.3226	0.5083	succesful_stop	0.95	n/a	n/a	right	male
132.8308	0.5084	go	n/a	1.364	correct	right	female
137.339	0.5084	go	n/a	1.409	incorrect	left	female
140.8473	0.5083	go	n/a	1.315	correct	left	male
145.3555	0.5083	unsuccesful_stop	1.0	1.075	correct	left	male
148.8637	0.5083	succesful_stop	1.05	n/a	n/a	right	female
153.3719	0.5083	go	n/a	1.141	correct	left	male
156.3885	0.5083	unsuccesful_stop	1.1	1.288	correct	left	male
164.4049	0.5083	go	n/a	1.537	correct	right	female
168.9048	0.5083	succesful_stop	1.15	n/a	n/a	right	female
172.4214	0.5083	go	n/a	1.579	correct	left	male
177.9212	0.5083	go	n/a	1.335	correct	right	female
180.4378	0.5083	go	n/a	1.574	correct	right	female
184.446	0.5083	go	n/a	1.319	correct	right	female
189.9459	0.5083	go	n/a	1.581	correct	right	female
193.9541	0.5083	succesful_stop	1.2	n/a	n/a	right	male
197.4623	0.5083	go	n/a	1.402	correct	right	female
200.4789	0.5083	go	n/a	1.656	correct	right	female
205.4787	0.5084	go	n/a	1.522	correct	left	male
208.4953	0.5083	go	n/a	1.734	correct	left	male
212.5035	0.5084	go	n/a	1.337	correct	left	male
218.0034	0.5083	go	n/a	1.35	correct	left	male
222.0116	0.5083	go	n/a	1.795	correct	left	male
226.0198	0.5083	succesful_stop	1.25	n/a	n/a	right	female
229.5281	0.5083	go	n/a	1.456	correct	right	female
232.5446	0.5084	go	n/a	1.741	correct	left	male
237.0445	0.5083	go	n/a	1.467	correct	right	female
245.0609	0.5084	go	n/a	1.281	correct	left	male
252.5857	0.5083	unsuccesful_stop	1.3	1.267	correct	left	male
256.5939	0.5084	succesful_stop	1.35	n/a	n/a	right	female
260.6022	0.5083	go	n/a	1.64	correct	right	female
264.6104	0.5083	go	n/a	1.668	correct	left	male
269.1102	0.5084	unsuccesful_stop	1.4	1.556	correct	left	male
274.1184	0.5084	go	n/a	1.645	correct	right	female
278.1267	0.5083	succesful_stop	1.45	n/a	n/a	right	male
281.1349	0.5083	go	n/a	1.811	correct	right	female
286.1431	0.5083	go	n/a	1.759	correct	right	female
294.1595	0.5083	go	n/a	1.614	correct	right	female
301.676	0.5083	go	n/a	1.647	correct	right	female
306.1842	0.5083	succesful_stop	1.5	n/a	n/a	right	female
308.7008	0.5083	go	n/a	1.625	correct	right	female
314.2006	0.5083	go	n/a	1.748	correct	left	male
316.7172	0.5083	succesful_stop	1.55	n/a	n/a	right	female
322.217	0.5084	succesful_stop	1.6	n/a	n/a	right	male
325.2253	0.5083	go	n/a	1.923	correct	right	female
330.2335	0.5083	go	n/a	1.947	correct	left	male
332.7501	0.5083	go	n/a	1.937	correct	left	male
338.2499	0.5083	go	n/a	1.684	correct	right	female
340.7665	0.5083	go	n/a	1.863	correct	right	female
344.7747	0.5083	unsuccesful_stop	1.65	1.635	correct	left	male
348.7829	0.5084	unsuccesful_stop	1.7	1.846	correct	right	female
352.7912	0.5083	go	n/a	1.646	correct	right	female
357.791	0.5083	go	n/a	1.639	correct	left	male
361.7992	0.5084	unsuccesful_stop	1.75	1.906	correct	left	male
365.8075	0.5083	succesful_stop	1.8	n/a	n/a	right	female
369.8157	0.5083	go	n/a	2.439	correct	right	female
374.3239	0.5083	go	n/a	2.299	correct	left	male
377.8321	0.5083	succesful_stop	1.85	n/a	n/a	right	female
381.3403	0.5084	go	n/a	2.369	correct	right	female
385.8485	0.5084	go	n/a	2.37	correct	left	male
388.8651	0.5083	go	n/a	2.459	correct	left	male
393.365	0.5083	go	n/a	2.135	correct	right	female
398.3732	0.5083	go	n/a	2.074	correct	left	male
400.8898	0.5083	go	n/a	2.291	correct	left	male
409.8978	0.5084	go	n/a	1.917	correct	right	female
412.9144	0.5083	go	n/a	1.83	correct	right	female
418.4143	0.5083	go	n/a	1.846	correct	right	female
421.9225	0.5083	unsuccesful_stop	1.9	1.924	correct	right	female
426.4307	0.5083	go	n/a	n/a	miss	right	male
430.9556	0.5083	go	n/a	1.672	correct	right	female
435.4554	0.5084	succesful_stop	1.95	n/a	n/a	right	female
