onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0549	0.5083	go	n/a	0.924	correct	left	male
5.5548	0.5083	go	n/a	0.728	correct	right	female
8.0714	0.5083	succesful_stop	0.2	n/a	n/a	right	female
13.0712	0.5083	go	n/a	0.675	correct	left	male
16.5794	0.5084	go	n/a	0.774	correct	right	female
21.5876	0.5084	succesful_stop	0.25	n/a	n/a	right	female
25.0959	0.5083	go	n/a	0.603	correct	right	female
28.6041	0.5083	succesful_stop	0.3	n/a	n/a	right	female
33.6123	0.5083	unsuccesful_stop	0.35	0.484	correct	left	male
36.1289	0.5083	go	n/a	0.686	correct	left	male
44.637	0.5083	go	n/a	0.88	correct	left	male
49.6452	0.5083	go	n/a	0.738	correct	right	female
57.6616	0.5083	go	n/a	0.798	correct	right	female
61.6698	0.5083	go	n/a	0.508	correct	left	male
65.178	0.5084	succesful_stop	0.4	n/a	n/a	right	female
69.6862	0.5084	go	n/a	0.589	correct	left	male
73.1945	0.5083	succesful_stop	0.45	n/a	n/a	right	male
77.2027	0.5083	go	n/a	0.711	correct	left	male
80.2193	0.5083	succesful_stop	0.5	n/a	n/a	right	male
85.7191	0.5083	succesful_stop	0.55	n/a	n/a	right	male
88.7274	0.5083	unsuccesful_stop	0.6	0.676	correct	left	male
93.2356	0.5083	unsuccesful_stop	0.65	0.777	correct	right	female
96.7438	0.5083	go	n/a	0.852	correct	left	male
101.752	0.5083	unsuccesful_stop	0.7	0.719	correct	left	male
105.7602	0.5083	unsuccesful_stop	0.75	0.885	correct	right	female
108.7684	0.5084	succesful_stop	0.8	n/a	n/a	right	female
112.285	0.5083	unsuccesful_stop	0.85	0.913	correct	right	female
116.7849	0.5083	go	n/a	1.491	correct	right	female
120.3014	0.5084	unsuccesful_stop	0.9	1.047	correct	left	male
128.8095	0.5084	go	n/a	1.242	correct	right	female
133.8177	0.5083	go	n/a	0.817	correct	left	male
136.826	0.5083	unsuccesful_stop	0.95	0.761	correct	left	male
141.8342	0.5083	go	n/a	1.267	correct	right	female
149.8506	0.5083	unsuccesful_stop	1.0	1.195	correct	left	male
