onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5575	0.5084	unsuccesful_stop	0.2	0.587	correct	left	male
4.5658	0.5083	go	n/a	0.849	correct	right	female
8.5741	0.5083	go	n/a	0.808	correct	right	female
13.0823	0.5084	go	n/a	0.752	correct	right	female
16.0989	0.5084	go	n/a	0.747	correct	left	male
21.5989	0.5083	go	n/a	0.669	correct	right	female
29.1154	0.5083	succesful_stop	0.2	n/a	n/a	right	female
33.1237	0.5083	unsuccesful_stop	0.25	0.522	correct	right	female
36.1403	0.5083	go	n/a	0.582	correct	right	female
41.6402	0.5083	go	n/a	0.726	correct	right	female
49.6567	0.5083	unsuccesful_stop	0.25	0.422	correct	left	male
52.1733	0.5084	succesful_stop	0.2	n/a	n/a	right	male
56.1816	0.5083	go	n/a	0.78	correct	right	female
60.1899	0.5083	go	n/a	0.623	correct	right	female
64.1981	0.5084	succesful_stop	0.2	n/a	n/a	right	female
69.198	0.5084	succesful_stop	0.25	n/a	n/a	right	male
73.2063	0.5083	go	n/a	0.725	correct	right	female
77.7146	0.5083	succesful_stop	0.3	n/a	n/a	right	male
81.2228	0.5084	go	n/a	0.729	correct	left	male
85.2311	0.5083	go	n/a	0.8	correct	left	male
89.2394	0.5083	go	n/a	0.699	correct	right	female
92.7476	0.5084	go	n/a	0.813	correct	left	male
97.2559	0.5083	go	n/a	0.69	correct	right	female
100.2725	0.5083	succesful_stop	0.35	n/a	n/a	right	female
104.2808	0.5083	go	n/a	1.203	incorrect	right	male
108.289	0.5084	go	n/a	1.076	correct	right	female
113.789	0.5083	go	n/a	0.772	correct	right	female
116.3056	0.5083	succesful_stop	0.4	n/a	n/a	right	female
120.3138	0.5084	succesful_stop	0.45	n/a	n/a	right	male
124.3221	0.5083	go	n/a	0.813	correct	right	female
129.322	0.5083	unsuccesful_stop	0.5	0.652	correct	left	male
132.3386	0.5084	succesful_stop	0.55	n/a	n/a	right	male
136.8386	0.5083	go	n/a	0.816	correct	left	male
141.8468	0.5083	go	n/a	0.776	correct	left	male
148.8634	0.5083	unsuccesful_stop	0.6	0.683	correct	right	female
153.8716	0.5083	go	n/a	1.013	incorrect	left	female
156.3882	0.5084	go	n/a	0.81	correct	left	male
164.4048	0.5083	go	n/a	0.836	correct	left	male
169.4047	0.5083	unsuccesful_stop	0.65	0.747	correct	right	female
173.9129	0.5084	go	n/a	0.897	correct	right	female
177.9212	0.5083	go	n/a	1.04	correct	left	male
180.4378	0.5083	go	n/a	0.768	correct	right	female
184.4461	0.5083	go	n/a	0.836	correct	right	female
189.946	0.5083	unsuccesful_stop	0.7	0.833	correct	right	female
192.9543	0.5083	go	n/a	0.794	correct	left	male
196.9625	0.5084	unsuccesful_stop	0.75	0.788	correct	right	female
201.9708	0.5083	unsuccesful_stop	0.8	0.82	correct	left	male
205.9791	0.5083	go	n/a	1.527	correct	right	female
209.9873	0.5083	succesful_stop	0.85	n/a	n/a	right	male
213.9956	0.5083	go	n/a	1.625	correct	left	male
217.5039	0.5083	go	n/a	1.396	correct	left	male
222.0121	0.5083	unsuccesful_stop	0.9	0.98	correct	left	male
225.0204	0.5083	succesful_stop	0.95	n/a	n/a	right	female
229.5287	0.5083	go	n/a	1.621	correct	left	male
233.5369	0.5083	go	n/a	0.893	correct	right	female
242.0534	0.5084	go	n/a	1.184	correct	left	male
245.5617	0.5083	go	n/a	0.88	correct	left	male
248.5783	0.5084	go	n/a	0.873	correct	right	female
254.0782	0.5084	go	n/a	1.247	correct	right	female
258.0865	0.5083	go	n/a	1.255	correct	left	male
260.6031	0.5083	unsuccesful_stop	1.0	1.109	correct	right	female
264.6114	0.5083	go	n/a	0.974	correct	left	male
269.6113	0.5083	go	n/a	1.007	correct	right	female
273.1196	0.5083	go	n/a	1.08	correct	left	male
276.6362	0.5083	succesful_stop	1.05	n/a	n/a	right	male
282.1361	0.5083	succesful_stop	1.1	n/a	n/a	right	female
286.1444	0.5083	go	n/a	1.281	correct	right	female
288.661	0.5083	go	n/a	1.423	correct	right	female
292.6692	0.5084	go	n/a	1.155	correct	right	female
297.1692	0.5083	unsuccesful_stop	1.15	1.051	correct	left	male
301.1774	0.5084	go	n/a	1.596	correct	left	male
305.6857	0.5083	unsuccesful_stop	1.2	1.05	correct	right	female
308.7023	0.5083	go	n/a	2.696	correct	right	female
312.7106	0.5083	go	n/a	1.311	correct	right	female
318.2105	0.5083	go	n/a	1.187	correct	right	female
321.2188	0.5083	unsuccesful_stop	1.25	1.517	correct	right	female
325.227	0.5083	go	n/a	1.371	correct	right	female
329.2353	0.5083	go	n/a	1.155	correct	right	female
334.2435	0.5084	go	n/a	1.442	correct	left	male
337.2518	0.5083	succesful_stop	1.25	n/a	n/a	right	male
340.7684	0.5084	succesful_stop	1.3	n/a	n/a	right	female
344.7767	0.5083	go	n/a	2.269	correct	left	male
353.7849	0.5083	go	n/a	2.543	correct	left	male
