onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5358	0.5083	go	n/a	1.479	correct	right	female
5.544	0.5084	succesful_stop	0.2	n/a	n/a	right	male
9.5523	0.5083	go	n/a	0.946	correct	left	male
12.5606	0.5083	succesful_stop	0.25	n/a	n/a	right	male
16.0772	0.5083	succesful_stop	0.3	n/a	n/a	right	male
25.0854	0.5083	go	n/a	1.14	correct	left	male
29.0937	0.5083	go	n/a	0.939	correct	right	female
32.1103	0.5083	go	n/a	1.095	correct	left	male
41.6185	0.5083	succesful_stop	0.35	n/a	n/a	right	female
45.6268	0.5083	go	n/a	0.944	correct	right	female
48.1434	0.5083	succesful_stop	0.4	n/a	n/a	right	female
53.1433	0.5084	go	n/a	1.039	correct	right	female
56.16	0.5083	succesful_stop	0.45	n/a	n/a	right	male
61.1599	0.5083	go	n/a	0.834	correct	left	male
65.6682	0.5083	succesful_stop	0.5	n/a	n/a	right	male
68.6765	0.5083	go	n/a	0.951	correct	right	female
72.1931	0.5083	go	n/a	0.999	correct	right	female
76.693	0.5083	go	n/a	1.032	correct	left	male
81.7013	0.5083	succesful_stop	0.55	n/a	n/a	right	female
85.2095	0.5084	go	n/a	0.99	correct	left	male
88.2262	0.5083	go	n/a	1.138	correct	left	male
93.2261	0.5083	go	n/a	1.056	correct	left	male
97.2344	0.5083	go	n/a	0.934	correct	right	female
100.251	0.5083	go	n/a	0.981	correct	left	male
104.7509	0.5084	go	n/a	0.951	correct	right	female
108.7592	0.5083	go	n/a	1.013	correct	right	female
113.7675	0.5083	go	n/a	1.223	correct	right	female
117.2757	0.5084	go	n/a	1.077	correct	left	male
121.784	0.5083	succesful_stop	0.6	n/a	n/a	right	female
128.3089	0.5083	go	n/a	1.033	correct	left	male
132.3172	0.5083	go	n/a	1.047	correct	left	male
137.8171	0.5083	go	n/a	1.152	correct	right	female
141.8254	0.5083	go	n/a	1.184	correct	right	female
144.8337	0.5083	go	n/a	1.288	correct	left	male
148.8419	0.5084	go	n/a	1.089	correct	left	male
152.8502	0.5083	go	n/a	1.636	correct	right	female
156.3668	0.5084	succesful_stop	0.65	n/a	n/a	right	female
160.8668	0.5083	go	n/a	1.306	correct	left	male
165.875	0.5084	go	n/a	1.139	correct	right	female
168.3917	0.5083	go	n/a	1.195	correct	right	female
172.3999	0.5084	go	n/a	1.117	correct	right	female
177.8999	0.5083	succesful_stop	0.7	n/a	n/a	right	female
184.9164	0.5083	go	n/a	1.001	correct	left	male
189.9247	0.5083	succesful_stop	0.75	n/a	n/a	right	male
193.433	0.5083	go	n/a	1.494	correct	left	male
197.4412	0.5084	succesful_stop	0.8	n/a	n/a	right	male
200.4579	0.5083	go	n/a	1.265	correct	right	female
205.4578	0.5083	succesful_stop	0.85	n/a	n/a	right	male
209.4661	0.5083	succesful_stop	0.9	n/a	n/a	right	female
212.9743	0.5084	go	n/a	1.535	correct	left	male
216.491	0.5083	go	n/a	1.171	correct	right	female
220.4992	0.5084	go	n/a	1.232	correct	right	female
225.9992	0.5083	go	n/a	1.241	correct	left	male
233.0157	0.5083	succesful_stop	0.95	n/a	n/a	right	male
236.5323	0.5084	go	n/a	1.259	correct	right	female
241.5323	0.5083	succesful_stop	1.0	n/a	n/a	right	male
245.0405	0.5084	go	n/a	1.209	correct	left	male
249.0488	0.5083	go	n/a	1.23	correct	right	female
253.5571	0.5083	go	n/a	1.223	correct	left	male
257.0654	0.5083	go	n/a	1.18	correct	right	female
261.0736	0.5084	succesful_stop	1.05	n/a	n/a	right	female
265.5819	0.5083	go	n/a	1.445	correct	right	female
269.5902	0.5083	unsuccesful_stop	1.1	1.203	correct	right	female
277.1067	0.5084	go	n/a	1.455	correct	right	female
281.615	0.5083	go	n/a	1.393	correct	left	male
286.1233	0.5083	go	n/a	1.241	correct	right	female
290.1316	0.5083	go	n/a	1.202	correct	left	male
294.1398	0.5084	succesful_stop	1.15	n/a	n/a	right	female
298.1481	0.5083	go	n/a	1.897	correct	left	male
301.6564	0.5083	succesful_stop	1.2	n/a	n/a	right	female
309.6729	0.5084	succesful_stop	1.25	n/a	n/a	right	male
313.1812	0.5083	go	n/a	1.609	correct	right	female
318.1895	0.5083	go	n/a	1.46	correct	left	male
321.1978	0.5083	go	n/a	1.629	correct	left	male
326.206	0.5083	go	n/a	1.565	correct	left	male
330.2143	0.5083	succesful_stop	1.3	n/a	n/a	right	female
333.7226	0.5083	go	n/a	1.727	correct	right	female
337.7309	0.5083	go	n/a	1.482	correct	right	female
342.2391	0.5083	unsuccesful_stop	1.35	1.366	correct	right	female
346.2474	0.5083	go	n/a	2.017	correct	right	female
350.2557	0.5083	go	n/a	1.808	correct	right	female
353.264	0.5083	go	n/a	2.05	correct	right	female
356.7806	0.5083	succesful_stop	1.4	n/a	n/a	right	male
364.7971	0.5083	go	n/a	1.96	correct	left	male
369.2971	0.5083	succesful_stop	1.45	n/a	n/a	right	female
