onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0543	0.5083	go	n/a	0.872	correct	left	male
4.0709	0.5083	go	n/a	0.75	correct	right	female
9.0707	0.5084	succesful_stop	0.2	n/a	n/a	right	male
13.579	0.5083	succesful_stop	0.25	n/a	n/a	right	female
16.5872	0.5084	go	n/a	0.618	incorrect	right	male
20.1038	0.5083	go	n/a	0.776	correct	right	female
25.6037	0.5083	succesful_stop	0.3	n/a	n/a	right	male
28.1203	0.5083	succesful_stop	0.35	n/a	n/a	right	male
37.6284	0.5083	succesful_stop	0.4	n/a	n/a	right	female
41.6366	0.5084	unsuccesful_stop	0.45	0.628	correct	left	male
45.1449	0.5083	go	n/a	0.79	correct	left	male
48.6532	0.5083	go	n/a	0.642	correct	left	male
52.6614	0.5083	go	n/a	0.598	correct	left	male
57.6696	0.5083	go	n/a	0.734	correct	right	female
60.6779	0.5083	go	n/a	0.621	correct	left	male
64.1945	0.5083	go	n/a	0.687	correct	right	female
68.6944	0.5083	go	n/a	0.567	correct	left	male
72.2109	0.5084	go	n/a	0.668	correct	left	male
77.7108	0.5083	go	n/a	0.613	correct	left	male
81.2191	0.5083	go	n/a	0.806	correct	left	male
85.7273	0.5083	go	n/a	0.597	correct	right	female
92.7438	0.5083	go	n/a	0.553	correct	left	male
96.752	0.5084	unsuccesful_stop	0.5	0.712	correct	right	female
100.7603	0.5083	succesful_stop	0.55	n/a	n/a	right	male
104.7685	0.5083	go	n/a	0.688	correct	left	male
108.2851	0.5083	go	n/a	0.641	correct	right	female
113.785	0.5083	unsuccesful_stop	0.6	0.581	correct	right	female
117.7932	0.5083	go	n/a	0.805	correct	left	male
121.8015	0.5083	go	n/a	0.656	correct	right	female
124.8097	0.5083	go	n/a	0.979	correct	right	female
128.3263	0.5083	go	n/a	0.688	correct	left	male
132.8262	0.5083	go	n/a	0.696	correct	right	female
137.3344	0.5084	go	n/a	0.684	correct	right	female
141.3427	0.5083	go	n/a	0.588	correct	left	male
145.3509	0.5083	unsuccesful_stop	0.65	0.594	correct	left	male
148.3675	0.5083	go	n/a	0.559	correct	left	male
153.8674	0.5083	unsuccesful_stop	0.7	0.609	correct	left	male
157.8756	0.5083	unsuccesful_stop	0.75	0.723	correct	right	female
161.3839	0.5083	go	n/a	0.733	correct	left	male
164.8921	0.5083	go	n/a	0.794	correct	left	male
168.9004	0.5083	go	n/a	0.655	correct	right	female
173.9086	0.5083	go	n/a	0.752	correct	left	male
177.9168	0.5083	go	n/a	0.741	correct	left	male
181.4251	0.5083	go	n/a	0.759	correct	left	male
184.4417	0.5083	unsuccesful_stop	0.8	0.757	correct	right	female
188.9416	0.5083	go	n/a	0.842	correct	right	female
193.9498	0.5083	go	n/a	0.784	correct	left	male
196.4664	0.5083	unsuccesful_stop	0.8	0.921	correct	right	female
201.9663	0.5083	unsuccesful_stop	0.75	0.836	correct	right	female
204.4829	0.5083	go	n/a	1.049	correct	left	male
208.9828	0.5083	go	n/a	0.866	correct	right	female
212.4994	0.5083	go	n/a	1.031	correct	left	male
216.5076	0.5083	go	n/a	0.946	correct	left	male
225.5157	0.5083	unsuccesful_stop	0.7	0.716	correct	left	male
229.024	0.5083	go	n/a	0.829	correct	left	male
233.0322	0.5083	go	n/a	1.396	correct	right	female
237.0405	0.5083	go	n/a	0.978	correct	left	male
242.0487	0.5083	unsuccesful_stop	0.65	0.748	correct	right	female
246.0569	0.5083	go	n/a	0.916	correct	right	female
249.0652	0.5083	succesful_stop	0.6	n/a	n/a	right	female
253.5734	0.5083	go	n/a	0.849	correct	right	female
257.5816	0.5084	go	n/a	0.871	correct	left	male
266.0981	0.5083	go	n/a	0.915	correct	right	female
268.6147	0.5083	go	n/a	0.879	correct	left	male
274.1146	0.5083	go	n/a	0.798	correct	right	female
278.1228	0.5084	succesful_stop	0.55	n/a	n/a	right	female
281.6311	0.5083	succesful_stop	0.5	n/a	n/a	right	male
285.6393	0.5083	go	n/a	1.063	correct	right	female
289.1476	0.5083	go	n/a	0.933	correct	right	female
294.1558	0.5083	unsuccesful_stop	0.45	0.865	correct	right	female
300.6806	0.5084	go	n/a	1.003	correct	right	female
305.6805	0.5083	go	n/a	1.022	correct	right	female
309.1888	0.5083	go	n/a	0.956	correct	right	female
313.197	0.5083	go	n/a	0.816	correct	right	female
317.7052	0.5084	go	n/a	0.944	correct	right	female
321.2135	0.5083	succesful_stop	0.4	n/a	n/a	right	female
328.7383	0.5083	unsuccesful_stop	0.35	0.836	correct	right	female
332.7466	0.5083	go	n/a	0.909	correct	right	female
337.7464	0.5084	succesful_stop	0.3	n/a	n/a	right	female
342.2547	0.5083	go	n/a	0.754	correct	right	female
345.2629	0.5084	go	n/a	0.866	correct	left	male
349.2712	0.5083	go	n/a	0.766	correct	right	female
353.7794	0.5083	succesful_stop	0.25	n/a	n/a	right	male
358.2876	0.5084	go	n/a	1.224	correct	right	female
360.8042	0.5084	go	n/a	1.028	correct	right	female
364.8125	0.5083	succesful_stop	0.25	n/a	n/a	right	male
370.3124	0.5083	go	n/a	0.674	correct	left	male
377.8288	0.5084	succesful_stop	0.3	n/a	n/a	right	female
380.8454	0.5084	succesful_stop	0.35	n/a	n/a	right	female
384.8537	0.5083	succesful_stop	0.4	n/a	n/a	right	female
390.3536	0.5083	go	n/a	0.808	correct	right	female
393.8618	0.5083	go	n/a	1.014	correct	right	female
397.87	0.5084	go	n/a	0.72	correct	left	male
401.8783	0.5083	succesful_stop	0.45	n/a	n/a	right	female
405.8865	0.5083	succesful_stop	0.5	n/a	n/a	right	female
414.403	0.5083	go	n/a	0.756	correct	right	female
417.9112	0.5084	go	n/a	0.658	correct	left	male
421.9195	0.5083	go	n/a	0.666	correct	left	male
425.9277	0.5083	succesful_stop	0.55	n/a	n/a	right	female
433.9442	0.5083	go	n/a	0.79	correct	right	female
