onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5421	0.5083	succesful_stop	0.2	n/a	n/a	right	female
8.0669	0.5083	succesful_stop	0.25	n/a	n/a	right	female
12.0751	0.5084	go	n/a	0.778	correct	left	male
16.575	0.5084	go	n/a	1.282	correct	right	female
20.0916	0.5083	go	n/a	0.953	correct	right	female
25.0915	0.5083	go	n/a	0.971	correct	right	female
28.5998	0.5083	go	n/a	0.869	correct	left	male
32.1163	0.5084	succesful_stop	0.3	n/a	n/a	right	male
36.6162	0.5083	go	n/a	1.043	correct	right	female
40.1328	0.5083	go	n/a	0.9	correct	left	male
44.141	0.5084	succesful_stop	0.35	n/a	n/a	right	female
48.6409	0.5084	go	n/a	0.476	correct	left	male
53.1492	0.5083	go	n/a	1.077	correct	right	female
57.1574	0.5083	succesful_stop	0.4	n/a	n/a	right	female
60.6657	0.5083	go	n/a	0.834	correct	left	male
65.1739	0.5083	go	n/a	1.089	correct	left	male
68.6821	0.5084	succesful_stop	0.45	n/a	n/a	right	female
73.1904	0.5083	go	n/a	0.969	correct	left	male
77.6986	0.5083	go	n/a	1.044	correct	left	male
81.2068	0.5084	succesful_stop	0.5	n/a	n/a	right	male
84.7151	0.5083	succesful_stop	0.55	n/a	n/a	right	male
89.7233	0.5083	go	n/a	0.969	correct	right	female
93.2316	0.5083	go	n/a	1.016	correct	left	male
97.7398	0.5083	go	n/a	1.029	correct	right	female
100.748	0.5084	go	n/a	0.971	correct	right	female
104.2646	0.5084	go	n/a	1.036	correct	right	female
108.2729	0.5083	succesful_stop	0.6	n/a	n/a	right	female
112.7728	0.5083	go	n/a	0.962	correct	right	female
116.2894	0.5083	succesful_stop	0.65	n/a	n/a	right	female
120.7892	0.5084	go	n/a	0.937	correct	left	male
124.3058	0.5083	go	n/a	1.063	correct	right	female
129.8057	0.5083	go	n/a	1.097	correct	right	female
133.3139	0.5084	go	n/a	0.782	correct	left	male
136.8222	0.5083	unsuccesful_stop	0.7	0.69	correct	left	male
141.3304	0.5083	succesful_stop	0.75	n/a	n/a	right	female
144.8387	0.5083	go	n/a	0.938	correct	left	male
148.8469	0.5083	go	n/a	1.39	correct	left	male
152.8552	0.5083	go	n/a	1.108	correct	right	female
157.8634	0.5083	go	n/a	1.019	correct	right	female
161.3716	0.5083	succesful_stop	0.8	n/a	n/a	right	female
165.8798	0.5084	go	n/a	1.127	correct	right	female
168.3965	0.5083	go	n/a	1.301	correct	right	female
173.8963	0.5083	unsuccesful_stop	0.85	0.935	correct	right	female
181.9128	0.5083	succesful_stop	0.9	n/a	n/a	right	female
184.4294	0.5083	go	n/a	1.29	correct	left	male
189.9293	0.5083	go	n/a	1.365	correct	right	female
192.9375	0.5084	succesful_stop	0.95	n/a	n/a	right	female
196.4541	0.5083	succesful_stop	1.0	n/a	n/a	right	male
205.9622	0.5084	succesful_stop	1.05	n/a	n/a	right	female
208.4788	0.5084	go	n/a	1.711	correct	left	male
213.9787	0.5083	go	n/a	1.7	correct	left	male
220.9952	0.5083	go	n/a	1.806	correct	left	male
225.0034	0.5084	go	n/a	2.277	correct	right	female
229.5117	0.5083	go	n/a	2.305	correct	left	male
234.0199	0.5083	go	n/a	2.145	correct	right	female
238.0281	0.5084	succesful_stop	1.1	n/a	n/a	right	female
241.5364	0.5083	succesful_stop	1.15	n/a	n/a	right	male
246.0446	0.5083	succesful_stop	1.2	n/a	n/a	right	male
250.0529	0.5083	go	n/a	2.149	correct	right	female
253.5611	0.5083	go	n/a	2.248	correct	left	male
257.5693	0.5084	go	n/a	2.149	correct	left	male
262.0776	0.5083	go	n/a	1.886	correct	right	female
269.5941	0.5083	go	n/a	2.21	correct	left	male
274.1023	0.5083	go	n/a	1.871	correct	right	female
277.6105	0.5084	go	n/a	2.402	incorrect	left	female
280.6271	0.5084	go	n/a	3.089	correct	right	female
286.127	0.5083	succesful_stop	1.25	n/a	n/a	right	female
288.6436	0.5083	unsuccesful_stop	1.3	1.272	correct	right	female
294.1435	0.5083	go	n/a	1.704	correct	right	female
300.6683	0.5083	go	n/a	1.776	correct	right	female
304.6766	0.5083	succesful_stop	1.35	n/a	n/a	right	male
313.6847	0.5083	go	n/a	1.987	correct	right	female
317.6929	0.5083	go	n/a	2.248	correct	left	male
322.2011	0.5084	go	n/a	n/a	miss	right	female
330.7343	0.5083	go	n/a	1.18	correct	left	male
335.2342	0.5083	unsuccesful_stop	1.4	1.364	correct	left	male
338.7508	0.5083	go	n/a	1.65	correct	left	male
344.2506	0.5083	go	n/a	1.702	correct	right	female
348.2589	0.5083	succesful_stop	1.45	n/a	n/a	right	male
352.2671	0.5083	go	n/a	1.76	correct	left	male
355.2754	0.5083	go	n/a	2.378	correct	right	female
358.7919	0.5084	go	n/a	1.8	correct	left	male
363.2918	0.5084	go	n/a	1.703	correct	left	male
368.3001	0.5083	go	n/a	2.221	correct	left	male
371.8083	0.5083	go	n/a	2.108	correct	right	female
375.3166	0.5083	go	n/a	2.215	correct	right	female
380.3248	0.5083	go	n/a	1.661	correct	left	male
383.333	0.5084	succesful_stop	1.5	n/a	n/a	right	female
387.8413	0.5083	succesful_stop	1.55	n/a	n/a	right	male
391.8495	0.5083	succesful_stop	1.6	n/a	n/a	right	male
395.8577	0.5084	go	n/a	2.661	correct	right	female
399.366	0.5083	go	n/a	2.041	correct	left	male
403.8742	0.5083	go	n/a	2.106	correct	left	male
407.8825	0.5083	succesful_stop	1.65	n/a	n/a	right	male
411.8907	0.5083	succesful_stop	1.7	n/a	n/a	right	female
415.3989	0.5084	go	n/a	2.549	correct	right	female
419.4072	0.5083	succesful_stop	1.75	n/a	n/a	right	male
424.4154	0.5083	go	n/a	n/a	miss	right	female
430.4319	0.5083	go	n/a	2.052	correct	right	female
433.9402	0.5083	go	n/a	1.696	correct	right	female
