name	intensity-avg	volume
Left-wm-bankssts	96.6063	3040.0
Left-wm-caudalanteriorcingulate	106.6709	2623.5
Left-wm-caudalmiddlefrontal	97.6355	5307.0
Left-wm-cuneus	93.0629	2182.9
Left-wm-entorhinal	76.6987	731.4
Left-wm-fusiform	90.8577	6220.7
Left-wm-inferiorparietal	95.8815	8798.0
Left-wm-inferiortemporal	88.0036	5030.8
Left-wm-isthmuscingulate	102.7867	3531.2
Left-wm-lateraloccipital	88.3483	7499.0
Left-wm-lateralorbitofrontal	94.7726	6003.3
Left-wm-lingual	88.8426	4685.7
Left-wm-medialorbitofrontal	93.7202	3198.5
Left-wm-middletemporal	87.2587	4589.8
Left-wm-parahippocampal	86.2745	1468.3
Left-wm-paracentral	92.1813	4273.7
Left-wm-parsopercularis	96.0397	2694.0
Left-wm-parsorbitalis	81.0782	823.8
Left-wm-parstriangularis	93.1028	2580.9
Left-wm-pericalcarine	92.0349	2751.0
Left-wm-postcentral	91.1474	8319.9
Left-wm-posteriorcingulate	101.9491	4529.9
Left-wm-precentral	95.5275	11986.0
Left-wm-precuneus	99.1113	9380.5
Left-wm-rostralanteriorcingulate	103.8786	2204.9
Left-wm-rostralmiddlefrontal	95.7195	10195.7
Left-wm-superiorfrontal	94.7434	17061.4
Left-wm-superiorparietal	96.1105	12265.8
Left-wm-superiortemporal	94.1492	7792.1
Left-wm-supramarginal	97.9279	10448.1
Left-wm-frontalpole	86.9357	269.1
Left-wm-temporalpole	74.9223	601.1
Left-wm-transversetemporal	95.4505	624.8
Left-wm-insula	92.9157	8949.0
Right-wm-bankssts	98.12100000000001	3088.8
Right-wm-caudalanteriorcingulate	105.7409	2345.9
Right-wm-caudalmiddlefrontal	96.1343	4384.2
Right-wm-cuneus	92.6982	2432.1
Right-wm-entorhinal	77.2938	728.5
Right-wm-fusiform	90.5867	6786.8
Right-wm-inferiorparietal	93.3124	8748.9
Right-wm-inferiortemporal	86.9432	5422.1
Right-wm-isthmuscingulate	103.7718	2853.3
Right-wm-lateraloccipital	91.255	8850.9
Right-wm-lateralorbitofrontal	93.2539	6745.6
Right-wm-lingual	89.8518	4969.9
Right-wm-medialorbitofrontal	93.3582	3580.3
Right-wm-middletemporal	87.9809	6061.1
Right-wm-parahippocampal	87.1051	1407.4
Right-wm-paracentral	93.3657	4255.9
Right-wm-parsopercularis	96.4935	2414.9
Right-wm-parsorbitalis	85.6373	1209.7
Right-wm-parstriangularis	92.5408	2849.2
Right-wm-pericalcarine	90.2233	2463.3
Right-wm-postcentral	89.8934	7428.1
Right-wm-posteriorcingulate	103.3843	4450.4
Right-wm-precentral	92.8593	10541.4
Right-wm-precuneus	99.4471	10205.9
Right-wm-rostralanteriorcingulate	105.0587	1857.3
Right-wm-rostralmiddlefrontal	94.2121	10962.7
Right-wm-superiorfrontal	94.6598	17490.9
Right-wm-superiorparietal	94.147	12288.2
Right-wm-superiortemporal	90.3407	6512.7
Right-wm-supramarginal	95.8735	8899.1
Right-wm-frontalpole	83.7616	290.8
Right-wm-temporalpole	76.7705	643.1
Right-wm-transversetemporal	94.1058	523.2
Right-wm-insula	92.1921	9043.5
Left-UnsegmentedWhiteMatter	103.0444	25647.2
Right-UnsegmentedWhiteMatter	103.3521	26678.8
