onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0713	0.5083	succesful_stop	0.2	n/a	n/a	right	female
5.5795	0.5083	succesful_stop	0.25	n/a	n/a	right	female
9.0878	0.5083	go	n/a	0.951	correct	right	female
12.596	0.5083	go	n/a	1.357	correct	right	female
16.1126	0.5083	go	n/a	1.23	correct	right	female
21.6124	0.5083	go	n/a	1.155	correct	left	male
29.6288	0.5083	succesful_stop	0.3	n/a	n/a	right	male
33.637	0.5084	succesful_stop	0.35	n/a	n/a	right	male
37.6453	0.5083	go	n/a	0.69	correct	right	female
40.1618	0.5084	succesful_stop	0.4	n/a	n/a	right	female
45.6617	0.5083	succesful_stop	0.45	n/a	n/a	right	female
49.1699	0.5083	succesful_stop	0.5	n/a	n/a	right	female
56.6864	0.5083	go	n/a	0.808	correct	right	female
61.1946	0.5083	go	n/a	0.794	correct	left	male
64.2111	0.5084	go	n/a	0.817	correct	left	male
69.711	0.5083	go	n/a	0.714	correct	left	male
73.2192	0.5083	go	n/a	0.81	correct	right	female
77.7274	0.5083	go	n/a	0.646	correct	left	male
80.244	0.5083	go	n/a	0.697	correct	right	female
84.2522	0.5083	go	n/a	0.662	correct	left	male
88.7521	0.5083	go	n/a	0.563	correct	right	female
92.7603	0.5083	go	n/a	0.608	correct	left	male
97.2685	0.5083	succesful_stop	0.55	n/a	n/a	right	male
101.2767	0.5083	go	n/a	0.699	correct	left	male
104.785	0.5083	go	n/a	0.784	correct	right	female
109.7931	0.5084	go	n/a	0.77	correct	right	female
117.3096	0.5083	unsuccesful_stop	0.6	0.709	correct	left	male
120.3262	0.5083	unsuccesful_stop	0.65	0.815	correct	right	female
125.326	0.5083	go	n/a	0.844	correct	left	male
129.3342	0.5084	go	n/a	0.841	correct	right	female
132.3508	0.5083	unsuccesful_stop	0.7	0.848	correct	right	female
137.3507	0.5083	go	n/a	0.986	correct	right	female
140.3673	0.5083	go	n/a	0.886	correct	right	female
144.3755	0.5083	go	n/a	1.114	correct	left	male
149.8753	0.5083	succesful_stop	0.75	n/a	n/a	right	male
152.3919	0.5083	go	n/a	1.291	correct	left	male
156.8918	0.5083	go	n/a	1.262	correct	left	male
161.4	0.5083	go	n/a	1.274	correct	right	female
164.9082	0.5083	go	n/a	1.061	correct	left	male
168.4248	0.5083	go	n/a	1.14	correct	right	female
173.9246	0.5083	succesful_stop	0.8	n/a	n/a	right	female
177.4328	0.5084	succesful_stop	0.85	n/a	n/a	right	male
181.941	0.5084	go	n/a	1.446	correct	right	female
185.4493	0.5083	go	n/a	1.514	correct	left	male
189.4575	0.5083	succesful_stop	0.9	n/a	n/a	right	male
192.9657	0.5083	succesful_stop	0.95	n/a	n/a	right	female
200.4905	0.5083	unsuccesful_stop	1.0	1.29	correct	left	male
209.9985	0.5084	go	n/a	1.355	correct	right	female
213.5068	0.5083	succesful_stop	1.05	n/a	n/a	right	female
221.0232	0.5083	succesful_stop	1.1	n/a	n/a	right	male
225.0314	0.5084	go	n/a	1.766	correct	left	male
230.0396	0.5083	succesful_stop	1.15	n/a	n/a	right	female
237.0561	0.5083	go	n/a	1.838	correct	left	male
241.5643	0.5083	go	n/a	1.891	correct	left	male
250.0807	0.5083	go	n/a	1.649	correct	left	male
253.0889	0.5084	succesful_stop	1.2	n/a	n/a	right	female
257.5972	0.5083	succesful_stop	1.25	n/a	n/a	right	male
262.1054	0.5083	go	n/a	1.62	correct	left	male
264.6219	0.5084	go	n/a	1.547	correct	right	female
269.6218	0.5083	go	n/a	1.779	correct	right	female
272.6384	0.5083	succesful_stop	1.3	n/a	n/a	right	male
280.6548	0.5083	go	n/a	1.642	correct	right	female
285.1547	0.5083	go	n/a	1.707	correct	left	male
289.1629	0.5083	go	n/a	1.78	correct	right	female
293.1711	0.5083	go	n/a	1.916	correct	right	female
298.1793	0.5083	go	n/a	1.891	correct	left	male
300.6959	0.5083	succesful_stop	1.35	n/a	n/a	right	male
304.7041	0.5083	go	n/a	1.942	correct	right	female
308.7123	0.5083	go	n/a	1.913	correct	left	male
313.2122	0.5083	succesful_stop	1.4	n/a	n/a	right	female
318.2204	0.5083	go	n/a	2.438	correct	right	female
325.7368	0.5083	succesful_stop	1.45	n/a	n/a	right	female
329.2451	0.5083	go	n/a	2.335	correct	right	female
333.7533	0.5083	go	n/a	2.088	correct	left	male
338.2615	0.5083	go	n/a	1.948	correct	right	female
346.2779	0.5083	go	n/a	1.888	correct	right	female
350.2861	0.5083	go	n/a	1.873	correct	right	female
353.7943	0.5084	succesful_stop	1.5	n/a	n/a	right	male
357.3026	0.5083	succesful_stop	1.55	n/a	n/a	right	male
360.8191	0.5083	go	n/a	2.161	correct	left	male
365.819	0.5083	go	n/a	1.942	correct	right	female
369.8272	0.5083	succesful_stop	1.6	n/a	n/a	right	male
373.3354	0.5083	go	n/a	2.34	correct	left	male
377.3436	0.5084	go	n/a	2.215	correct	left	male
381.3519	0.5083	go	n/a	2.48	correct	left	male
385.8601	0.5083	go	n/a	2.663	correct	left	male
390.3683	0.5083	succesful_stop	1.65	n/a	n/a	right	female
394.3765	0.5083	go	n/a	2.289	correct	right	female
398.3847	0.5083	go	n/a	2.237	correct	left	male
400.9013	0.5083	succesful_stop	1.7	n/a	n/a	right	male
410.4093	0.5084	succesful_stop	1.75	n/a	n/a	right	male
414.4176	0.5083	succesful_stop	1.8	n/a	n/a	right	female
417.4258	0.5083	go	n/a	2.061	correct	left	male
422.434	0.5083	succesful_stop	1.85	n/a	n/a	right	female
424.9506	0.5083	go	n/a	2.019	correct	right	female
430.4504	0.5083	unsuccesful_stop	1.9	1.984	correct	right	female
433.9587	0.5083	go	n/a	2.214	correct	left	male
438.4668	0.5084	go	n/a	2.229	correct	right	female
441.9751	0.5083	go	n/a	2.187	correct	left	male
444.9917	0.5083	succesful_stop	1.95	n/a	n/a	right	male
