onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5674	0.5083	go	n/a	0.649	correct	left	male
5.5757	0.5083	go	n/a	0.901	correct	left	male
9.5839	0.5084	succesful_stop	0.2	n/a	n/a	right	female
12.5922	0.5084	go	n/a	0.867	correct	right	female
17.6005	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.1171	0.5083	go	n/a	0.68	correct	left	male
29.1253	0.5084	succesful_stop	0.3	n/a	n/a	right	female
36.6419	0.5083	go	n/a	0.869	correct	right	female
41.6502	0.5083	go	n/a	0.637	correct	right	female
49.1667	0.5083	go	n/a	0.48	correct	left	male
52.675	0.5083	go	n/a	0.618	correct	left	male
56.6833	0.5083	go	n/a	0.562	correct	right	female
61.1915	0.5084	go	n/a	0.466	correct	left	male
65.1998	0.5083	go	n/a	0.652	correct	left	male
69.2081	0.5083	unsuccesful_stop	0.35	0.501	correct	right	female
73.2164	0.5083	go	n/a	0.923	correct	right	female
77.7246	0.5084	go	n/a	0.539	correct	right	female
80.2413	0.5083	go	n/a	0.563	correct	left	male
85.2412	0.5083	go	n/a	0.661	correct	right	female
89.2495	0.5083	unsuccesful_stop	0.4	0.575	correct	left	male
92.7578	0.5083	go	n/a	0.885	correct	left	male
97.266	0.5084	go	n/a	0.681	correct	left	male
101.2743	0.5083	go	n/a	0.573	correct	left	male
104.7826	0.5083	go	n/a	0.874	correct	right	female
109.2909	0.5083	go	n/a	0.676	correct	right	female
112.3075	0.5083	go	n/a	0.665	correct	left	male
117.3074	0.5083	go	n/a	0.638	correct	left	male
120.324	0.5084	go	n/a	0.715	correct	right	female
124.824	0.5083	go	n/a	0.636	correct	left	male
128.8322	0.5084	go	n/a	0.64	correct	left	male
133.8405	0.5083	go	n/a	0.527	correct	right	female
137.3488	0.5083	go	n/a	0.531	correct	left	male
140.8571	0.5083	go	n/a	0.847	correct	right	female
145.8653	0.5084	go	n/a	0.738	correct	right	female
148.382	0.5083	unsuccesful_stop	0.45	0.654	correct	left	male
157.3902	0.5083	succesful_stop	0.5	n/a	n/a	right	male
161.3984	0.5084	go	n/a	0.711	correct	left	male
164.4151	0.5083	go	n/a	0.806	correct	left	male
169.915	0.5083	go	n/a	0.759	correct	right	female
173.4233	0.5083	succesful_stop	0.55	n/a	n/a	right	female
177.9315	0.5084	unsuccesful_stop	0.6	0.762	correct	right	female
184.9481	0.5083	go	n/a	0.965	correct	left	male
