onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0602	0.5083	go	n/a	0.754	correct	left	male
5.56	0.5084	go	n/a	1.136	correct	right	female
8.0766	0.5084	succesful_stop	0.2	n/a	n/a	right	female
13.0765	0.5083	go	n/a	0.814	correct	left	male
16.5847	0.5083	go	n/a	1.09	correct	right	female
21.5929	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.1011	0.5084	go	n/a	0.82	correct	right	female
28.6094	0.5083	succesful_stop	0.3	n/a	n/a	right	female
33.6176	0.5083	succesful_stop	0.35	n/a	n/a	right	male
36.1342	0.5083	go	n/a	0.843	correct	left	male
44.6422	0.5084	go	n/a	0.991	correct	left	male
49.6504	0.5083	go	n/a	0.912	correct	right	female
57.6669	0.5083	go	n/a	1.202	correct	right	female
61.6751	0.5083	go	n/a	0.961	correct	left	male
65.1833	0.5083	succesful_stop	0.4	n/a	n/a	right	female
69.6915	0.5083	go	n/a	0.871	correct	left	male
73.1997	0.5084	succesful_stop	0.45	n/a	n/a	right	male
77.208	0.5083	go	n/a	0.77	correct	left	male
80.2245	0.5084	succesful_stop	0.5	n/a	n/a	right	male
85.7244	0.5083	unsuccesful_stop	0.55	0.721	correct	left	male
88.7326	0.5083	succesful_stop	0.6	n/a	n/a	right	male
93.2408	0.5084	succesful_stop	0.65	n/a	n/a	right	female
96.7491	0.5083	go	n/a	0.937	correct	left	male
101.7573	0.5083	succesful_stop	0.7	n/a	n/a	right	male
105.7655	0.5083	succesful_stop	0.75	n/a	n/a	right	female
108.7737	0.5083	succesful_stop	0.8	n/a	n/a	right	female
112.2903	0.5083	unsuccesful_stop	0.85	1.019	correct	right	female
116.7901	0.5084	go	n/a	1.477	correct	right	female
120.3067	0.5083	succesful_stop	0.9	n/a	n/a	right	male
128.8148	0.5083	go	n/a	1.434	correct	right	female
133.823	0.5083	go	n/a	1.058	correct	left	male
136.8312	0.5084	unsuccesful_stop	0.95	0.902	correct	left	male
141.8394	0.5083	go	n/a	1.399	correct	right	female
149.8559	0.5083	unsuccesful_stop	1.0	0.988	correct	left	male
153.3641	0.5083	go	n/a	1.242	correct	right	female
157.8723	0.5083	go	n/a	1.269	correct	right	female
160.3889	0.5083	go	n/a	1.217	correct	right	female
165.3887	0.5084	unsuccesful_stop	1.05	0.901	correct	left	male
168.897	0.5083	go	n/a	1.308	correct	left	male
172.9052	0.5083	go	n/a	1.272	correct	left	male
177.4134	0.5083	go	n/a	1.04	correct	left	male
180.9216	0.5083	go	n/a	1.184	correct	right	female
184.4382	0.5083	succesful_stop	1.1	n/a	n/a	right	male
189.438	0.5084	go	n/a	1.38	correct	right	female
193.4463	0.5083	succesful_stop	1.15	n/a	n/a	right	male
196.9545	0.5083	go	n/a	1.595	correct	right	female
