onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
290.1536	0.5084	go	n/a	0.87	correct	left	male
293.6619	0.5083	unsuccesful_stop	0.75	0.852	correct	left	male
298.17	0.5084	succesful_stop	0.7	n/a	n/a	right	male
300.6866	0.5084	succesful_stop	0.65	n/a	n/a	right	male
308.703	0.5084	go	n/a	1.146	correct	left	male
313.7029	0.5083	succesful_stop	0.65	n/a	n/a	right	female
317.7111	0.5083	go	n/a	1.016	correct	right	female
321.7193	0.5083	go	n/a	1.049	correct	right	female
326.2275	0.5083	go	n/a	0.851	correct	right	female
329.7357	0.5083	go	n/a	0.721	correct	left	male
332.7523	0.5083	unsuccesful_stop	0.7	0.684	correct	right	female
337.7521	0.5083	go	n/a	0.946	correct	right	female
345.2685	0.5084	go	n/a	0.965	correct	right	female
350.2767	0.5083	go	n/a	1.007	correct	left	male
354.2849	0.5083	go	n/a	1.056	correct	right	female
356.8015	0.5083	succesful_stop	0.7	n/a	n/a	right	male
360.8097	0.5083	succesful_stop	0.75	n/a	n/a	right	female
365.8095	0.5084	unsuccesful_stop	0.8	0.899	incorrect	left	female
368.8261	0.5083	go	n/a	1.569	correct	left	male
372.8343	0.5083	go	n/a	0.809	correct	left	male
381.8424	0.5083	go	n/a	0.88	correct	right	female
386.3505	0.5084	succesful_stop	0.85	n/a	n/a	right	female
388.8671	0.5083	go	n/a	1.188	correct	right	female
392.8753	0.5084	unsuccesful_stop	0.9	1.028	incorrect	left	female
397.8752	0.5083	go	n/a	1.24	correct	right	female
401.8834	0.5083	unsuccesful_stop	0.95	1.108	correct	left	male
406.3916	0.5083	go	n/a	1.11	correct	left	male
408.9082	0.5083	go	n/a	1.122	correct	left	male
412.9164	0.5083	unsuccesful_stop	0.95	0.801	correct	left	male
417.9162	0.5083	go	n/a	1.583	correct	left	male
422.4244	0.5083	go	n/a	1.106	correct	left	male
426.4326	0.5083	succesful_stop	0.9	n/a	n/a	right	female
