onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
204.4782	0.5083	go	n/a	0.664	correct	left	male
208.9781	0.5083	go	n/a	0.613	correct	right	female
212.4946	0.5083	go	n/a	0.558	correct	left	male
216.5028	0.5084	go	n/a	0.613	correct	left	male
225.5109	0.5083	unsuccesful_stop	0.65	0.556	correct	left	male
229.0191	0.5084	go	n/a	0.689	correct	left	male
233.0274	0.5083	go	n/a	0.76	correct	right	female
237.0356	0.5083	go	n/a	0.85	correct	left	male
242.0438	0.5083	succesful_stop	0.6	n/a	n/a	right	female
246.052	0.5083	go	n/a	0.546	correct	right	female
249.0602	0.5083	succesful_stop	0.55	n/a	n/a	right	female
253.5684	0.5083	go	n/a	0.98	correct	right	female
257.5766	0.5084	go	n/a	0.781	correct	left	male
266.0931	0.5083	go	n/a	1.235	correct	right	female
268.6097	0.5083	go	n/a	1.027	correct	left	male
274.1095	0.5083	go	n/a	1.713	correct	right	female
278.1177	0.5083	succesful_stop	0.5	n/a	n/a	right	female
281.6259	0.5084	succesful_stop	0.5	n/a	n/a	right	male
285.6342	0.5083	go	n/a	0.964	correct	right	female
289.1424	0.5083	go	n/a	0.87	correct	right	female
294.1506	0.5083	unsuccesful_stop	0.55	0.767	correct	right	female
300.6754	0.5083	go	n/a	1.611	correct	right	female
305.6752	0.5084	go	n/a	0.886	correct	right	female
309.1835	0.5083	go	n/a	0.954	correct	right	female
313.1917	0.5083	go	n/a	1.067	correct	right	female
317.6999	0.5083	go	n/a	1.348	correct	right	female
321.2081	0.5083	succesful_stop	0.55	n/a	n/a	right	female
328.7329	0.5083	unsuccesful_stop	0.6	0.792	correct	right	female
332.7411	0.5083	go	n/a	1.544	incorrect	left	female
337.741	0.5083	succesful_stop	0.6	n/a	n/a	right	female
342.2492	0.5083	go	n/a	1.057	incorrect	left	female
345.2574	0.5083	go	n/a	1.126	correct	left	male
349.2656	0.5083	go	n/a	2.234	incorrect	left	female
353.7738	0.5083	succesful_stop	0.65	n/a	n/a	right	male
358.282	0.5083	go	n/a	1.125	incorrect	left	female
360.7986	0.5083	go	n/a	0.664	incorrect	left	female
364.8068	0.5084	unsuccesful_stop	0.7	1.45	correct	left	male
370.3067	0.5083	go	n/a	1.469	correct	left	male
377.8231	0.5083	unsuccesful_stop	0.75	0.689	correct	right	female
380.8397	0.5083	unsuccesful_stop	0.75	0.973	correct	right	female
384.8479	0.5083	succesful_stop	0.7	n/a	n/a	right	female
390.3478	0.5083	go	n/a	1.206	correct	right	female
393.856	0.5083	go	n/a	1.28	correct	right	female
397.8642	0.5083	go	n/a	0.823	correct	left	male
401.8724	0.5083	succesful_stop	0.7	n/a	n/a	right	female
405.8806	0.5084	succesful_stop	0.75	n/a	n/a	right	female
414.3971	0.5083	go	n/a	1.27	incorrect	left	female
417.9053	0.5083	go	n/a	0.895	correct	left	male
421.9135	0.5083	go	n/a	0.613	correct	left	male
425.9217	0.5083	succesful_stop	0.8	n/a	n/a	right	female
433.9381	0.5084	go	n/a	1.402	incorrect	left	female
