onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0642	0.5083	go	n/a	1.212	incorrect	right	male
8.5723	0.5083	go	n/a	1.008	correct	right	female
13.5805	0.5083	succesful_stop	0.2	n/a	n/a	right	female
16.0971	0.5084	go	n/a	0.833	correct	right	female
20.597	0.5084	go	n/a	0.88	correct	right	female
25.1053	0.5083	go	n/a	0.698	correct	right	female
29.6135	0.5083	succesful_stop	0.25	n/a	n/a	right	male
32.1301	0.5083	go	n/a	0.84	correct	left	male
37.13	0.5083	succesful_stop	0.3	n/a	n/a	right	female
41.6382	0.5083	go	n/a	0.774	correct	right	female
45.1465	0.5083	go	n/a	0.538	correct	right	female
48.6547	0.5083	succesful_stop	0.35	n/a	n/a	right	male
52.663	0.5083	go	n/a	0.581	correct	left	male
57.6712	0.5083	go	n/a	0.667	correct	right	female
60.1878	0.5083	succesful_stop	0.4	n/a	n/a	right	male
64.6877	0.5083	go	n/a	0.649	correct	left	male
69.1959	0.5083	go	n/a	0.613	correct	right	female
72.2125	0.5083	succesful_stop	0.45	n/a	n/a	right	female
76.2207	0.5084	go	n/a	0.681	correct	right	female
81.7206	0.5083	go	n/a	0.892	correct	right	female
88.7371	0.5083	go	n/a	0.716	correct	left	male
93.7453	0.5084	succesful_stop	0.5	n/a	n/a	right	female
96.7536	0.5083	go	n/a	0.714	correct	left	male
101.2618	0.5084	go	n/a	0.808	correct	right	female
105.7701	0.5083	go	n/a	0.758	correct	right	female
109.2783	0.5083	succesful_stop	0.55	n/a	n/a	right	female
117.7948	0.5083	go	n/a	0.849	correct	right	female
125.3113	0.5083	unsuccesful_stop	0.6	0.711	correct	left	male
129.8195	0.5083	go	n/a	0.691	correct	right	female
133.8277	0.5084	go	n/a	0.648	correct	right	female
137.836	0.5083	unsuccesful_stop	0.65	0.836	correct	left	male
141.3442	0.5084	unsuccesful_stop	0.7	0.779	correct	right	female
148.3691	0.5083	go	n/a	0.866	correct	left	male
152.869	0.5083	go	n/a	0.786	correct	left	male
156.8772	0.5083	go	n/a	0.615	correct	left	male
161.3854	0.5084	unsuccesful_stop	0.75	0.788	correct	right	female
164.8937	0.5083	unsuccesful_stop	0.8	0.821	correct	right	female
168.4103	0.5083	go	n/a	0.893	correct	right	female
173.4102	0.5083	go	n/a	0.756	correct	left	male
177.4184	0.5083	go	n/a	0.711	correct	right	female
180.9267	0.5083	go	n/a	0.876	correct	right	female
184.9349	0.5083	go	n/a	0.601	correct	right	female
189.4431	0.5084	unsuccesful_stop	0.85	0.708	correct	left	male
193.4514	0.5083	unsuccesful_stop	0.9	0.812	correct	left	male
197.9596	0.5083	go	n/a	0.939	correct	left	male
200.9679	0.5083	go	n/a	0.997	correct	left	male
205.9761	0.5083	go	n/a	0.465	correct	left	male
209.4843	0.5084	unsuccesful_stop	0.95	0.569	correct	left	male
212.5009	0.5084	go	n/a	0.91	correct	left	male
216.5092	0.5083	unsuccesful_stop	1.0	0.701	correct	left	male
