name	intensity-avg	volume
Left-wm-bankssts	96.5665	2020.1
Left-wm-caudalanteriorcingulate	103.0832	2436.7
Left-wm-caudalmiddlefrontal	96.59200000000001	6074.3
Left-wm-cuneus	92.7325	2947.4
Left-wm-entorhinal	76.40100000000001	807.3
Left-wm-fusiform	89.8319	5673.2
Left-wm-inferiorparietal	97.4141	8367.6
Left-wm-inferiortemporal	90.1754	5885.2
Left-wm-isthmuscingulate	100.8211	3580.1
Left-wm-lateraloccipital	94.1276	9643.4
Left-wm-lateralorbitofrontal	94.6666	5634.4
Left-wm-lingual	86.2659	5375.9
Left-wm-medialorbitofrontal	94.0691	3255.3
Left-wm-middletemporal	90.9351	5247.3
Left-wm-parahippocampal	85.7261	1296.9
Left-wm-paracentral	95.8092	3509.8
Left-wm-parsopercularis	96.8094	3009.3
Left-wm-parsorbitalis	88.698	747.3
Left-wm-parstriangularis	94.3715	2304.4
Left-wm-pericalcarine	91.146	3938.5
Left-wm-postcentral	91.7709	6886.0
Left-wm-posteriorcingulate	99.6955	4562.2
Left-wm-precentral	95.2813	11453.6
Left-wm-precuneus	96.7614	8421.9
Left-wm-rostralanteriorcingulate	100.3709	1949.5
Left-wm-rostralmiddlefrontal	96.7415	10222.5
Left-wm-superiorfrontal	93.4461	15255.6
Left-wm-superiorparietal	96.6412	11172.1
Left-wm-superiortemporal	94.5776	8038.4
Left-wm-supramarginal	97.9073	9077.2
Left-wm-frontalpole	90.7842	283.1
Left-wm-temporalpole	79.0187	619.4
Left-wm-transversetemporal	94.16799999999999	708.1
Left-wm-insula	93.0652	8629.0
Right-wm-bankssts	97.5544	1567.9
Right-wm-caudalanteriorcingulate	102.5273	2099.9
Right-wm-caudalmiddlefrontal	93.931	5195.6
Right-wm-cuneus	93.4107	2854.9
Right-wm-entorhinal	73.3213	761.1
Right-wm-fusiform	86.1922	4653.3
Right-wm-inferiorparietal	95.583	10519.2
Right-wm-inferiortemporal	88.5477	6487.5
Right-wm-isthmuscingulate	100.8377	3030.2
Right-wm-lateraloccipital	93.9729	10509.0
Right-wm-lateralorbitofrontal	95.1823	5886.5
Right-wm-lingual	87.7204	5465.1
Right-wm-medialorbitofrontal	95.7939	3229.1
Right-wm-middletemporal	88.6036	6122.9
Right-wm-parahippocampal	83.85700000000001	1321.6
Right-wm-paracentral	95.0467	4376.4
Right-wm-parsopercularis	96.1063	2619.1
Right-wm-parsorbitalis	90.7812	1147.5
Right-wm-parstriangularis	94.4281	2797.6
Right-wm-pericalcarine	90.6274	3921.6
Right-wm-postcentral	90.3163	6310.1
Right-wm-posteriorcingulate	97.8089	3930.3
Right-wm-precentral	93.7486	12498.3
Right-wm-precuneus	96.9207	8730.2
Right-wm-rostralanteriorcingulate	102.2917	1807.0
Right-wm-rostralmiddlefrontal	94.0768	9404.0
Right-wm-superiorfrontal	93.3412	15533.7
Right-wm-superiorparietal	95.41	11778.2
Right-wm-superiortemporal	91.3279	6612.5
Right-wm-supramarginal	96.4269	7957.2
Right-wm-frontalpole	85.0853	258.0
Right-wm-temporalpole	77.3917	626.5
Right-wm-transversetemporal	91.00200000000001	490.6
Right-wm-insula	90.5348	9405.0
Left-UnsegmentedWhiteMatter	101.0316	23810.3
Right-UnsegmentedWhiteMatter	100.6405	25492.8
