onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5732	0.5083	go	n/a	0.904	correct	right	female
4.0897	0.5084	succesful_stop	0.2	n/a	n/a	right	female
9.0896	0.5083	go	n/a	0.683	correct	left	male
12.1062	0.5083	succesful_stop	0.25	n/a	n/a	right	female
17.106	0.5083	go	n/a	0.615	correct	right	female
20.6143	0.5083	go	n/a	0.657	correct	left	male
24.1308	0.5083	succesful_stop	0.3	n/a	n/a	right	male
28.139	0.5083	succesful_stop	0.35	n/a	n/a	right	female
33.1389	0.5083	go	n/a	0.558	correct	left	male
36.1555	0.5083	go	n/a	0.665	correct	right	female
41.1553	0.5083	go	n/a	0.803	correct	right	female
45.1635	0.5084	go	n/a	1.06	correct	right	female
49.6717	0.5083	go	n/a	0.735	correct	right	female
52.68	0.5083	go	n/a	0.928	correct	left	male
56.6882	0.5083	go	n/a	0.804	correct	left	male
60.6964	0.5083	go	n/a	0.716	incorrect	left	female
65.7046	0.5083	succesful_stop	0.4	n/a	n/a	right	male
69.2128	0.5083	go	n/a	0.625	correct	left	male
72.2294	0.5083	go	n/a	0.712	correct	right	female
77.2293	0.5083	succesful_stop	0.45	n/a	n/a	right	female
84.7457	0.5083	unsuccesful_stop	0.5	0.609	correct	left	male
88.7539	0.5083	succesful_stop	0.55	n/a	n/a	right	male
93.2621	0.5083	go	n/a	0.791	correct	left	male
97.7703	0.5083	succesful_stop	0.6	n/a	n/a	right	male
100.2869	0.5083	go	n/a	0.799	correct	right	female
104.7868	0.5083	go	n/a	0.958	correct	right	female
109.795	0.5083	succesful_stop	0.65	n/a	n/a	right	male
113.8032	0.5083	go	n/a	0.679	correct	right	female
116.3198	0.5083	go	n/a	0.801	correct	right	female
121.3196	0.5083	go	n/a	0.768	correct	left	male
125.3278	0.5084	unsuccesful_stop	0.7	0.801	correct	right	female
129.836	0.5084	go	n/a	0.819	correct	left	male
132.3526	0.5084	unsuccesful_stop	0.75	0.862	correct	left	male
137.3525	0.5083	unsuccesful_stop	0.8	0.889	correct	left	male
140.8607	0.5083	go	n/a	0.899	correct	left	male
145.8689	0.5083	go	n/a	1.027	correct	right	female
149.8771	0.5083	go	n/a	0.986	correct	left	male
152.8854	0.5083	go	n/a	0.874	correct	left	male
157.3936	0.5083	go	n/a	1.026	correct	right	female
160.4101	0.5084	succesful_stop	0.85	n/a	n/a	right	male
169.4182	0.5083	unsuccesful_stop	0.9	1.085	correct	left	male
173.9264	0.5083	go	n/a	0.801	correct	right	female
176.9347	0.5083	go	n/a	0.924	correct	left	male
180.4512	0.5083	go	n/a	0.991	correct	right	female
184.9511	0.5083	go	n/a	1.091	correct	right	female
189.4593	0.5083	go	n/a	1.032	correct	left	male
192.4759	0.5083	go	n/a	1.005	correct	right	female
197.4757	0.5083	go	n/a	1.1	correct	right	female
201.4839	0.5084	go	n/a	1.077	correct	right	female
205.4921	0.5084	go	n/a	0.999	correct	right	female
210.0004	0.5083	go	n/a	1.209	correct	left	male
217.5168	0.5083	go	n/a	1.5	incorrect	right	male
221.525	0.5083	go	n/a	0.915	correct	left	male
225.0332	0.5084	unsuccesful_stop	0.95	0.871	correct	right	female
229.0415	0.5083	go	n/a	1.151	correct	left	male
233.5497	0.5083	go	n/a	1.088	correct	left	male
237.5579	0.5083	go	n/a	1.282	correct	left	male
241.0661	0.5083	go	n/a	1.186	correct	right	female
244.5827	0.5083	go	n/a	1.17	correct	left	male
249.0825	0.5083	go	n/a	1.592	correct	right	female
253.0907	0.5084	unsuccesful_stop	1.0	1.119	correct	right	female
257.099	0.5083	go	n/a	1.116	correct	left	male
262.1071	0.5084	go	n/a	1.79	correct	right	female
265.6154	0.5083	go	n/a	1.317	correct	left	male
269.1236	0.5083	go	n/a	1.777	correct	left	male
273.1318	0.5083	succesful_stop	1.05	n/a	n/a	right	female
277.14	0.5084	go	n/a	1.315	correct	right	female
280.6566	0.5083	go	n/a	1.594	correct	right	female
286.1564	0.5084	go	n/a	1.425	correct	right	female
288.673	0.5084	go	n/a	1.17	correct	right	female
294.1729	0.5083	go	n/a	1.491	correct	left	male
298.1811	0.5083	go	n/a	1.593	correct	right	female
302.1893	0.5083	go	n/a	1.901	correct	left	male
306.1975	0.5083	go	n/a	2.078	correct	left	male
310.2057	0.5083	succesful_stop	1.1	n/a	n/a	right	female
313.214	0.5083	go	n/a	1.3	correct	right	female
318.2222	0.5083	go	n/a	1.33	correct	right	female
321.2304	0.5083	go	n/a	1.57	correct	right	female
325.7386	0.5083	go	n/a	1.706	correct	right	female
329.2468	0.5084	succesful_stop	1.15	n/a	n/a	right	female
332.7634	0.5083	go	n/a	1.653	correct	right	female
336.7716	0.5083	go	n/a	1.849	correct	left	male
345.7797	0.5083	succesful_stop	1.2	n/a	n/a	right	female
353.2961	0.5083	go	n/a	1.437	correct	left	male
358.3043	0.5083	succesful_stop	1.25	n/a	n/a	right	male
361.8125	0.5084	succesful_stop	1.3	n/a	n/a	right	female
364.8291	0.5083	succesful_stop	1.35	n/a	n/a	right	female
369.329	0.5083	go	n/a	1.325	correct	left	male
373.8372	0.5083	succesful_stop	1.4	n/a	n/a	right	male
377.8454	0.5083	succesful_stop	1.45	n/a	n/a	right	male
382.3536	0.5083	succesful_stop	1.5	n/a	n/a	right	male
386.3618	0.5083	go	n/a	1.494	correct	right	female
394.3782	0.5084	unsuccesful_stop	1.55	1.597	correct	right	female
396.8948	0.5084	go	n/a	1.642	correct	left	male
401.3947	0.5083	go	n/a	2.039	correct	right	female
405.4029	0.5083	go	n/a	1.848	incorrect	left	female
409.4111	0.5084	go	n/a	1.847	correct	left	male
414.4193	0.5083	go	n/a	2.04	correct	right	female
418.4275	0.5084	go	n/a	n/a	miss	right	female
423.944	0.5084	unsuccesful_stop	1.6	1.717	correct	right	female
