onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5457	0.5084	go	n/a	0.854	correct	right	female
5.554	0.5083	go	n/a	0.76	correct	left	male
8.5622	0.5083	go	n/a	0.777	correct	left	male
13.0704	0.5084	succesful_stop	0.2	n/a	n/a	right	male
17.0787	0.5083	go	n/a	0.907	correct	right	female
20.0953	0.5083	succesful_stop	0.25	n/a	n/a	right	female
24.5951	0.5084	succesful_stop	0.3	n/a	n/a	right	female
29.1034	0.5083	succesful_stop	0.35	n/a	n/a	right	female
33.6116	0.5083	go	n/a	0.69	correct	left	male
37.6198	0.5083	succesful_stop	0.4	n/a	n/a	right	female
41.628	0.5083	go	n/a	0.79	correct	right	female
49.6445	0.5083	succesful_stop	0.45	n/a	n/a	right	female
53.6527	0.5083	go	n/a	0.965	correct	right	female
57.1609	0.5084	go	n/a	0.918	correct	left	male
61.6692	0.5083	go	n/a	0.847	correct	left	male
65.6774	0.5083	go	n/a	0.808	correct	right	female
68.194	0.5083	succesful_stop	0.5	n/a	n/a	right	male
76.2104	0.5084	succesful_stop	0.55	n/a	n/a	right	male
80.2187	0.5083	succesful_stop	0.6	n/a	n/a	right	female
84.7185	0.5084	go	n/a	0.898	correct	right	female
89.2268	0.5083	succesful_stop	0.65	n/a	n/a	right	male
92.2433	0.5084	succesful_stop	0.7	n/a	n/a	right	male
101.7514	0.5083	go	n/a	1.03	correct	right	female
105.2597	0.5083	go	n/a	0.874	correct	left	male
108.7679	0.5083	go	n/a	1.337	correct	right	female
113.7761	0.5083	succesful_stop	0.75	n/a	n/a	right	male
117.7843	0.5084	go	n/a	n/a	miss	right	male
122.8009	0.5083	go	n/a	1.069	correct	left	male
126.8091	0.5083	go	n/a	1.423	correct	left	male
131.3173	0.5083	go	n/a	1.276	correct	left	male
135.3255	0.5084	go	n/a	1.074	correct	left	male
139.3338	0.5083	succesful_stop	0.8	n/a	n/a	right	female
146.3586	0.5083	go	n/a	1.178	correct	left	male
155.3667	0.5083	unsuccesful_stop	0.85	0.909	correct	left	male
159.3749	0.5083	succesful_stop	0.9	n/a	n/a	right	male
163.3831	0.5083	go	n/a	1.202	correct	right	female
167.8913	0.5084	unsuccesful_stop	0.95	0.989	correct	left	male
170.8996	0.5083	succesful_stop	1.0	n/a	n/a	right	female
174.4162	0.5083	go	n/a	1.287	correct	right	female
179.416	0.5084	go	n/a	1.556	correct	right	female
183.9242	0.5084	go	n/a	1.297	correct	right	female
186.9325	0.5083	go	n/a	1.586	correct	right	female
190.9407	0.5083	unsuccesful_stop	1.05	1.165	correct	left	male
195.4489	0.5084	go	n/a	1.587	correct	left	male
199.9572	0.5083	go	n/a	1.876	correct	left	male
203.4654	0.5083	go	n/a	1.501	correct	right	female
206.482	0.5083	succesful_stop	1.1	n/a	n/a	right	female
210.4902	0.5083	succesful_stop	1.15	n/a	n/a	right	male
214.4984	0.5084	go	n/a	1.462	correct	left	male
218.5067	0.5083	go	n/a	n/a	miss	right	female
225.0148	0.5083	go	n/a	1.249	correct	left	male
229.0231	0.5083	go	n/a	1.888	correct	left	male
233.0313	0.5083	go	n/a	1.857	correct	left	male
237.0395	0.5083	go	n/a	1.589	correct	left	male
240.5561	0.5083	go	n/a	1.452	correct	right	female
244.5643	0.5083	succesful_stop	1.2	n/a	n/a	right	female
249.0642	0.5083	go	n/a	1.32	correct	right	female
252.5808	0.5083	go	n/a	1.65	correct	right	female
258.0806	0.5083	succesful_stop	1.25	n/a	n/a	right	male
262.0888	0.5084	go	n/a	1.425	correct	right	female
265.5971	0.5083	go	n/a	1.921	correct	right	female
269.1053	0.5083	go	n/a	2.689	correct	left	male
274.1135	0.5083	succesful_stop	1.3	n/a	n/a	right	female
282.13	0.5083	go	n/a	1.458	correct	right	female
290.1464	0.5083	unsuccesful_stop	1.35	1.307	correct	left	male
293.6547	0.5083	go	n/a	1.805	correct	right	female
297.6629	0.5083	go	n/a	1.674	correct	left	male
305.6794	0.5083	succesful_stop	1.4	n/a	n/a	right	male
309.6876	0.5083	unsuccesful_stop	1.45	1.598	correct	right	female
312.7042	0.5083	go	n/a	2.405	correct	left	male
317.204	0.5084	succesful_stop	1.5	n/a	n/a	right	male
320.7206	0.5083	unsuccesful_stop	1.55	1.515	correct	right	female
326.2205	0.5083	go	n/a	n/a	miss	right	female
331.737	0.5083	go	n/a	1.101	correct	right	female
336.2452	0.5083	go	n/a	2.095	correct	right	female
338.7618	0.5083	go	n/a	1.502	correct	right	female
344.2617	0.5083	go	n/a	1.393	correct	left	male
351.2781	0.5084	go	n/a	1.974	correct	left	male
355.2864	0.5083	go	n/a	1.806	correct	left	male
359.2946	0.5083	go	n/a	1.894	correct	right	female
362.8112	0.5083	go	n/a	2.126	correct	left	male
368.311	0.5083	succesful_stop	1.6	n/a	n/a	right	female
374.8358	0.5084	go	n/a	1.533	correct	left	male
379.8357	0.5083	succesful_stop	1.65	n/a	n/a	right	male
384.3439	0.5084	go	n/a	2.059	correct	right	female
387.8522	0.5083	go	n/a	n/a	miss	right	female
394.3687	0.5083	go	n/a	1.736	correct	left	male
397.3769	0.5083	go	n/a	1.578	correct	left	male
402.3851	0.5083	go	n/a	1.962	correct	right	female
408.9099	0.5084	go	n/a	1.762	correct	right	female
412.9182	0.5083	go	n/a	1.979	correct	right	female
417.4181	0.5083	succesful_stop	1.7	n/a	n/a	right	female
421.9263	0.5083	go	n/a	2.131	correct	left	male
425.9345	0.5083	go	n/a	1.839	correct	right	female
429.9427	0.5083	go	n/a	1.819	correct	left	male
434.4509	0.5084	go	n/a	n/a	miss	right	female
440.4674	0.5084	go	n/a	1.567	correct	right	female
444.4757	0.5083	unsuccesful_stop	1.75	1.857	correct	right	female
448.4839	0.5083	succesful_stop	1.8	n/a	n/a	right	female
451.4921	0.5084	go	n/a	1.982	correct	right	female
