onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0578	0.5083	go	n/a	0.898	correct	right	female
4.5577	0.5083	go	n/a	0.796	correct	right	female
8.5659	0.5083	go	n/a	0.82	correct	right	female
13.5741	0.5083	succesful_stop	0.2	n/a	n/a	right	female
17.0823	0.5084	succesful_stop	0.25	n/a	n/a	right	male
21.0906	0.5083	go	n/a	0.68	correct	right	female
24.1071	0.5084	go	n/a	0.612	correct	right	female
29.107	0.5083	go	n/a	0.762	correct	right	female
33.6152	0.5083	go	n/a	0.607	correct	left	male
37.6235	0.5083	go	n/a	0.549	correct	right	female
40.6317	0.5083	go	n/a	0.637	correct	left	male
45.1399	0.5083	succesful_stop	0.3	n/a	n/a	right	male
48.6482	0.5083	go	n/a	0.581	correct	right	female
53.1564	0.5083	go	n/a	0.562	correct	left	male
56.173	0.5083	go	n/a	0.575	correct	right	female
60.1812	0.5083	go	n/a	0.724	correct	right	female
65.681	0.5084	succesful_stop	0.35	n/a	n/a	right	female
69.1893	0.5083	unsuccesful_stop	0.4	0.616	correct	right	female
72.6975	0.5083	succesful_stop	0.45	n/a	n/a	right	male
77.7057	0.5083	go	n/a	0.749	correct	left	male
81.214	0.5083	go	n/a	0.728	correct	left	male
84.7222	0.5083	go	n/a	0.728	correct	left	male
89.2304	0.5083	go	n/a	0.766	correct	right	female
92.7387	0.5083	unsuccesful_stop	0.5	1.247	correct	right	female
97.2469	0.5083	go	n/a	0.757	correct	right	female
100.7551	0.5083	go	n/a	0.989	correct	left	male
104.2717	0.5083	go	n/a	0.788	correct	right	female
108.2799	0.5083	go	n/a	0.658	correct	right	female
113.7798	0.5083	succesful_stop	0.55	n/a	n/a	right	female
116.788	0.5083	go	n/a	0.838	correct	right	female
120.3046	0.5083	go	n/a	0.919	correct	right	female
125.8045	0.5083	go	n/a	0.809	correct	right	female
128.3211	0.5083	succesful_stop	0.6	n/a	n/a	right	male
133.8209	0.5083	go	n/a	0.915	correct	left	male
137.3291	0.5084	succesful_stop	0.65	n/a	n/a	right	male
140.8374	0.5083	go	n/a	0.82	correct	left	male
