onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5126	0.5083	go	n/a	0.919	correct	left	male
5.5209	0.5083	go	n/a	0.912	correct	left	male
9.5292	0.5083	succesful_stop	0.2	n/a	n/a	right	female
12.5374	0.5084	go	n/a	0.794	correct	right	female
17.5457	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.0623	0.5083	go	n/a	0.705	correct	left	male
29.0705	0.5084	succesful_stop	0.3	n/a	n/a	right	female
36.5871	0.5083	go	n/a	1.174	correct	right	female
41.5954	0.5083	go	n/a	1.054	correct	right	female
49.1119	0.5083	go	n/a	0.922	correct	left	male
52.6202	0.5083	go	n/a	0.857	correct	left	male
56.6285	0.5083	go	n/a	0.795	correct	right	female
61.1367	0.5084	go	n/a	0.732	correct	left	male
65.145	0.5083	go	n/a	1.097	correct	left	male
69.1533	0.5083	succesful_stop	0.35	n/a	n/a	right	female
73.1616	0.5083	go	n/a	0.985	correct	right	female
77.6698	0.5084	go	n/a	1.201	correct	right	female
80.1865	0.5083	go	n/a	0.78	correct	left	male
85.1864	0.5083	go	n/a	0.825	correct	right	female
89.1947	0.5083	succesful_stop	0.4	n/a	n/a	right	male
92.703	0.5083	go	n/a	0.892	correct	left	male
97.2112	0.5083	go	n/a	1.318	correct	left	male
101.2195	0.5083	go	n/a	0.555	correct	left	male
104.7278	0.5083	go	n/a	1.388	correct	right	female
109.236	0.5084	go	n/a	0.906	correct	right	female
112.2527	0.5083	go	n/a	0.66	correct	left	male
117.2526	0.5083	go	n/a	0.721	correct	left	male
120.2692	0.5084	go	n/a	0.697	correct	right	female
124.7692	0.5083	go	n/a	0.746	correct	left	male
128.7774	0.5084	go	n/a	0.714	correct	left	male
133.7857	0.5083	go	n/a	0.776	correct	right	female
137.294	0.5083	go	n/a	0.583	correct	left	male
140.8023	0.5083	go	n/a	1.008	correct	right	female
145.8105	0.5084	go	n/a	0.76	correct	right	female
148.3272	0.5083	succesful_stop	0.45	n/a	n/a	right	male
157.3354	0.5083	succesful_stop	0.5	n/a	n/a	right	male
161.3436	0.5084	go	n/a	0.862	correct	left	male
164.3603	0.5083	go	n/a	0.744	correct	left	male
169.8602	0.5083	go	n/a	0.749	correct	right	female
173.3685	0.5083	unsuccesful_stop	0.55	0.654	correct	right	female
177.8767	0.5084	succesful_stop	0.6	n/a	n/a	right	female
184.8933	0.5083	go	n/a	0.822	correct	left	male
189.9016	0.5083	go	n/a	0.849	correct	left	male
193.9098	0.5084	go	n/a	1.132	correct	left	male
