onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5221	0.5083	go	n/a	0.691	correct	right	female
4.5304	0.5083	go	n/a	0.482	correct	right	female
9.0386	0.5083	unsuccesful_stop	0.2	0.435	incorrect	right	male
12.0552	0.5084	go	n/a	0.879	correct	left	male
20.5634	0.5083	go	n/a	0.75	correct	left	male
24.08	0.5083	go	n/a	0.475	correct	left	male
29.0799	0.5083	go	n/a	0.435	correct	left	male
33.0881	0.5084	go	n/a	0.712	correct	right	female
36.5964	0.5083	go	n/a	0.632	correct	right	female
41.1046	0.5084	go	n/a	0.716	correct	left	male
44.1212	0.5084	succesful_stop	0.2	n/a	n/a	right	female
49.1211	0.5084	go	n/a	0.992	correct	right	female
52.1377	0.5084	go	n/a	0.66	correct	right	female
56.6376	0.5084	succesful_stop	0.25	n/a	n/a	right	male
60.1542	0.5084	succesful_stop	0.3	n/a	n/a	right	female
65.1541	0.5084	succesful_stop	0.35	n/a	n/a	right	male
68.1707	0.5084	go	n/a	1.005	correct	left	male
72.6706	0.5084	go	n/a	0.633	correct	left	male
77.6789	0.5083	go	n/a	0.614	correct	left	male
80.6872	0.5083	go	n/a	0.748	correct	right	female
84.2037	0.5084	go	n/a	0.666	correct	left	male
88.7037	0.5083	go	n/a	0.761	correct	right	female
93.2119	0.5083	go	n/a	1.309	correct	right	female
96.7202	0.5083	go	n/a	0.547	correct	left	male
104.7367	0.5083	go	n/a	0.7	correct	left	male
109.2449	0.5083	unsuccesful_stop	0.4	0.776	correct	right	female
113.2531	0.5084	unsuccesful_stop	0.45	0.611	incorrect	left	female
117.2614	0.5083	go	n/a	0.981	correct	right	female
121.2696	0.5084	unsuccesful_stop	0.5	0.782	correct	left	male
125.7779	0.5083	succesful_stop	0.55	n/a	n/a	right	male
129.7861	0.5084	go	n/a	0.923	correct	left	male
132.3028	0.5083	go	n/a	0.85	correct	left	male
137.3027	0.5083	unsuccesful_stop	0.6	0.613	correct	left	male
140.8109	0.5083	succesful_stop	0.65	n/a	n/a	right	male
145.8191	0.5084	go	n/a	0.821	correct	left	male
148.8274	0.5083	go	n/a	1.092	correct	right	female
