onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5201	0.5083	go	n/a	1.177	correct	right	female
5.5283	0.5083	go	n/a	0.424	correct	left	male
8.0449	0.5083	succesful_stop	0.2	n/a	n/a	right	male
13.0448	0.5083	go	n/a	0.517	correct	left	male
20.5612	0.5083	go	n/a	0.789	correct	right	female
24.5694	0.5083	succesful_stop	0.25	n/a	n/a	right	male
28.086	0.5083	go	n/a	0.63	correct	left	male
32.0942	0.5083	go	n/a	0.767	correct	right	female
36.1024	0.5083	go	n/a	0.625	correct	right	female
40.6023	0.5083	go	n/a	0.644	correct	right	female
44.1188	0.5084	go	n/a	0.616	correct	right	female
49.1187	0.5083	go	n/a	0.469	correct	left	male
52.1353	0.5083	go	n/a	0.638	correct	right	female
57.6351	0.5083	go	n/a	0.682	correct	left	male
61.6433	0.5083	unsuccesful_stop	0.3	0.579	correct	left	male
64.1599	0.5083	go	n/a	0.661	correct	left	male
68.6598	0.5083	go	n/a	0.718	correct	left	male
73.168	0.5083	succesful_stop	0.35	n/a	n/a	right	female
76.6762	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.1928	0.5083	go	n/a	0.846	correct	left	male
84.6927	0.5083	succesful_stop	0.45	n/a	n/a	right	male
88.7009	0.5083	go	n/a	0.767	correct	left	male
92.2174	0.5084	go	n/a	0.68	correct	left	male
97.7173	0.5083	succesful_stop	0.5	n/a	n/a	right	male
101.2255	0.5083	go	n/a	1.177	correct	left	male
105.2337	0.5083	succesful_stop	0.55	n/a	n/a	right	female
108.2503	0.5083	go	n/a	1.119	correct	left	male
117.7583	0.5084	go	n/a	0.896	correct	right	female
120.2749	0.5084	go	n/a	1.291	incorrect	right	male
125.7748	0.5083	succesful_stop	0.6	n/a	n/a	right	male
129.283	0.5083	succesful_stop	0.65	n/a	n/a	right	male
133.2912	0.5083	go	n/a	0.95	correct	right	female
136.3078	0.5083	go	n/a	0.886	correct	left	male
141.8076	0.5084	succesful_stop	0.7	n/a	n/a	right	female
145.8159	0.5083	go	n/a	0.813	correct	left	male
149.3241	0.5083	succesful_stop	0.75	n/a	n/a	right	male
153.3323	0.5083	go	n/a	0.842	correct	left	male
157.3405	0.5083	go	n/a	0.961	correct	right	female
165.8569	0.5084	go	n/a	0.784	correct	right	female
169.8652	0.5083	go	n/a	0.867	correct	left	male
172.3817	0.5084	go	n/a	1.014	correct	left	male
177.3816	0.5083	go	n/a	0.706	correct	right	female
181.8898	0.5083	unsuccesful_stop	0.8	0.646	correct	left	male
184.898	0.5084	go	n/a	0.749	correct	left	male
189.4062	0.5084	go	n/a	0.854	correct	left	male
192.4228	0.5083	unsuccesful_stop	0.85	0.868	correct	right	female
196.9227	0.5083	go	n/a	1.12	correct	right	female
200.9309	0.5083	succesful_stop	0.9	n/a	n/a	right	female
205.4391	0.5083	succesful_stop	0.95	n/a	n/a	right	male
209.9473	0.5083	succesful_stop	1.0	n/a	n/a	right	male
213.9555	0.5083	go	n/a	1.187	correct	right	female
221.472	0.5083	go	n/a	0.939	correct	right	female
224.9802	0.5083	unsuccesful_stop	1.05	1.116	correct	left	male
228.4968	0.5083	go	n/a	1.086	correct	right	female
233.9966	0.5083	go	n/a	1.13	incorrect	right	male
237.0048	0.5084	succesful_stop	1.1	n/a	n/a	right	female
242.013	0.5084	go	n/a	1.448	correct	right	female
244.5296	0.5083	succesful_stop	1.15	n/a	n/a	right	male
249.5295	0.5083	go	n/a	1.324	correct	right	female
253.5377	0.5083	unsuccesful_stop	1.2	1.087	correct	left	male
256.5543	0.5083	go	n/a	1.908	correct	left	male
261.5541	0.5083	unsuccesful_stop	1.25	1.385	correct	right	female
264.5707	0.5083	go	n/a	1.494	correct	right	female
269.0706	0.5083	go	n/a	1.346	correct	right	female
276.5953	0.5084	go	n/a	1.655	incorrect	right	male
286.1034	0.5083	unsuccesful_stop	1.3	1.386	correct	left	male
288.62	0.5083	succesful_stop	1.35	n/a	n/a	right	male
297.6281	0.5083	go	n/a	1.851	correct	right	female
300.6446	0.5084	unsuccesful_stop	1.4	1.874	correct	left	male
305.1445	0.5083	succesful_stop	1.45	n/a	n/a	right	male
313.1609	0.5084	succesful_stop	1.5	n/a	n/a	right	female
317.6691	0.5084	succesful_stop	1.55	n/a	n/a	right	male
321.6774	0.5083	go	n/a	2.309	incorrect	right	male
