onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5498	0.5083	go	n/a	1.167	correct	right	female
9.5663	0.5083	go	n/a	0.854	correct	right	female
12.5745	0.5084	succesful_stop	0.2	n/a	n/a	right	female
17.0828	0.5083	unsuccesful_stop	0.25	0.932	correct	right	female
21.591	0.5083	go	n/a	0.921	correct	right	female
24.5993	0.5083	go	n/a	0.96	correct	left	male
29.6075	0.5083	succesful_stop	0.3	n/a	n/a	right	male
32.1241	0.5083	go	n/a	0.656	correct	right	female
37.624	0.5083	go	n/a	0.634	correct	left	male
41.1322	0.5083	go	n/a	0.563	correct	right	female
45.6405	0.5083	go	n/a	0.617	correct	right	female
48.1571	0.5083	succesful_stop	0.35	n/a	n/a	right	female
52.1653	0.5083	go	n/a	0.937	correct	left	male
57.6652	0.5083	go	n/a	0.627	correct	left	male
60.6734	0.5084	go	n/a	0.514	correct	left	male
64.6817	0.5083	succesful_stop	0.4	n/a	n/a	right	male
68.1983	0.5083	go	n/a	0.839	correct	right	female
73.1981	0.5084	go	n/a	0.713	correct	right	female
80.7146	0.5084	go	n/a	0.631	correct	right	female
84.7229	0.5083	go	n/a	1.08	correct	left	male
89.7311	0.5083	go	n/a	0.598	correct	right	female
93.2394	0.5083	succesful_stop	0.45	n/a	n/a	right	male
97.7476	0.5083	go	n/a	0.633	correct	left	male
101.7558	0.5083	go	n/a	0.521	correct	left	male
105.2641	0.5083	go	n/a	0.554	correct	left	male
109.2723	0.5083	go	n/a	0.57	correct	left	male
113.2806	0.5083	go	n/a	0.418	correct	left	male
117.7888	0.5083	unsuccesful_stop	0.5	0.415	correct	left	male
121.297	0.5084	go	n/a	0.951	correct	right	female
125.3053	0.5083	unsuccesful_stop	0.55	0.471	correct	left	male
128.8135	0.5083	go	n/a	n/a	miss	right	female
139.3383	0.5083	succesful_stop	0.6	n/a	n/a	right	female
142.3549	0.5083	go	n/a	0.53	correct	left	male
147.3548	0.5083	go	n/a	0.471	correct	left	male
150.3714	0.5083	succesful_stop	0.65	n/a	n/a	right	male
154.3796	0.5083	succesful_stop	0.7	n/a	n/a	right	female
158.3878	0.5084	unsuccesful_stop	0.75	0.582	correct	right	female
163.3877	0.5084	go	n/a	1.766	correct	right	female
167.396	0.5083	go	n/a	0.656	correct	left	male
175.9124	0.5084	unsuccesful_stop	0.8	0.288	correct	left	male
178.429	0.5084	go	n/a	0.587	correct	left	male
182.9289	0.5084	unsuccesful_stop	0.85	0.65	correct	right	female
