onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0424	0.5083	unsuccesful_stop	0.2	1.679	correct	right	female
5.5506	0.5083	succesful_stop	0.2	n/a	n/a	right	female
9.0589	0.5083	go	n/a	1.107	correct	right	female
12.5671	0.5083	go	n/a	1.458	correct	right	female
16.0837	0.5083	go	n/a	0.888	correct	right	female
21.5836	0.5083	go	n/a	1.048	correct	left	male
29.6001	0.5083	succesful_stop	0.25	n/a	n/a	right	male
33.6083	0.5083	succesful_stop	0.3	n/a	n/a	right	male
37.6165	0.5084	go	n/a	0.771	correct	right	female
40.1331	0.5084	succesful_stop	0.35	n/a	n/a	right	female
45.633	0.5083	succesful_stop	0.4	n/a	n/a	right	female
49.1413	0.5083	succesful_stop	0.45	n/a	n/a	right	female
56.6578	0.5083	go	n/a	1.02	correct	right	female
61.166	0.5083	go	n/a	0.929	correct	left	male
64.1826	0.5083	go	n/a	0.584	correct	left	male
69.6825	0.5083	go	n/a	0.614	correct	left	male
73.1907	0.5083	go	n/a	0.898	correct	right	female
77.6989	0.5084	go	n/a	0.565	correct	left	male
80.2156	0.5083	go	n/a	0.743	correct	right	female
84.2238	0.5083	go	n/a	0.686	correct	left	male
88.7237	0.5083	go	n/a	0.514	correct	right	female
92.7319	0.5084	go	n/a	0.51	correct	left	male
97.2402	0.5083	unsuccesful_stop	0.5	0.501	correct	left	male
101.2484	0.5083	go	n/a	0.811	correct	left	male
104.7567	0.5083	go	n/a	0.784	correct	right	female
109.7649	0.5083	go	n/a	0.948	correct	right	female
117.2814	0.5083	unsuccesful_stop	0.55	0.71	correct	left	male
120.298	0.5083	succesful_stop	0.6	n/a	n/a	right	female
125.2978	0.5084	go	n/a	0.893	correct	left	male
129.3061	0.5083	go	n/a	0.886	correct	right	female
132.3227	0.5083	succesful_stop	0.65	n/a	n/a	right	female
137.3226	0.5083	go	n/a	0.927	correct	right	female
140.3392	0.5083	go	n/a	0.786	correct	right	female
