onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5148	0.5083	go	n/a	1.361	correct	left	male
8.5312	0.5083	go	n/a	0.724	correct	left	male
13.5394	0.5083	succesful_stop	0.2	n/a	n/a	right	male
17.5476	0.5084	go	n/a	0.732	correct	right	female
21.5559	0.5083	go	n/a	0.787	correct	right	female
25.0641	0.5083	go	n/a	0.833	correct	left	male
29.5723	0.5084	go	n/a	0.7	correct	right	female
32.0889	0.5083	go	n/a	0.853	correct	right	female
37.5888	0.5083	succesful_stop	0.25	n/a	n/a	right	male
41.597	0.5083	go	n/a	0.866	correct	left	male
44.6053	0.5083	go	n/a	0.985	correct	right	female
49.1135	0.5083	succesful_stop	0.3	n/a	n/a	right	female
52.6217	0.5083	go	n/a	0.927	correct	right	female
57.1299	0.5084	go	n/a	0.671	correct	left	male
61.6382	0.5083	go	n/a	0.87	correct	right	female
69.6546	0.5083	succesful_stop	0.35	n/a	n/a	right	male
73.1629	0.5083	go	n/a	0.725	correct	right	female
76.6711	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.1877	0.5083	go	n/a	0.889	correct	left	male
85.1875	0.5084	succesful_stop	0.45	n/a	n/a	right	male
88.2041	0.5084	go	n/a	0.801	correct	left	male
93.204	0.5083	succesful_stop	0.5	n/a	n/a	right	female
96.7122	0.5084	succesful_stop	0.55	n/a	n/a	right	male
100.2288	0.5083	go	n/a	0.975	correct	left	male
104.237	0.5084	go	n/a	0.991	correct	right	female
108.7369	0.5084	go	n/a	1.182	correct	right	female
116.7534	0.5083	go	n/a	1.146	correct	right	female
120.7616	0.5083	go	n/a	0.919	correct	right	female
125.2698	0.5084	go	n/a	0.935	correct	left	male
128.2864	0.5083	go	n/a	1.05	correct	right	female
133.7863	0.5083	go	n/a	0.855	correct	left	male
136.3029	0.5083	go	n/a	1.049	correct	right	female
141.8027	0.5084	succesful_stop	0.6	n/a	n/a	right	female
145.811	0.5083	go	n/a	1.026	correct	right	female
153.3274	0.5084	go	n/a	0.951	correct	right	female
157.8356	0.5084	go	n/a	1.265	correct	left	male
160.8439	0.5083	succesful_stop	0.65	n/a	n/a	right	female
164.3605	0.5083	succesful_stop	0.7	n/a	n/a	right	male
168.3687	0.5083	unsuccesful_stop	0.75	0.876	correct	left	male
172.8686	0.5083	go	n/a	1.108	correct	right	female
177.8768	0.5083	go	n/a	1.108	correct	left	male
181.385	0.5084	go	n/a	1.138	correct	right	female
184.4016	0.5083	go	n/a	1.305	correct	right	female
188.4099	0.5083	go	n/a	1.547	correct	right	female
192.9097	0.5084	succesful_stop	0.8	n/a	n/a	right	female
197.4179	0.5084	succesful_stop	0.85	n/a	n/a	right	female
200.4345	0.5084	go	n/a	0.94	correct	left	male
205.9344	0.5083	go	n/a	1.148	correct	right	female
209.4426	0.5084	go	n/a	1.06	correct	left	male
213.9509	0.5083	go	n/a	1.515	correct	right	female
216.4675	0.5083	go	n/a	1.234	correct	left	male
221.9673	0.5083	go	n/a	1.153	correct	left	male
224.4839	0.5083	go	n/a	1.225	correct	left	male
232.5004	0.5083	go	n/a	1.328	correct	right	female
237.5002	0.5084	go	n/a	0.814	correct	left	male
240.5168	0.5083	go	n/a	1.042	correct	left	male
246.0167	0.5083	go	n/a	1.08	correct	left	male
252.5415	0.5083	go	n/a	1.085	correct	right	female
258.0414	0.5083	unsuccesful_stop	0.9	1.101	correct	right	female
260.558	0.5083	go	n/a	1.004	correct	left	male
268.5744	0.5083	go	n/a	0.948	correct	right	female
273.5743	0.5083	unsuccesful_stop	0.95	1.163	correct	right	female
278.0825	0.5083	unsuccesful_stop	1.0	1.134	correct	right	female
281.5908	0.5083	go	n/a	1.584	correct	right	female
285.599	0.5083	succesful_stop	1.05	n/a	n/a	right	male
289.6072	0.5083	go	n/a	1.678	correct	right	female
293.1155	0.5083	go	n/a	2.171	correct	right	female
297.6237	0.5083	go	n/a	1.876	correct	right	female
300.6403	0.5083	go	n/a	1.904	correct	left	male
304.6485	0.5083	go	n/a	1.982	correct	left	male
310.1483	0.5084	go	n/a	1.987	correct	left	male
313.6566	0.5083	go	n/a	2.334	incorrect	left	female
317.1648	0.5083	go	n/a	2.351	correct	left	male
321.1731	0.5083	succesful_stop	1.1	n/a	n/a	right	male
329.1895	0.5083	go	n/a	1.423	correct	left	male
333.6977	0.5083	go	n/a	1.38	correct	left	male
338.2059	0.5084	succesful_stop	1.15	n/a	n/a	right	female
340.7225	0.5084	unsuccesful_stop	1.2	1.021	correct	right	female
344.7308	0.5083	succesful_stop	1.25	n/a	n/a	right	female
350.2306	0.5083	succesful_stop	1.3	n/a	n/a	right	male
354.2389	0.5083	succesful_stop	1.35	n/a	n/a	right	male
356.7555	0.5083	go	n/a	2.428	correct	right	female
361.2553	0.5084	succesful_stop	1.4	n/a	n/a	right	male
364.7719	0.5083	succesful_stop	1.45	n/a	n/a	right	female
369.2718	0.5083	succesful_stop	1.5	n/a	n/a	right	female
372.7884	0.5083	go	n/a	2.025	correct	right	female
376.7966	0.5083	succesful_stop	1.55	n/a	n/a	right	male
380.8048	0.5083	unsuccesful_stop	1.6	1.625	correct	right	female
385.8047	0.5083	succesful_stop	1.65	n/a	n/a	right	female
389.8129	0.5083	succesful_stop	1.7	n/a	n/a	right	female
394.3211	0.5084	go	n/a	1.989	correct	right	female
398.3294	0.5083	go	n/a	1.865	correct	right	female
400.846	0.5083	succesful_stop	1.75	n/a	n/a	right	male
409.8541	0.5083	go	n/a	1.687	correct	left	male
413.3623	0.5083	go	n/a	2.407	correct	left	male
421.3788	0.5083	go	n/a	1.885	correct	right	female
425.887	0.5083	go	n/a	2.081	correct	left	male
429.8952	0.5083	go	n/a	n/a	miss	right	female
434.9201	0.5083	go	n/a	1.796	correct	left	male
438.9283	0.5083	go	n/a	1.511	correct	left	male
