onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0204	0.5083	go	n/a	0.855	correct	left	male
5.0202	0.5083	go	n/a	0.511	correct	right	female
8.5285	0.5083	go	n/a	0.677	correct	right	female
13.0367	0.5083	go	n/a	0.671	correct	right	female
17.0449	0.5083	succesful_stop	0.2	n/a	n/a	right	female
20.5531	0.5083	go	n/a	0.561	correct	right	female
24.5613	0.5084	go	n/a	0.67	correct	right	female
28.0779	0.5083	unsuccesful_stop	0.25	0.816	correct	left	male
36.0943	0.5084	succesful_stop	0.3	n/a	n/a	right	female
40.1026	0.5083	go	n/a	0.664	correct	left	male
45.1024	0.5083	go	n/a	0.619	correct	left	male
49.6106	0.5083	unsuccesful_stop	0.35	0.6	correct	right	female
53.1188	0.5084	succesful_stop	0.4	n/a	n/a	right	male
56.1354	0.5083	go	n/a	0.65	correct	left	male
65.1435	0.5083	succesful_stop	0.45	n/a	n/a	right	male
69.6517	0.5083	succesful_stop	0.5	n/a	n/a	right	male
73.6599	0.5083	go	n/a	0.771	correct	left	male
81.6764	0.5083	succesful_stop	0.55	n/a	n/a	right	female
88.2012	0.5083	succesful_stop	0.6	n/a	n/a	right	female
93.201	0.5083	go	n/a	0.763	correct	left	male
96.2176	0.5083	go	n/a	0.892	correct	left	male
105.2257	0.5083	unsuccesful_stop	0.65	0.837	correct	left	male
108.2423	0.5083	succesful_stop	0.7	n/a	n/a	right	female
113.7421	0.5083	go	n/a	0.875	correct	right	female
117.7503	0.5083	go	n/a	0.849	correct	right	female
121.2586	0.5083	unsuccesful_stop	0.75	0.937	correct	left	male
124.7668	0.5083	go	n/a	0.957	correct	right	female
129.275	0.5083	go	n/a	0.951	correct	left	male
132.7832	0.5083	go	n/a	1.323	correct	left	male
136.2998	0.5083	go	n/a	0.892	correct	right	female
141.2996	0.5084	go	n/a	1.057	correct	left	male
144.3162	0.5083	go	n/a	0.85	correct	right	female
149.8161	0.5083	go	n/a	0.868	correct	right	female
153.3243	0.5083	unsuccesful_stop	0.8	0.88	correct	left	male
