name	intensity-avg	volume
Left-wm-bankssts	98.09	3332.8
Left-wm-caudalanteriorcingulate	104.0197	2682.9
Left-wm-caudalmiddlefrontal	96.7316	7212.2
Left-wm-cuneus	93.0976	2895.5
Left-wm-entorhinal	80.7783	1121.2
Left-wm-fusiform	90.0094	7375.5
Left-wm-inferiorparietal	97.7232	11279.0
Left-wm-inferiortemporal	92.4813	9090.0
Left-wm-isthmuscingulate	99.6536	4661.1
Left-wm-lateraloccipital	93.0703	13833.1
Left-wm-lateralorbitofrontal	93.8675	7450.0
Left-wm-lingual	87.7472	6994.4
Left-wm-medialorbitofrontal	95.0411	4446.6
Left-wm-middletemporal	88.2602	5146.0
Left-wm-parahippocampal	85.9461	1544.2
Left-wm-paracentral	96.0445	3851.5
Left-wm-parsopercularis	96.0607	3216.2
Left-wm-parsorbitalis	87.3208	1072.3
Left-wm-parstriangularis	94.9573	3296.6
Left-wm-pericalcarine	90.3072	4240.9
Left-wm-postcentral	93.1868	9113.1
Left-wm-posteriorcingulate	102.9366	4742.3
Left-wm-precentral	95.4489	14033.4
Left-wm-precuneus	96.9196	10544.5
Left-wm-rostralanteriorcingulate	97.7398	3287.7
Left-wm-rostralmiddlefrontal	97.0651	16271.8
Left-wm-superiorfrontal	94.3689	19483.4
Left-wm-superiorparietal	96.8582	13330.1
Left-wm-superiortemporal	95.6733	10458.1
Left-wm-supramarginal	98.0587	12810.2
Left-wm-frontalpole	90.7538	316.1
Left-wm-temporalpole	76.7683	877.4
Left-wm-transversetemporal	99.2524	959.1
Left-wm-insula	93.2916	9998.8
Right-wm-bankssts	100.6626	3125.9
Right-wm-caudalanteriorcingulate	102.6576	2705.1
Right-wm-caudalmiddlefrontal	95.9256	6346.8
Right-wm-cuneus	94.0442	3513.6
Right-wm-entorhinal	77.8777	991.3
Right-wm-fusiform	89.8583	6789.5
Right-wm-inferiorparietal	96.2986	13942.3
Right-wm-inferiortemporal	89.2618	8035.3
Right-wm-isthmuscingulate	99.5492	3928.7
Right-wm-lateraloccipital	92.7625	14800.1
Right-wm-lateralorbitofrontal	95.2913	8656.8
Right-wm-lingual	89.0239	6979.8
Right-wm-medialorbitofrontal	97.1126	4468.4
Right-wm-middletemporal	87.0103	7502.2
Right-wm-parahippocampal	86.5278	1794.1
Right-wm-paracentral	94.3841	4710.8
Right-wm-parsopercularis	95.5211	3390.1
Right-wm-parsorbitalis	87.4906	1497.6
Right-wm-parstriangularis	93.8017	3553.6
Right-wm-pericalcarine	90.0871	4236.2
Right-wm-postcentral	92.329	7855.8
Right-wm-posteriorcingulate	102.1079	4997.9
Right-wm-precentral	94.5021	14864.1
Right-wm-precuneus	97.5068	11269.8
Right-wm-rostralanteriorcingulate	101.6487	1890.3
Right-wm-rostralmiddlefrontal	95.4911	14900.0
Right-wm-superiorfrontal	94.8549	19262.5
Right-wm-superiorparietal	96.4563	14102.8
Right-wm-superiortemporal	92.3371	7706.5
Right-wm-supramarginal	98.6306	9311.7
Right-wm-frontalpole	89.2044	453.1
Right-wm-temporalpole	78.2125	685.0
Right-wm-transversetemporal	96.1927	597.9
Right-wm-insula	92.0242	9049.7
Left-UnsegmentedWhiteMatter	101.7791	51647.9
Right-UnsegmentedWhiteMatter	101.8333	51017.4
