onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.558	0.5083	go	n/a	0.732	correct	right	female
5.5662	0.5084	succesful_stop	0.2	n/a	n/a	right	male
9.5745	0.5083	go	n/a	0.737	incorrect	right	male
12.5827	0.5084	succesful_stop	0.25	n/a	n/a	right	male
16.0993	0.5083	succesful_stop	0.3	n/a	n/a	right	male
25.1074	0.5084	go	n/a	0.806	correct	left	male
29.1157	0.5083	go	n/a	0.868	correct	right	female
32.1323	0.5083	go	n/a	0.78	correct	left	male
41.6404	0.5083	unsuccesful_stop	0.35	0.881	correct	right	female
45.6486	0.5084	go	n/a	1.206	correct	right	female
48.1652	0.5084	succesful_stop	0.4	n/a	n/a	right	female
53.1651	0.5083	go	n/a	0.828	correct	right	female
56.1817	0.5083	succesful_stop	0.45	n/a	n/a	right	male
61.1816	0.5083	go	n/a	1.113	incorrect	right	male
65.6898	0.5084	succesful_stop	0.5	n/a	n/a	right	male
68.6981	0.5083	go	n/a	0.961	correct	right	female
72.2147	0.5083	go	n/a	0.76	correct	right	female
76.7146	0.5083	go	n/a	0.871	correct	left	male
81.7228	0.5083	succesful_stop	0.55	n/a	n/a	right	female
85.2311	0.5083	go	n/a	0.824	correct	left	male
88.2476	0.5084	go	n/a	0.807	correct	left	male
93.2475	0.5084	go	n/a	0.75	correct	left	male
97.2558	0.5083	go	n/a	0.759	correct	right	female
100.2724	0.5083	go	n/a	0.726	correct	left	male
104.7723	0.5083	go	n/a	0.821	correct	right	female
108.7805	0.5083	go	n/a	0.781	correct	right	female
113.7887	0.5083	go	n/a	0.821	correct	right	female
117.297	0.5083	go	n/a	0.761	correct	left	male
121.8052	0.5083	unsuccesful_stop	0.6	0.771	correct	right	female
128.3301	0.5083	go	n/a	0.788	correct	left	male
132.3383	0.5083	go	n/a	0.88	correct	left	male
137.8382	0.5083	go	n/a	0.945	correct	right	female
141.8464	0.5083	go	n/a	1.034	correct	right	female
144.8547	0.5083	go	n/a	0.945	correct	left	male
148.8629	0.5083	go	n/a	0.5	correct	left	male
152.8712	0.5083	go	n/a	0.823	correct	right	female
156.3877	0.5084	succesful_stop	0.65	n/a	n/a	right	female
160.8876	0.5083	go	n/a	0.897	correct	left	male
165.8958	0.5084	go	n/a	0.766	correct	right	female
168.4125	0.5083	go	n/a	0.947	correct	right	female
172.4207	0.5083	go	n/a	0.926	correct	right	female
177.9206	0.5083	succesful_stop	0.7	n/a	n/a	right	female
184.9371	0.5083	go	n/a	0.883	correct	left	male
189.9453	0.5083	unsuccesful_stop	0.75	0.865	correct	left	male
193.4535	0.5084	go	n/a	0.918	correct	left	male
197.4618	0.5083	unsuccesful_stop	0.8	0.9	correct	left	male
200.4784	0.5083	go	n/a	1.196	correct	right	female
205.4783	0.5083	succesful_stop	0.85	n/a	n/a	right	male
209.4865	0.5083	unsuccesful_stop	0.9	1.043	correct	right	female
212.9948	0.5083	go	n/a	1.197	correct	left	male
216.5113	0.5084	go	n/a	1.249	correct	right	female
220.5196	0.5083	go	n/a	1.222	correct	right	female
226.0194	0.5084	go	n/a	0.823	correct	left	male
233.036	0.5083	unsuccesful_stop	0.95	0.859	correct	left	male
236.5525	0.5084	go	n/a	1.102	correct	right	female
241.5524	0.5083	succesful_stop	1.0	n/a	n/a	right	male
245.0607	0.5083	go	n/a	1.365	correct	left	male
249.0689	0.5083	go	n/a	1.353	correct	right	female
253.5771	0.5084	go	n/a	1.025	correct	left	male
257.0854	0.5083	go	n/a	1.788	correct	right	female
261.0936	0.5084	succesful_stop	1.05	n/a	n/a	right	female
265.6019	0.5083	go	n/a	1.09	correct	right	female
269.6101	0.5083	succesful_stop	1.1	n/a	n/a	right	female
277.1266	0.5083	go	n/a	1.404	correct	right	female
281.6348	0.5084	go	n/a	0.986	correct	left	male
286.1431	0.5083	go	n/a	1.359	correct	right	female
290.1513	0.5083	go	n/a	1.257	correct	left	male
294.1595	0.5084	unsuccesful_stop	1.15	1.167	correct	right	female
298.1678	0.5083	go	n/a	1.107	correct	left	male
301.676	0.5084	unsuccesful_stop	1.2	1.247	correct	right	female
309.6925	0.5083	unsuccesful_stop	1.25	1.319	correct	left	male
313.2008	0.5083	go	n/a	1.46	correct	right	female
318.209	0.5083	go	n/a	1.295	correct	left	male
321.2172	0.5084	go	n/a	1.285	correct	left	male
326.2255	0.5083	go	n/a	1.352	correct	left	male
330.2337	0.5083	unsuccesful_stop	1.3	1.365	correct	right	female
333.7419	0.5084	go	n/a	1.223	correct	right	female
337.7502	0.5083	go	n/a	1.325	correct	right	female
342.2584	0.5083	unsuccesful_stop	1.35	1.228	correct	right	female
346.2667	0.5083	go	n/a	1.608	correct	right	female
350.2749	0.5083	go	n/a	1.119	correct	right	female
353.2832	0.5083	go	n/a	1.334	correct	right	female
356.7998	0.5083	unsuccesful_stop	1.4	1.42	correct	left	male
364.8162	0.5083	go	n/a	1.377	correct	left	male
369.3161	0.5083	unsuccesful_stop	1.45	1.462	correct	right	female
373.3244	0.5083	unsuccesful_stop	1.5	1.441	correct	right	female
376.8409	0.5084	go	n/a	1.39	correct	left	male
381.3408	0.5084	unsuccesful_stop	1.5	1.592	correct	left	male
386.3491	0.5083	succesful_stop	1.45	n/a	n/a	right	male
390.3573	0.5083	go	n/a	1.834	correct	right	female
393.8656	0.5083	succesful_stop	1.45	n/a	n/a	right	male
397.8738	0.5083	go	n/a	1.568	correct	left	male
401.882	0.5084	go	n/a	1.577	correct	left	male
404.8986	0.5084	go	n/a	2.134	correct	right	female
408.9069	0.5083	unsuccesful_stop	1.5	1.388	correct	left	male
413.4068	0.5083	go	n/a	1.675	correct	right	female
417.915	0.5083	go	n/a	1.023	correct	left	male
421.9232	0.5084	unsuccesful_stop	1.5	1.544	correct	left	male
426.4315	0.5083	go	n/a	1.76	correct	right	female
433.448	0.5083	go	n/a	0.349	correct	left	male
