onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.052	0.5083	go	n/a	0.68	correct	left	male
5.5601	0.5084	unsuccesful_stop	0.2	0.702	correct	right	female
9.5683	0.5084	succesful_stop	0.2	n/a	n/a	right	female
13.0765	0.5084	go	n/a	0.664	correct	left	male
17.5847	0.5083	go	n/a	0.708	correct	right	female
21.5929	0.5083	go	n/a	0.742	correct	right	female
25.1011	0.5083	go	n/a	0.948	incorrect	left	female
28.1177	0.5083	go	n/a	0.823	correct	right	female
33.1175	0.5083	succesful_stop	0.25	n/a	n/a	right	male
36.6257	0.5083	go	n/a	0.697	correct	left	male
41.6339	0.5083	go	n/a	0.68	correct	left	male
44.6421	0.5083	go	n/a	0.725	correct	right	female
49.6503	0.5083	succesful_stop	0.3	n/a	n/a	right	male
53.1585	0.5083	go	n/a	0.64	correct	right	female
57.1667	0.5083	go	n/a	0.628	correct	left	male
61.1749	0.5083	succesful_stop	0.35	n/a	n/a	right	male
65.1831	0.5083	succesful_stop	0.4	n/a	n/a	right	female
68.6913	0.5083	go	n/a	0.581	correct	right	female
72.2078	0.5083	unsuccesful_stop	0.45	0.675	correct	left	male
81.2158	0.5083	go	n/a	0.773	correct	left	male
85.724	0.5083	go	n/a	0.638	correct	right	female
88.2406	0.5083	go	n/a	0.587	correct	right	female
92.7404	0.5083	unsuccesful_stop	0.5	0.741	correct	right	female
96.7486	0.5083	go	n/a	0.679	correct	left	male
101.2568	0.5083	go	n/a	0.771	correct	right	female
105.265	0.5083	go	n/a	0.597	correct	left	male
108.2816	0.5083	unsuccesful_stop	0.55	0.559	correct	right	female
112.7814	0.5083	go	n/a	0.594	correct	left	male
116.2979	0.5084	go	n/a	0.618	correct	left	male
121.2978	0.5083	unsuccesful_stop	0.6	0.679	correct	left	male
125.8059	0.5084	unsuccesful_stop	0.65	0.586	correct	left	male
128.8142	0.5083	go	n/a	0.747	correct	right	female
132.3307	0.5083	go	n/a	0.637	correct	right	female
137.3305	0.5084	unsuccesful_stop	0.65	0.852	correct	right	female
141.8387	0.5083	go	n/a	0.548	correct	right	female
145.8469	0.5083	succesful_stop	0.6	n/a	n/a	right	male
149.3551	0.5083	go	n/a	0.811	correct	right	female
153.8633	0.5083	go	n/a	0.803	correct	left	male
157.3715	0.5083	succesful_stop	0.6	n/a	n/a	right	male
160.3881	0.5083	go	n/a	0.569	correct	right	female
164.3963	0.5083	unsuccesful_stop	0.65	0.731	correct	right	female
169.3961	0.5083	go	n/a	1.054	correct	right	female
173.9043	0.5083	succesful_stop	0.65	n/a	n/a	right	female
181.4207	0.5083	go	n/a	0.76	correct	left	male
185.4289	0.5083	go	n/a	0.808	correct	left	male
189.4371	0.5083	go	n/a	0.751	correct	left	male
197.4534	0.5083	unsuccesful_stop	0.7	0.735	correct	right	female
201.4616	0.5083	go	n/a	0.855	correct	left	male
204.9698	0.5084	unsuccesful_stop	0.7	0.792	correct	left	male
208.978	0.5083	unsuccesful_stop	0.65	0.695	correct	right	female
213.9862	0.5083	go	n/a	0.857	correct	right	female
216.9944	0.5083	succesful_stop	0.6	n/a	n/a	right	female
221.5026	0.5083	go	n/a	0.874	correct	right	female
226.0108	0.5083	go	n/a	0.766	correct	left	male
229.519	0.5083	unsuccesful_stop	0.55	0.725	correct	left	male
