onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0666	0.5083	go	n/a	0.938	correct	right	female
5.5664	0.5083	go	n/a	0.769	correct	left	male
9.0747	0.5083	go	n/a	0.733	correct	right	female
12.5829	0.5083	go	n/a	0.76	correct	left	male
17.0911	0.5083	go	n/a	0.676	correct	left	male
20.1077	0.5083	go	n/a	0.707	correct	right	female
25.1076	0.5083	go	n/a	0.797	correct	right	female
28.6158	0.5083	go	n/a	0.751	correct	left	male
33.124	0.5083	succesful_stop	0.2	n/a	n/a	right	female
40.1488	0.5084	go	n/a	0.785	correct	right	female
45.1487	0.5083	go	n/a	0.887	correct	left	male
48.6569	0.5084	go	n/a	0.895	correct	right	female
52.1735	0.5083	go	n/a	0.823	correct	left	male
56.6734	0.5083	go	n/a	0.866	correct	right	female
60.6816	0.5084	go	n/a	0.897	correct	left	male
65.1899	0.5083	succesful_stop	0.25	n/a	n/a	right	male
68.6981	0.5083	succesful_stop	0.3	n/a	n/a	right	male
73.7063	0.5083	go	n/a	0.789	correct	left	male
76.7145	0.5084	go	n/a	0.804	correct	left	male
81.7228	0.5083	go	n/a	0.731	correct	right	female
85.231	0.5083	go	n/a	0.745	correct	right	female
88.7392	0.5084	go	n/a	0.74	correct	left	male
92.2558	0.5083	succesful_stop	0.35	n/a	n/a	right	male
101.2639	0.5083	go	n/a	0.758	correct	left	male
105.2721	0.5084	go	n/a	0.704	correct	left	male
108.7804	0.5083	go	n/a	0.901	correct	left	male
113.2886	0.5083	go	n/a	0.729	correct	right	female
116.3052	0.5083	unsuccesful_stop	0.4	0.615	correct	left	male
124.3216	0.5084	succesful_stop	0.45	n/a	n/a	right	male
132.3381	0.5083	succesful_stop	0.5	n/a	n/a	right	female
137.338	0.5083	go	n/a	1.089	correct	left	male
144.3628	0.5083	go	n/a	0.708	correct	right	female
149.8626	0.5084	go	n/a	0.7	correct	right	female
153.8709	0.5083	unsuccesful_stop	0.55	0.671	correct	left	male
156.8791	0.5083	go	n/a	0.681	correct	right	female
160.3957	0.5083	go	n/a	0.757	correct	left	male
165.3956	0.5083	unsuccesful_stop	0.6	0.715	correct	left	male
168.9038	0.5083	go	n/a	0.965	correct	left	male
173.412	0.5083	go	n/a	0.784	correct	left	male
176.9203	0.5083	go	n/a	0.801	correct	right	female
181.4285	0.5083	go	n/a	0.737	correct	right	female
185.9367	0.5083	go	n/a	0.722	correct	left	male
192.9532	0.5083	go	n/a	0.876	correct	right	female
197.9614	0.5083	unsuccesful_stop	0.65	0.683	correct	left	male
201.9696	0.5083	go	n/a	0.735	correct	right	female
204.9779	0.5083	go	n/a	0.758	correct	left	male
208.4944	0.5084	go	n/a	0.9	correct	left	male
212.5027	0.5083	go	n/a	0.838	correct	left	male
221.0108	0.5083	go	n/a	0.783	correct	right	female
224.5274	0.5083	go	n/a	0.764	correct	left	male
228.5356	0.5083	go	n/a	0.692	correct	right	female
234.0354	0.5084	go	n/a	0.739	correct	left	male
238.0437	0.5083	go	n/a	0.66	correct	left	male
242.0519	0.5083	go	n/a	0.771	correct	left	male
245.0602	0.5083	go	n/a	0.716	correct	left	male
249.5684	0.5083	unsuccesful_stop	0.7	0.673	correct	right	female
253.0766	0.5083	unsuccesful_stop	0.75	0.732	correct	left	male
256.5932	0.5083	go	n/a	0.82	correct	right	female
262.093	0.5084	go	n/a	0.817	correct	left	male
266.1013	0.5083	go	n/a	0.764	correct	right	female
269.6095	0.5083	unsuccesful_stop	0.8	0.951	correct	left	male
274.1177	0.5083	go	n/a	0.948	correct	right	female
281.1342	0.5083	go	n/a	0.831	correct	left	male
285.1424	0.5084	go	n/a	0.891	correct	left	male
288.659	0.5083	go	n/a	0.933	correct	left	male
298.1671	0.5083	unsuccesful_stop	0.8	1.015	correct	right	female
301.1753	0.5084	go	n/a	0.847	correct	right	female
305.1836	0.5083	go	n/a	0.79	correct	right	female
309.6918	0.5083	unsuccesful_stop	0.75	0.855	correct	left	male
314.2	0.5083	go	n/a	0.848	correct	right	female
316.7166	0.5083	go	n/a	1.06	correct	right	female
322.2165	0.5083	go	n/a	0.83	correct	right	female
328.7413	0.5083	unsuccesful_stop	0.7	0.795	correct	right	female
333.7412	0.5083	succesful_stop	0.65	n/a	n/a	right	male
338.2494	0.5083	succesful_stop	0.6	n/a	n/a	right	female
