onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5418	0.5084	go	n/a	0.904	incorrect	right	male
4.5501	0.5083	succesful_stop	0.2	n/a	n/a	right	male
8.0667	0.5083	go	n/a	0.608	correct	left	male
13.0666	0.5083	succesful_stop	0.25	n/a	n/a	right	female
16.0832	0.5084	go	n/a	0.732	correct	left	male
21.0831	0.5084	go	n/a	0.57	correct	right	female
24.0998	0.5083	go	n/a	0.79	correct	left	male
28.108	0.5083	succesful_stop	0.3	n/a	n/a	right	male
33.6079	0.5084	unsuccesful_stop	0.35	0.607	correct	right	female
37.6162	0.5083	go	n/a	0.629	correct	right	female
40.1328	0.5083	go	n/a	0.569	correct	right	female
44.6327	0.5084	go	n/a	0.53	correct	left	male
48.1493	0.5084	succesful_stop	0.4	n/a	n/a	right	male
52.6493	0.5083	go	n/a	0.697	correct	right	female
56.1659	0.5083	go	n/a	0.698	correct	left	male
65.674	0.5084	succesful_stop	0.45	n/a	n/a	right	male
68.1907	0.5083	go	n/a	0.683	correct	right	female
72.1989	0.5083	go	n/a	0.432	correct	left	male
77.6988	0.5083	go	n/a	0.492	correct	right	female
81.2071	0.5083	go	n/a	0.839	correct	right	female
85.2154	0.5083	go	n/a	0.52	correct	left	male
88.7236	0.5084	unsuccesful_stop	0.5	0.594	correct	right	female
93.7319	0.5083	go	n/a	0.491	correct	right	female
101.7484	0.5083	go	n/a	0.572	correct	left	male
104.265	0.5083	go	n/a	0.623	correct	right	female
108.7649	0.5084	unsuccesful_stop	0.55	0.616	correct	right	female
113.2732	0.5083	unsuccesful_stop	0.6	0.649	correct	left	male
117.2815	0.5083	go	n/a	0.61	correct	left	male
121.2897	0.5083	unsuccesful_stop	0.65	0.619	correct	left	male
124.3063	0.5084	go	n/a	0.642	correct	right	female
128.8063	0.5083	go	n/a	0.945	correct	left	male
137.8228	0.5083	go	n/a	0.715	correct	left	male
145.3393	0.5083	go	n/a	0.793	correct	right	female
148.3559	0.5083	unsuccesful_stop	0.7	0.814	correct	right	female
153.3558	0.5084	go	n/a	0.64	correct	left	male
156.8641	0.5083	go	n/a	0.781	correct	left	male
160.3807	0.5083	unsuccesful_stop	0.7	0.542	correct	left	male
164.389	0.5083	go	n/a	0.684	correct	right	female
168.8889	0.5083	go	n/a	0.615	correct	right	female
173.3971	0.5084	unsuccesful_stop	0.65	0.725	correct	left	male
176.4138	0.5083	go	n/a	0.542	correct	right	female
180.422	0.5083	go	n/a	0.51	correct	left	male
189.9302	0.5083	go	n/a	0.511	correct	right	female
193.9384	0.5084	go	n/a	0.501	incorrect	left	female
197.9467	0.5083	go	n/a	0.584	correct	right	female
200.955	0.5083	go	n/a	0.83	correct	right	female
204.9633	0.5083	unsuccesful_stop	0.6	0.733	correct	right	female
209.9715	0.5083	unsuccesful_stop	0.55	0.552	correct	right	female
212.9798	0.5083	go	n/a	0.6	correct	left	male
216.4964	0.5083	go	n/a	0.717	incorrect	right	male
221.4963	0.5083	go	n/a	0.705	correct	right	female
228.5212	0.5083	go	n/a	0.532	correct	right	female
233.0211	0.5083	go	n/a	0.942	correct	left	male
236.5377	0.5083	go	n/a	0.564	correct	right	female
241.0376	0.5083	unsuccesful_stop	0.5	0.578	correct	right	female
245.0459	0.5083	go	n/a	0.681	correct	right	female
249.5541	0.5084	go	n/a	0.699	correct	left	male
253.5624	0.5083	go	n/a	1.131	correct	left	male
261.5789	0.5084	go	n/a	0.846	correct	right	female
265.5872	0.5083	succesful_stop	0.45	n/a	n/a	right	female
270.0954	0.5084	go	n/a	0.942	correct	left	male
272.6121	0.5083	go	n/a	0.605	correct	left	male
277.112	0.5083	go	n/a	0.608	correct	left	male
282.1202	0.5084	go	n/a	0.578	correct	left	male
285.6285	0.5083	go	n/a	1.0	correct	right	female
288.6451	0.5083	go	n/a	0.917	correct	left	male
294.145	0.5083	succesful_stop	0.4	n/a	n/a	right	female
297.6533	0.5083	succesful_stop	0.35	n/a	n/a	right	female
302.1615	0.5084	unsuccesful_stop	0.3	0.414	correct	left	male
305.1698	0.5084	go	n/a	0.927	correct	right	female
313.6863	0.5084	succesful_stop	0.25	n/a	n/a	right	male
318.1946	0.5083	succesful_stop	0.2	n/a	n/a	right	female
320.7112	0.5083	succesful_stop	0.15	n/a	n/a	right	female
324.7195	0.5083	go	n/a	0.947	correct	left	male
328.7277	0.5084	succesful_stop	0.15	n/a	n/a	right	male
336.7443	0.5083	go	n/a	0.739	correct	right	female
342.2442	0.5083	go	n/a	0.609	correct	left	male
344.7608	0.5083	succesful_stop	0.2	n/a	n/a	right	male
348.7691	0.5083	go	n/a	0.871	correct	left	male
356.7856	0.5083	succesful_stop	0.25	n/a	n/a	right	female
362.2855	0.5083	succesful_stop	0.3	n/a	n/a	right	male
366.2938	0.5083	go	n/a	0.795	correct	left	male
370.302	0.5083	go	n/a	0.862	correct	left	male
372.8186	0.5084	go	n/a	0.871	correct	right	female
377.8185	0.5084	go	n/a	0.586	correct	left	male
381.8268	0.5083	go	n/a	0.579	correct	left	male
385.8351	0.5083	go	n/a	0.522	correct	left	male
389.3433	0.5084	go	n/a	0.541	correct	left	male
392.86	0.5083	go	n/a	0.867	correct	left	male
398.3599	0.5083	go	n/a	0.548	correct	right	female
401.8681	0.5084	succesful_stop	0.35	n/a	n/a	right	female
405.8764	0.5083	go	n/a	0.662	correct	left	male
408.893	0.5083	go	n/a	1.012	correct	left	male
413.8929	0.5083	go	n/a	0.618	correct	left	male
416.9095	0.5084	go	n/a	2.263	incorrect	left	female
