onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0408	0.5083	go	n/a	0.949	correct	left	male
5.049	0.5083	go	n/a	0.773	correct	right	female
8.0655	0.5084	go	n/a	0.443	correct	left	male
12.5654	0.5083	succesful_stop	0.2	n/a	n/a	right	female
16.0819	0.5083	go	n/a	1.035	correct	right	female
20.0901	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.5899	0.5083	go	n/a	0.945	correct	right	female
28.1065	0.5083	go	n/a	1.057	correct	right	female
32.6064	0.5083	go	n/a	0.993	incorrect	left	female
36.6145	0.5084	go	n/a	0.584	correct	left	male
41.6227	0.5083	go	n/a	0.799	correct	right	female
44.6309	0.5083	go	n/a	0.86	correct	right	female
49.1391	0.5083	go	n/a	1.182	incorrect	left	female
52.6473	0.5083	go	n/a	0.588	correct	left	male
56.6555	0.5083	succesful_stop	0.3	n/a	n/a	right	female
60.172	0.5084	go	n/a	1.08	incorrect	left	female
64.1802	0.5084	go	n/a	0.84	correct	right	female
68.1884	0.5084	go	n/a	0.947	correct	left	male
77.6964	0.5084	unsuccesful_stop	0.35	0.542	correct	left	male
81.2046	0.5084	go	n/a	0.954	correct	left	male
84.2212	0.5083	succesful_stop	0.4	n/a	n/a	right	male
88.2294	0.5083	go	n/a	0.462	correct	left	male
93.7292	0.5083	go	n/a	1.342	correct	left	male
97.2374	0.5083	go	n/a	0.876	correct	left	male
100.7456	0.5083	go	n/a	0.821	correct	left	male
105.2538	0.5083	go	n/a	0.828	correct	left	male
108.2704	0.5083	go	n/a	0.924	correct	right	female
113.2702	0.5083	go	n/a	0.968	correct	left	male
116.2868	0.5083	go	n/a	0.508	correct	left	male
120.7866	0.5083	go	n/a	0.78	correct	right	female
128.803	0.5083	succesful_stop	0.45	n/a	n/a	right	female
133.8111	0.5084	go	n/a	0.923	correct	left	male
137.8193	0.5083	succesful_stop	0.5	n/a	n/a	right	male
141.3275	0.5084	unsuccesful_stop	0.55	0.601	correct	left	male
144.3441	0.5083	go	n/a	0.939	correct	left	male
152.8521	0.5084	go	n/a	0.894	incorrect	right	male
161.8685	0.5083	go	n/a	0.821	correct	left	male
164.3851	0.5083	go	n/a	0.847	correct	right	female
169.8849	0.5083	unsuccesful_stop	0.6	0.633	correct	left	male
172.8931	0.5083	succesful_stop	0.65	n/a	n/a	right	female
177.9013	0.5083	unsuccesful_stop	0.7	0.886	correct	left	male
181.9095	0.5083	go	n/a	1.109	correct	right	female
185.4177	0.5083	succesful_stop	0.75	n/a	n/a	right	female
188.9259	0.5083	unsuccesful_stop	0.8	1.004	correct	left	male
192.4424	0.5083	go	n/a	1.412	correct	left	male
197.9422	0.5083	go	n/a	1.191	correct	right	female
200.4588	0.5083	go	n/a	1.063	correct	right	female
204.467	0.5083	go	n/a	0.91	correct	left	male
213.475	0.5083	succesful_stop	0.85	n/a	n/a	right	female
217.4832	0.5083	go	n/a	1.254	correct	right	female
220.9914	0.5083	go	n/a	1.222	correct	right	female
224.508	0.5083	succesful_stop	0.9	n/a	n/a	right	male
230.0078	0.5083	go	n/a	1.104	correct	left	male
233.516	0.5083	go	n/a	1.088	correct	left	male
236.5325	0.5084	go	n/a	1.205	correct	right	female
240.5407	0.5083	unsuccesful_stop	0.95	0.955	incorrect	left	female
245.5406	0.5083	succesful_stop	1.0	n/a	n/a	right	male
249.0488	0.5083	succesful_stop	1.05	n/a	n/a	right	female
252.5653	0.5083	go	n/a	1.574	correct	right	female
256.5735	0.5083	go	n/a	1.204	correct	left	male
260.5817	0.5083	go	n/a	1.135	correct	right	female
265.0815	0.5083	go	n/a	0.89	correct	left	male
269.5897	0.5083	unsuccesful_stop	1.1	0.806	correct	right	female
273.0979	0.5083	go	n/a	1.134	correct	left	male
277.6061	0.5083	go	n/a	1.071	correct	left	male
280.6227	0.5083	unsuccesful_stop	1.15	0.906	correct	left	male
285.6225	0.5083	go	n/a	1.408	correct	left	male
290.1307	0.5083	unsuccesful_stop	1.2	1.29	correct	left	male
294.1388	0.5084	succesful_stop	1.25	n/a	n/a	right	female
298.147	0.5084	succesful_stop	1.3	n/a	n/a	right	male
300.6636	0.5083	succesful_stop	1.35	n/a	n/a	right	male
304.6718	0.5083	go	n/a	1.7	correct	left	male
309.1717	0.5083	go	n/a	1.401	correct	left	male
317.688	0.5083	go	n/a	1.367	correct	right	female
322.1962	0.5083	go	n/a	0.884	correct	left	male
325.7044	0.5083	go	n/a	1.3	correct	right	female
329.7126	0.5083	go	n/a	1.124	correct	right	female
334.2208	0.5083	go	n/a	0.827	correct	left	male
336.7374	0.5083	go	n/a	0.825	correct	right	female
340.7455	0.5084	go	n/a	0.827	correct	left	male
345.2454	0.5083	unsuccesful_stop	1.4	0.577	correct	right	female
348.7619	0.5083	unsuccesful_stop	1.45	1.154	correct	right	female
354.2617	0.5084	unsuccesful_stop	1.5	1.301	correct	left	male
357.27	0.5083	unsuccesful_stop	1.55	1.602	correct	left	male
366.2863	0.5083	go	n/a	1.689	incorrect	left	female
372.8111	0.5083	unsuccesful_stop	1.6	1.438	correct	right	female
377.3109	0.5083	go	n/a	1.927	correct	right	female
381.3191	0.5083	go	n/a	1.639	correct	left	male
384.8357	0.5083	go	n/a	1.951	incorrect	left	female
390.3355	0.5083	succesful_stop	1.65	n/a	n/a	right	female
