onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5117	0.5084	go	n/a	0.975	correct	left	male
5.5199	0.5084	succesful_stop	0.2	n/a	n/a	right	female
12.5365	0.5083	go	n/a	0.937	correct	right	female
16.5447	0.5083	go	n/a	0.831	correct	right	female
20.5529	0.5084	go	n/a	0.718	correct	left	male
24.5612	0.5083	go	n/a	0.773	correct	right	female
29.0694	0.5083	succesful_stop	0.25	n/a	n/a	right	female
37.0859	0.5083	unsuccesful_stop	0.3	0.954	correct	left	male
41.5941	0.5083	succesful_stop	0.35	n/a	n/a	right	female
45.1024	0.5083	succesful_stop	0.4	n/a	n/a	right	male
49.6106	0.5083	go	n/a	0.826	correct	left	male
53.1189	0.5083	succesful_stop	0.45	n/a	n/a	right	female
56.6271	0.5083	go	n/a	0.799	correct	right	female
61.6353	0.5083	go	n/a	0.707	correct	left	male
64.6436	0.5083	go	n/a	0.771	correct	left	male
69.6518	0.5083	go	n/a	0.856	correct	right	female
77.6683	0.5083	go	n/a	0.859	correct	right	female
81.6765	0.5084	go	n/a	0.817	correct	left	male
84.6848	0.5083	go	n/a	0.676	correct	left	male
88.693	0.5084	go	n/a	0.998	correct	left	male
92.7013	0.5083	go	n/a	0.698	correct	left	male
96.2179	0.5083	go	n/a	0.737	correct	right	female
100.7178	0.5083	succesful_stop	0.5	n/a	n/a	right	female
108.7342	0.5084	go	n/a	1.267	correct	right	female
112.7425	0.5083	unsuccesful_stop	0.55	0.984	correct	left	male
116.2591	0.5083	go	n/a	0.834	correct	right	female
121.7589	0.5084	succesful_stop	0.6	n/a	n/a	right	male
124.7672	0.5083	go	n/a	1.467	correct	right	female
128.7754	0.5084	go	n/a	1.224	correct	left	male
133.2837	0.5083	go	n/a	1.049	correct	left	male
137.2919	0.5083	go	n/a	0.944	correct	right	female
141.8001	0.5084	go	n/a	1.048	correct	left	male
145.8084	0.5083	go	n/a	0.838	correct	right	female
148.8167	0.5083	unsuccesful_stop	0.65	0.702	correct	right	female
153.3249	0.5083	go	n/a	0.652	correct	left	male
156.8331	0.5084	unsuccesful_stop	0.7	0.805	correct	right	female
161.8414	0.5083	go	n/a	1.072	correct	right	female
164.358	0.5083	unsuccesful_stop	0.75	0.729	correct	left	male
173.3661	0.5083	go	n/a	0.95	correct	right	female
177.3743	0.5084	go	n/a	0.908	correct	left	male
181.8826	0.5083	go	n/a	1.083	correct	left	male
185.3908	0.5083	go	n/a	0.678	correct	left	male
188.4074	0.5083	go	n/a	0.703	correct	left	male
192.4157	0.5083	unsuccesful_stop	0.8	0.58	correct	right	female
197.4155	0.5084	go	n/a	0.778	correct	left	male
205.432	0.5083	unsuccesful_stop	0.85	0.998	correct	left	male
208.9403	0.5083	succesful_stop	0.9	n/a	n/a	right	male
213.9485	0.5083	go	n/a	1.425	correct	left	male
216.4651	0.5083	go	n/a	1.177	correct	right	female
221.465	0.5083	unsuccesful_stop	0.95	0.802	correct	left	male
225.9732	0.5083	go	n/a	0.857	correct	left	male
228.9815	0.5083	go	n/a	0.924	correct	right	female
232.4981	0.5083	unsuccesful_stop	1.0	1.021	correct	right	female
237.9979	0.5084	go	n/a	1.057	correct	right	female
241.0062	0.5083	go	n/a	0.978	correct	left	male
244.5228	0.5083	go	n/a	0.889	correct	right	female
250.0227	0.5083	unsuccesful_stop	1.0	0.994	correct	left	male
254.0309	0.5083	go	n/a	1.49	correct	right	female
257.5392	0.5083	go	n/a	1.007	correct	left	male
261.0474	0.5083	unsuccesful_stop	0.95	0.957	correct	right	female
265.0556	0.5084	go	n/a	1.422	correct	right	female
268.5722	0.5084	go	n/a	0.773	correct	right	female
273.5721	0.5083	go	n/a	0.742	correct	left	male
276.5887	0.5083	go	n/a	0.798	correct	left	male
281.5886	0.5083	unsuccesful_stop	0.9	1.0	correct	left	male
285.5968	0.5084	unsuccesful_stop	0.85	0.756	correct	left	male
289.6051	0.5083	succesful_stop	0.8	n/a	n/a	right	female
293.1133	0.5084	go	n/a	1.183	correct	left	male
296.6299	0.5083	go	n/a	1.657	correct	right	female
302.1298	0.5083	unsuccesful_stop	0.75	0.708	correct	right	female
305.638	0.5084	go	n/a	n/a	miss	right	female
311.6546	0.5083	go	n/a	0.595	correct	right	female
315.6628	0.5083	unsuccesful_stop	0.7	0.776	correct	left	male
319.6711	0.5083	go	n/a	0.82	correct	right	female
322.6876	0.5084	go	n/a	1.086	correct	right	female
327.6875	0.5084	go	n/a	0.906	correct	right	female
331.6958	0.5083	go	n/a	1.335	correct	right	female
335.204	0.5083	unsuccesful_stop	0.65	0.703	correct	left	male
339.2123	0.5083	go	n/a	0.758	correct	left	male
342.7289	0.5083	unsuccesful_stop	0.6	0.727	correct	left	male
351.237	0.5083	go	n/a	1.352	correct	left	male
355.7452	0.5083	go	n/a	0.765	correct	right	female
360.2534	0.5084	succesful_stop	0.55	n/a	n/a	right	male
363.7617	0.5083	go	n/a	0.786	correct	left	male
366.7783	0.5083	go	n/a	1.027	correct	left	male
370.7865	0.5084	succesful_stop	0.5	n/a	n/a	right	male
376.2864	0.5083	go	n/a	0.83	correct	right	female
380.2947	0.5083	go	n/a	1.348	correct	right	female
383.8029	0.5083	succesful_stop	0.45	n/a	n/a	right	female
387.8111	0.5084	go	n/a	1.194	correct	left	male
392.3194	0.5083	succesful_stop	0.4	n/a	n/a	right	male
396.3276	0.5083	succesful_stop	0.35	n/a	n/a	right	female
399.8359	0.5083	unsuccesful_stop	0.3	1.754	correct	right	female
403.8441	0.5083	succesful_stop	0.25	n/a	n/a	right	male
408.3523	0.5084	go	n/a	1.182	correct	right	female
411.8606	0.5083	go	n/a	0.754	correct	left	male
415.8688	0.5084	go	n/a	0.757	correct	left	male
419.8771	0.5083	go	n/a	0.733	correct	left	male
423.3853	0.5083	go	n/a	0.647	correct	right	female
427.8936	0.5083	go	n/a	0.784	correct	left	male
