onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5116	0.5083	go	n/a	0.927	correct	right	female
4.5198	0.5083	go	n/a	0.733	correct	right	female
9.028	0.5084	unsuccesful_stop	0.2	0.585	correct	left	male
12.0446	0.5083	go	n/a	0.974	correct	left	male
20.5527	0.5083	go	n/a	0.922	correct	left	male
24.0693	0.5083	go	n/a	0.876	correct	left	male
29.0692	0.5083	go	n/a	0.788	correct	left	male
33.0774	0.5083	go	n/a	0.794	correct	right	female
36.5856	0.5084	go	n/a	0.771	correct	right	female
41.0939	0.5083	go	n/a	0.757	correct	left	male
44.1104	0.5084	succesful_stop	0.2	n/a	n/a	right	female
49.1103	0.5083	go	n/a	0.746	correct	right	female
52.1269	0.5083	go	n/a	1.629	incorrect	left	female
56.6268	0.5083	succesful_stop	0.25	n/a	n/a	right	male
60.1434	0.5083	unsuccesful_stop	0.3	0.782	correct	right	female
65.1432	0.5083	succesful_stop	0.35	n/a	n/a	right	male
68.1598	0.5083	go	n/a	0.928	correct	left	male
72.6597	0.5083	go	n/a	1.15	correct	left	male
77.6679	0.5083	go	n/a	1.207	correct	left	male
80.6762	0.5083	go	n/a	1.265	correct	right	female
84.1927	0.5084	go	n/a	1.181	correct	left	male
88.6926	0.5083	go	n/a	0.858	correct	right	female
93.2008	0.5084	go	n/a	0.956	correct	right	female
96.7091	0.5083	go	n/a	1.144	correct	left	male
104.7255	0.5084	go	n/a	1.12	correct	left	male
109.2337	0.5084	succesful_stop	0.4	n/a	n/a	right	female
113.242	0.5083	succesful_stop	0.45	n/a	n/a	right	female
117.2502	0.5083	go	n/a	1.236	incorrect	left	female
121.2584	0.5084	succesful_stop	0.5	n/a	n/a	right	male
125.7667	0.5083	succesful_stop	0.55	n/a	n/a	right	male
129.7749	0.5083	go	n/a	0.902	correct	left	male
132.2915	0.5083	go	n/a	1.054	correct	left	male
137.2913	0.5084	succesful_stop	0.6	n/a	n/a	right	male
140.7996	0.5083	unsuccesful_stop	0.65	0.809	correct	left	male
145.8078	0.5083	go	n/a	0.986	correct	left	male
148.816	0.5084	go	n/a	1.39	correct	right	female
156.3408	0.5084	go	n/a	1.181	correct	left	male
161.8407	0.5083	go	n/a	0.941	correct	right	female
164.3573	0.5083	go	n/a	1.017	correct	left	male
168.3655	0.5084	go	n/a	0.928	correct	right	female
172.8654	0.5083	unsuccesful_stop	0.7	0.854	correct	right	female
176.382	0.5083	go	n/a	0.906	correct	left	male
180.8819	0.5083	succesful_stop	0.75	n/a	n/a	right	female
185.8901	0.5083	unsuccesful_stop	0.8	0.877	correct	right	female
189.8983	0.5083	succesful_stop	0.85	n/a	n/a	right	male
193.9065	0.5084	go	n/a	1.395	correct	right	female
196.4231	0.5084	unsuccesful_stop	0.9	1.068	correct	right	female
201.923	0.5083	unsuccesful_stop	0.95	1.107	correct	left	male
204.4396	0.5083	go	n/a	1.524	correct	left	male
209.9395	0.5083	go	n/a	1.118	correct	left	male
212.9477	0.5083	go	n/a	1.261	correct	right	female
216.9559	0.5084	go	n/a	1.153	correct	left	male
221.4641	0.5084	go	n/a	0.877	correct	left	male
225.4724	0.5083	go	n/a	1.017	correct	right	female
228.489	0.5083	go	n/a	0.959	correct	right	female
232.4972	0.5083	go	n/a	1.004	correct	right	female
236.5054	0.5083	go	n/a	0.823	correct	right	female
241.5053	0.5083	go	n/a	0.887	correct	left	male
246.0135	0.5083	unsuccesful_stop	1.0	0.827	correct	left	male
249.5217	0.5084	unsuccesful_stop	1.05	1.165	incorrect	left	female
252.5383	0.5084	go	n/a	1.364	correct	left	male
257.0382	0.5083	go	n/a	1.379	correct	left	male
264.563	0.5083	go	n/a	1.275	correct	right	female
