onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0497	0.5083	go	n/a	1.148	correct	right	female
4.058	0.5083	go	n/a	1.228	correct	right	female
8.0662	0.5083	go	n/a	1.324	correct	right	female
13.066	0.5084	go	n/a	1.386	correct	right	female
17.0743	0.5083	go	n/a	1.381	correct	left	male
20.5825	0.5083	go	n/a	1.656	correct	left	male
25.0907	0.5084	go	n/a	1.387	correct	left	male
29.099	0.5083	succesful_stop	0.2	n/a	n/a	right	female
33.1072	0.5083	go	n/a	1.371	correct	left	male
36.6154	0.5084	go	n/a	1.635	correct	right	female
41.1236	0.5084	succesful_stop	0.25	n/a	n/a	right	male
44.6319	0.5083	succesful_stop	0.3	n/a	n/a	right	female
49.1401	0.5083	go	n/a	1.393	correct	right	female
53.1483	0.5084	go	n/a	1.522	correct	left	male
60.6648	0.5083	go	n/a	1.427	correct	left	male
64.673	0.5084	succesful_stop	0.35	n/a	n/a	right	male
69.1812	0.5084	succesful_stop	0.4	n/a	n/a	right	male
73.6895	0.5083	go	n/a	0.997	correct	right	female
76.6977	0.5083	go	n/a	1.297	correct	right	female
84.2225	0.5083	go	n/a	0.966	correct	right	female
88.2307	0.5084	go	n/a	1.289	correct	right	female
92.7306	0.5084	go	n/a	1.054	correct	left	male
97.7388	0.5084	go	n/a	1.851	correct	left	male
101.2471	0.5083	go	n/a	1.702	correct	right	female
105.2553	0.5083	succesful_stop	0.45	n/a	n/a	right	female
108.7635	0.5084	go	n/a	1.338	correct	right	female
113.2718	0.5083	go	n/a	1.038	correct	left	male
117.28	0.5083	succesful_stop	0.5	n/a	n/a	right	male
120.7882	0.5083	go	n/a	1.213	correct	right	female
125.2964	0.5084	succesful_stop	0.55	n/a	n/a	right	male
128.313	0.5083	go	n/a	1.179	correct	left	male
133.3129	0.5083	go	n/a	1.128	correct	right	female
137.8211	0.5083	go	n/a	1.817	correct	right	female
141.8293	0.5084	go	n/a	1.734	correct	right	female
148.3542	0.5083	go	n/a	1.535	correct	right	female
152.3624	0.5083	succesful_stop	0.6	n/a	n/a	right	female
156.3706	0.5083	go	n/a	1.419	correct	right	female
160.8705	0.5083	go	n/a	1.116	correct	right	female
169.8869	0.5084	succesful_stop	0.65	n/a	n/a	right	female
172.8952	0.5083	go	n/a	1.28	correct	left	male
177.9034	0.5083	go	n/a	1.917	correct	left	male
181.9116	0.5083	go	n/a	1.475	correct	left	male
185.4199	0.5083	go	n/a	1.137	correct	left	male
189.4281	0.5083	go	n/a	1.143	correct	right	female
193.9363	0.5083	go	n/a	1.765	correct	left	male
197.9445	0.5084	go	n/a	1.434	correct	left	male
200.4611	0.5084	go	n/a	1.296	correct	left	male
204.961	0.5083	go	n/a	1.48	correct	right	female
209.9692	0.5083	go	n/a	1.498	incorrect	left	female
212.9775	0.5083	go	n/a	1.539	correct	right	female
217.4857	0.5083	succesful_stop	0.7	n/a	n/a	right	male
220.5023	0.5083	go	n/a	1.002	correct	right	female
225.5021	0.5084	go	n/a	1.481	incorrect	left	female
232.527	0.5083	succesful_stop	0.75	n/a	n/a	right	female
236.5352	0.5083	succesful_stop	0.8	n/a	n/a	right	male
244.5516	0.5084	go	n/a	1.02	correct	left	male
249.0515	0.5083	go	n/a	1.26	correct	left	male
254.0597	0.5083	succesful_stop	0.85	n/a	n/a	right	male
256.5763	0.5083	succesful_stop	0.9	n/a	n/a	right	female
262.0762	0.5083	go	n/a	1.188	correct	left	male
264.5928	0.5083	go	n/a	1.015	correct	left	male
270.0926	0.5084	go	n/a	0.921	correct	left	male
272.6092	0.5084	go	n/a	1.633	correct	left	male
281.6173	0.5084	succesful_stop	0.95	n/a	n/a	right	female
284.6339	0.5083	go	n/a	1.013	correct	left	male
289.6338	0.5083	unsuccesful_stop	1.0	0.913	correct	left	male
294.142	0.5083	go	n/a	0.904	correct	right	female
297.1503	0.5083	go	n/a	1.538	correct	right	female
302.1585	0.5083	go	n/a	0.948	correct	right	female
305.6667	0.5083	go	n/a	1.544	correct	right	female
308.6833	0.5083	go	n/a	1.052	correct	left	male
317.1914	0.5083	go	n/a	1.189	correct	left	male
325.2079	0.5083	unsuccesful_stop	1.05	1.072	correct	right	female
330.2161	0.5083	go	n/a	1.247	correct	right	female
337.7325	0.5084	go	n/a	1.212	correct	left	male
340.7491	0.5083	go	n/a	1.302	correct	left	male
346.249	0.5083	unsuccesful_stop	1.1	1.216	correct	left	male
349.7572	0.5083	go	n/a	1.59	correct	right	female
353.2655	0.5083	succesful_stop	1.15	n/a	n/a	right	male
360.7903	0.5083	unsuccesful_stop	1.2	1.114	correct	right	female
364.7985	0.5083	go	n/a	1.765	correct	left	male
373.3066	0.5083	succesful_stop	1.25	n/a	n/a	right	female
377.8148	0.5083	succesful_stop	1.3	n/a	n/a	right	female
382.323	0.5083	go	n/a	2.211	correct	right	female
385.3313	0.5083	unsuccesful_stop	1.35	1.1	correct	left	male
389.3395	0.5083	go	n/a	1.97	correct	left	male
398.3559	0.5084	unsuccesful_stop	1.4	1.241	correct	left	male
401.8642	0.5083	go	n/a	1.962	correct	right	female
406.3724	0.5083	succesful_stop	1.45	n/a	n/a	right	female
409.8806	0.5084	succesful_stop	1.5	n/a	n/a	right	female
414.3888	0.5084	succesful_stop	1.55	n/a	n/a	right	male
416.9054	0.5084	go	n/a	2.172	correct	right	female
421.9053	0.5083	succesful_stop	1.6	n/a	n/a	right	female
424.9219	0.5083	go	n/a	2.315	correct	left	male
428.9301	0.5083	go	n/a	2.469	correct	left	male
433.93	0.5083	go	n/a	2.386	correct	right	female
437.9382	0.5084	go	n/a	n/a	miss	right	male
444.4547	0.5083	go	n/a	1.896	correct	left	male
447.963	0.5083	go	n/a	2.024	correct	right	female
451.4712	0.5083	go	n/a	2.151	correct	right	female
