onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0422	0.5083	go	n/a	0.778	correct	right	female
4.0505	0.5083	go	n/a	0.699	correct	right	female
8.0587	0.5084	go	n/a	0.662	correct	right	female
13.0587	0.5083	go	n/a	0.585	correct	right	female
17.0669	0.5084	go	n/a	0.74	correct	left	male
20.5752	0.5083	go	n/a	0.552	correct	left	male
25.0835	0.5083	go	n/a	0.581	correct	left	male
29.0918	0.5083	succesful_stop	0.2	n/a	n/a	right	female
33.1	0.5084	go	n/a	0.564	correct	left	male
36.6083	0.5083	go	n/a	0.474	correct	right	female
41.1166	0.5083	unsuccesful_stop	0.25	0.481	correct	left	male
44.6249	0.5083	succesful_stop	0.3	n/a	n/a	right	female
49.1331	0.5084	go	n/a	0.772	correct	right	female
53.1414	0.5083	go	n/a	0.718	correct	left	male
60.658	0.5083	go	n/a	0.731	correct	left	male
64.6662	0.5084	succesful_stop	0.35	n/a	n/a	right	male
69.1745	0.5083	succesful_stop	0.4	n/a	n/a	right	male
73.6828	0.5083	go	n/a	0.644	correct	right	female
76.6911	0.5083	go	n/a	0.733	correct	right	female
84.216	0.5083	go	n/a	0.705	correct	right	female
88.2242	0.5084	go	n/a	0.695	correct	right	female
92.7242	0.5083	go	n/a	0.703	correct	left	male
97.7324	0.5084	go	n/a	0.484	correct	left	male
101.2407	0.5083	go	n/a	0.577	correct	right	female
105.249	0.5083	succesful_stop	0.45	n/a	n/a	right	female
108.7573	0.5083	go	n/a	0.899	correct	right	female
113.2655	0.5084	go	n/a	0.718	correct	left	male
117.2738	0.5083	succesful_stop	0.5	n/a	n/a	right	male
120.7821	0.5083	go	n/a	0.773	correct	right	female
125.2904	0.5083	succesful_stop	0.55	n/a	n/a	right	male
128.307	0.5083	go	n/a	0.816	correct	left	male
133.3069	0.5083	go	n/a	0.791	correct	right	female
137.8152	0.5083	go	n/a	0.764	correct	right	female
141.8235	0.5083	go	n/a	0.813	correct	right	female
148.3484	0.5083	go	n/a	0.794	correct	right	female
152.3566	0.5084	succesful_stop	0.6	n/a	n/a	right	female
156.3649	0.5083	go	n/a	0.811	correct	right	female
160.8648	0.5084	go	n/a	0.849	correct	right	female
169.8814	0.5083	unsuccesful_stop	0.65	0.736	correct	right	female
172.8897	0.5083	go	n/a	0.914	correct	left	male
177.8979	0.5084	go	n/a	0.981	correct	left	male
181.9062	0.5083	go	n/a	0.844	correct	left	male
185.4145	0.5083	go	n/a	0.938	correct	left	male
189.4228	0.5083	go	n/a	0.892	correct	right	female
193.931	0.5084	go	n/a	0.652	correct	left	male
197.9393	0.5083	go	n/a	0.779	correct	left	male
200.4559	0.5084	go	n/a	0.989	correct	left	male
204.9559	0.5083	go	n/a	0.867	correct	right	female
209.9641	0.5084	go	n/a	0.786	correct	right	female
212.9724	0.5083	go	n/a	1.002	correct	right	female
217.4807	0.5083	unsuccesful_stop	0.7	0.712	correct	left	male
220.4973	0.5083	go	n/a	0.848	correct	right	female
225.4972	0.5084	go	n/a	0.903	correct	right	female
232.5221	0.5084	unsuccesful_stop	0.75	0.751	correct	right	female
236.5304	0.5083	succesful_stop	0.8	n/a	n/a	right	male
244.547	0.5083	go	n/a	1.259	correct	left	male
249.0469	0.5083	go	n/a	1.213	correct	left	male
254.0552	0.5083	succesful_stop	0.85	n/a	n/a	right	male
256.5718	0.5083	succesful_stop	0.9	n/a	n/a	right	female
262.0717	0.5083	go	n/a	1.121	correct	left	male
264.5883	0.5084	go	n/a	1.242	correct	left	male
270.0883	0.5083	go	n/a	0.919	correct	left	male
272.6049	0.5083	go	n/a	1.135	correct	left	male
281.6131	0.5083	unsuccesful_stop	0.95	0.881	correct	right	female
284.6297	0.5083	go	n/a	1.249	correct	left	male
289.6296	0.5084	unsuccesful_stop	1.0	1.118	correct	left	male
294.1379	0.5083	go	n/a	1.304	correct	right	female
297.1462	0.5083	go	n/a	1.922	correct	right	female
302.1545	0.5083	go	n/a	1.312	correct	right	female
305.6627	0.5084	go	n/a	1.414	correct	right	female
308.6794	0.5083	go	n/a	1.098	correct	left	male
317.1876	0.5083	go	n/a	1.043	correct	left	male
325.2041	0.5083	unsuccesful_stop	1.05	1.244	correct	right	female
330.2124	0.5083	go	n/a	1.433	correct	right	female
337.7289	0.5084	go	n/a	1.259	correct	left	male
340.7456	0.5083	go	n/a	1.503	correct	left	male
346.2455	0.5083	unsuccesful_stop	1.1	1.213	correct	left	male
349.7538	0.5083	go	n/a	1.474	correct	right	female
353.262	0.5084	succesful_stop	1.15	n/a	n/a	right	male
360.7869	0.5084	succesful_stop	1.2	n/a	n/a	right	female
364.7952	0.5083	go	n/a	1.532	correct	left	male
