onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5767	0.5083	go	n/a	0.677	correct	right	female
4.0933	0.5083	unsuccesful_stop	0.2	0.639	correct	right	female
9.0932	0.5083	go	n/a	0.438	correct	left	male
12.1098	0.5083	unsuccesful_stop	0.2	0.615	correct	right	female
17.1097	0.5083	go	n/a	0.481	correct	right	female
20.6179	0.5083	go	n/a	0.419	correct	left	male
24.1345	0.5083	unsuccesful_stop	0.15	0.626	correct	left	male
28.1428	0.5083	unsuccesful_stop	0.1	0.452	incorrect	left	female
33.1426	0.5084	go	n/a	0.515	correct	left	male
36.1592	0.5084	go	n/a	0.591	correct	right	female
41.1591	0.5083	go	n/a	0.639	correct	right	female
45.1674	0.5083	go	n/a	0.63	correct	right	female
49.6756	0.5083	go	n/a	0.401	correct	right	female
52.6839	0.5083	go	n/a	0.576	correct	left	male
56.6921	0.5083	go	n/a	0.542	correct	left	male
60.7003	0.5084	go	n/a	0.507	incorrect	left	female
65.7086	0.5083	unsuccesful_stop	0.05	0.465	correct	left	male
69.2168	0.5083	go	n/a	0.403	correct	left	male
72.2334	0.5083	go	n/a	0.607	correct	right	female
77.2333	0.5083	unsuccesful_stop	0.05	0.536	correct	right	female
84.7498	0.5083	unsuccesful_stop	0.05	0.599	correct	left	male
88.758	0.5083	unsuccesful_stop	0.05	0.507	correct	left	male
93.2663	0.5083	go	n/a	0.49	correct	left	male
97.7745	0.5083	unsuccesful_stop	0.05	0.658	correct	left	male
100.2911	0.5083	go	n/a	0.642	incorrect	left	female
104.791	0.5083	go	n/a	0.511	correct	right	female
109.7992	0.5083	unsuccesful_stop	0.05	0.433	correct	left	male
113.8074	0.5084	go	n/a	0.538	incorrect	left	female
116.3241	0.5083	go	n/a	0.45	correct	right	female
121.3239	0.5084	go	n/a	0.656	correct	left	male
125.3322	0.5083	unsuccesful_stop	0.05	0.428	correct	right	female
129.8404	0.5083	go	n/a	0.533	correct	left	male
132.357	0.5083	unsuccesful_stop	0.05	0.691	correct	left	male
137.3569	0.5083	unsuccesful_stop	0.05	0.467	correct	left	male
140.8652	0.5083	go	n/a	0.411	correct	left	male
145.8734	0.5083	go	n/a	0.571	correct	right	female
149.8816	0.5083	go	n/a	0.5	correct	left	male
152.8899	0.5083	go	n/a	0.534	correct	left	male
157.3981	0.5083	go	n/a	0.968	incorrect	left	female
160.4147	0.5083	unsuccesful_stop	0.05	0.487	correct	left	male
169.4228	0.5083	unsuccesful_stop	0.05	0.805	correct	left	male
173.9311	0.5083	go	n/a	0.518	correct	right	female
176.9393	0.5083	go	n/a	0.412	incorrect	right	male
180.4559	0.5083	go	n/a	0.506	correct	right	female
184.9558	0.5083	go	n/a	0.408	correct	right	female
189.464	0.5084	go	n/a	0.381	correct	left	male
192.4806	0.5083	go	n/a	0.762	correct	right	female
197.4805	0.5083	go	n/a	0.68	correct	right	female
201.4887	0.5084	go	n/a	0.572	correct	right	female
205.497	0.5083	go	n/a	0.695	correct	right	female
210.0052	0.5083	go	n/a	0.665	correct	left	male
217.5217	0.5083	go	n/a	0.655	correct	left	male
221.53	0.5083	go	n/a	0.506	incorrect	right	male
225.0382	0.5083	unsuccesful_stop	0.05	0.597	correct	right	female
229.0465	0.5083	go	n/a	0.505	correct	left	male
233.5547	0.5083	go	n/a	0.756	correct	left	male
237.5629	0.5083	go	n/a	0.828	correct	left	male
241.0712	0.5083	go	n/a	0.572	correct	right	female
244.5878	0.5083	go	n/a	0.44	correct	left	male
249.0877	0.5083	go	n/a	0.577	correct	right	female
253.0959	0.5083	unsuccesful_stop	0.05	0.667	correct	right	female
257.1041	0.5084	go	n/a	0.747	correct	left	male
262.1123	0.5084	go	n/a	0.522	correct	right	female
265.6206	0.5083	go	n/a	0.621	correct	left	male
269.1289	0.5083	go	n/a	0.49	correct	left	male
273.1371	0.5083	unsuccesful_stop	0.05	0.493	correct	right	female
277.1453	0.5084	go	n/a	0.543	incorrect	left	female
280.6619	0.5083	go	n/a	0.863	incorrect	left	female
286.1618	0.5083	go	n/a	0.384	incorrect	left	female
288.6784	0.5083	go	n/a	0.846	correct	right	female
294.1783	0.5083	go	n/a	0.491	correct	left	male
298.1865	0.5083	go	n/a	0.551	correct	right	female
302.1948	0.5083	go	n/a	0.474	correct	left	male
306.203	0.5083	go	n/a	0.783	correct	left	male
310.2112	0.5084	unsuccesful_stop	0.05	1.105	correct	right	female
313.2195	0.5083	go	n/a	0.772	correct	right	female
318.2277	0.5083	go	n/a	0.815	correct	right	female
321.236	0.5083	go	n/a	0.629	correct	right	female
325.7442	0.5083	go	n/a	1.098	incorrect	left	female
