onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5641	0.5083	go	n/a	0.827	correct	left	male
5.5724	0.5083	succesful_stop	0.2	n/a	n/a	right	female
12.5889	0.5084	go	n/a	0.963	correct	right	female
16.5972	0.5083	go	n/a	0.888	correct	right	female
20.6055	0.5083	go	n/a	0.824	correct	left	male
24.6138	0.5083	go	n/a	0.491	correct	right	female
29.122	0.5083	succesful_stop	0.25	n/a	n/a	right	female
37.1386	0.5083	succesful_stop	0.3	n/a	n/a	right	male
41.6468	0.5084	succesful_stop	0.35	n/a	n/a	right	female
45.1551	0.5083	succesful_stop	0.4	n/a	n/a	right	male
49.6634	0.5083	go	n/a	0.749	correct	left	male
53.1717	0.5083	unsuccesful_stop	0.45	0.45	correct	right	female
56.6799	0.5084	go	n/a	0.75	correct	right	female
61.6882	0.5083	go	n/a	0.787	correct	left	male
64.6965	0.5083	go	n/a	0.744	correct	left	male
69.7048	0.5083	go	n/a	0.744	correct	right	female
77.7213	0.5083	go	n/a	0.724	correct	right	female
81.7296	0.5083	go	n/a	0.839	correct	left	male
84.7379	0.5083	go	n/a	0.692	correct	left	male
88.7461	0.5084	go	n/a	0.753	correct	left	male
92.7544	0.5083	go	n/a	0.505	correct	left	male
96.271	0.5084	go	n/a	0.758	correct	right	female
100.771	0.5083	unsuccesful_stop	0.5	0.646	correct	right	female
108.7875	0.5083	go	n/a	0.781	correct	right	female
112.7958	0.5083	unsuccesful_stop	0.55	0.757	correct	left	male
116.3124	0.5083	go	n/a	0.958	correct	right	female
121.8123	0.5083	succesful_stop	0.6	n/a	n/a	right	male
124.8206	0.5083	go	n/a	0.951	correct	right	female
128.8289	0.5083	go	n/a	0.995	correct	left	male
133.3372	0.5083	go	n/a	1.006	correct	left	male
137.3454	0.5084	go	n/a	0.909	correct	right	female
141.8537	0.5083	go	n/a	0.828	correct	left	male
145.862	0.5083	go	n/a	0.98	correct	right	female
148.8703	0.5083	succesful_stop	0.65	n/a	n/a	right	female
153.3785	0.5083	go	n/a	0.919	correct	left	male
156.8868	0.5083	unsuccesful_stop	0.7	0.863	correct	right	female
161.8951	0.5083	go	n/a	0.936	correct	right	female
164.4117	0.5083	succesful_stop	0.75	n/a	n/a	right	male
173.4199	0.5083	go	n/a	0.814	correct	right	female
177.4282	0.5083	go	n/a	1.042	correct	left	male
181.9364	0.5084	go	n/a	0.972	correct	left	male
185.4447	0.5083	go	n/a	1.02	correct	left	male
188.4613	0.5084	go	n/a	0.943	correct	left	male
192.4696	0.5083	unsuccesful_stop	0.8	0.882	correct	right	female
197.4695	0.5084	go	n/a	1.193	correct	left	male
205.4861	0.5083	succesful_stop	0.85	n/a	n/a	right	male
208.9944	0.5083	unsuccesful_stop	0.9	0.906	correct	left	male
214.0026	0.5084	go	n/a	1.292	correct	left	male
216.5193	0.5083	go	n/a	1.136	correct	right	female
221.5192	0.5083	succesful_stop	0.95	n/a	n/a	right	male
226.0274	0.5084	go	n/a	1.544	correct	left	male
229.0357	0.5084	go	n/a	1.223	correct	right	female
232.5524	0.5083	succesful_stop	1.0	n/a	n/a	right	female
238.0523	0.5083	go	n/a	1.406	correct	right	female
241.0606	0.5083	go	n/a	1.389	correct	left	male
244.5772	0.5083	go	n/a	1.439	correct	right	female
250.0771	0.5083	unsuccesful_stop	1.05	1.227	correct	left	male
254.0854	0.5083	go	n/a	1.511	correct	right	female
257.5937	0.5083	go	n/a	1.487	correct	left	male
261.1019	0.5084	succesful_stop	1.1	n/a	n/a	right	female
265.1102	0.5083	go	n/a	1.517	correct	right	female
268.6268	0.5084	go	n/a	1.458	correct	right	female
273.6267	0.5084	go	n/a	1.385	correct	left	male
276.6434	0.5083	go	n/a	1.558	correct	left	male
