onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0463	0.5083	go	n/a	1.345	correct	right	female
4.0545	0.5083	succesful_stop	0.2	n/a	n/a	right	female
8.0628	0.5083	succesful_stop	0.25	n/a	n/a	right	female
13.0626	0.5084	go	n/a	0.565	correct	left	male
17.5709	0.5083	go	n/a	0.87	correct	right	female
21.0791	0.5083	go	n/a	0.796	correct	right	female
24.5874	0.5083	go	n/a	0.743	correct	left	male
29.0956	0.5083	go	n/a	0.62	correct	right	female
32.6039	0.5083	go	n/a	0.763	correct	right	female
41.6203	0.5083	succesful_stop	0.3	n/a	n/a	right	female
44.1369	0.5083	succesful_stop	0.35	n/a	n/a	right	male
49.1368	0.5083	succesful_stop	0.4	n/a	n/a	right	female
52.1534	0.5083	go	n/a	0.579	correct	left	male
57.6533	0.5083	go	n/a	0.769	correct	left	male
60.6615	0.5083	unsuccesful_stop	0.45	0.622	correct	right	female
65.6697	0.5084	go	n/a	0.755	correct	left	male
69.678	0.5083	succesful_stop	0.5	n/a	n/a	right	male
72.1946	0.5083	go	n/a	0.819	correct	right	female
76.2028	0.5083	unsuccesful_stop	0.55	0.724	correct	left	male
84.2193	0.5083	go	n/a	0.963	correct	left	male
88.2275	0.5084	go	n/a	0.766	correct	left	male
96.7357	0.5083	go	n/a	1.059	correct	right	female
101.7439	0.5083	go	n/a	1.008	correct	left	male
109.2604	0.5083	go	n/a	0.832	correct	left	male
112.7686	0.5084	succesful_stop	0.6	n/a	n/a	right	female
116.7769	0.5083	go	n/a	0.731	correct	left	male
121.2851	0.5083	go	n/a	n/a	miss	right	female
127.3016	0.5083	go	n/a	0.713	correct	left	male
131.8099	0.5083	go	n/a	0.752	correct	right	female
138.3347	0.5083	go	n/a	0.767	correct	right	female
143.3346	0.5083	go	n/a	0.771	correct	left	male
146.3512	0.5083	go	n/a	0.778	correct	left	male
151.3511	0.5083	go	n/a	n/a	miss	right	male
156.8676	0.5083	unsuccesful_stop	0.65	0.879	correct	right	female
161.3758	0.5083	unsuccesful_stop	0.7	0.769	correct	left	male
165.3841	0.5083	unsuccesful_stop	0.75	0.821	correct	right	female
168.4007	0.5083	unsuccesful_stop	0.8	0.779	correct	left	male
173.9005	0.5084	go	n/a	0.999	correct	right	female
176.4171	0.5084	go	n/a	0.989	correct	right	female
181.417	0.5083	go	n/a	0.82	correct	right	female
185.4253	0.5083	go	n/a	0.834	correct	left	male
188.9335	0.5083	go	n/a	0.901	correct	left	male
192.4501	0.5083	go	n/a	0.775	correct	left	male
197.45	0.5083	go	n/a	0.779	correct	left	male
200.4666	0.5083	go	n/a	0.791	correct	right	female
204.9665	0.5083	unsuccesful_stop	0.85	0.738	correct	right	female
209.9747	0.5083	go	n/a	1.06	correct	right	female
216.9912	0.5083	go	n/a	0.895	incorrect	left	female
221.9994	0.5083	go	n/a	0.704	correct	left	male
224.516	0.5083	go	n/a	0.944	correct	left	male
230.0159	0.5083	go	n/a	0.845	correct	right	female
233.5241	0.5083	go	n/a	n/a	miss	right	male
239.5407	0.5083	go	n/a	0.609	correct	right	female
243.5489	0.5083	unsuccesful_stop	0.9	0.853	correct	right	female
248.0571	0.5083	go	n/a	n/a	miss	right	male
254.0736	0.5084	go	n/a	0.957	correct	right	female
257.0819	0.5083	unsuccesful_stop	0.9	0.81	correct	left	male
264.6067	0.5083	go	n/a	1.135	correct	right	female
268.615	0.5083	succesful_stop	0.85	n/a	n/a	right	male
272.6232	0.5083	go	n/a	n/a	miss	right	male
279.6314	0.5083	go	n/a	0.72	correct	right	female
284.1396	0.5083	go	n/a	0.923	correct	right	female
287.6478	0.5084	unsuccesful_stop	0.85	1.074	correct	left	male
291.1561	0.5083	succesful_stop	0.8	n/a	n/a	right	male
295.6643	0.5084	go	n/a	1.155	correct	left	male
300.1726	0.5083	succesful_stop	0.8	n/a	n/a	right	female
303.1808	0.5083	go	n/a	1.178	correct	right	female
307.1891	0.5083	go	n/a	n/a	miss	right	female
314.2056	0.5083	go	n/a	0.631	incorrect	right	male
318.2138	0.5083	unsuccesful_stop	0.85	0.946	correct	right	female
321.722	0.5084	go	n/a	1.205	correct	left	male
325.2303	0.5083	go	n/a	0.78	correct	left	male
329.7385	0.5083	go	n/a	n/a	miss	right	female
335.7551	0.5083	unsuccesful_stop	0.85	1.115	correct	left	male
340.2633	0.5083	go	n/a	1.368	correct	right	female
344.2715	0.5083	succesful_stop	0.8	n/a	n/a	right	male
347.7798	0.5083	go	n/a	n/a	miss	right	female
354.2963	0.5083	unsuccesful_stop	0.8	0.615	correct	left	male
357.8045	0.5084	succesful_stop	0.75	n/a	n/a	right	male
361.3128	0.5083	go	n/a	1.492	incorrect	right	male
368.8376	0.5083	unsuccesful_stop	0.75	0.87	correct	right	female
373.3375	0.5083	succesful_stop	0.7	n/a	n/a	right	female
376.8541	0.5083	go	n/a	1.379	correct	right	female
380.8623	0.5083	go	n/a	1.22	correct	right	female
386.3622	0.5083	unsuccesful_stop	0.7	0.83	correct	left	male
389.8704	0.5084	go	n/a	0.97	correct	right	female
392.887	0.5084	go	n/a	1.306	correct	left	male
398.3869	0.5083	go	n/a	1.223	correct	right	female
405.4034	0.5083	go	n/a	0.067	incorrect	left	female
409.9116	0.5084	go	n/a	0.789	correct	left	male
417.9281	0.5083	unsuccesful_stop	0.65	0.833	correct	right	female
422.4363	0.5084	succesful_stop	0.6	n/a	n/a	right	male
425.9446	0.5083	succesful_stop	0.55	n/a	n/a	right	male
429.4528	0.5084	go	n/a	n/a	miss	right	male
438.9859	0.5084	go	n/a	0.558	correct	right	female
442.9942	0.5083	go	n/a	1.117	correct	left	male
447.0024	0.5083	go	n/a	1.297	correct	right	female
451.0107	0.5083	go	n/a	1.99	correct	left	male
455.5106	0.5083	succesful_stop	0.55	n/a	n/a	right	female
459.5188	0.5083	go	n/a	1.09	correct	right	female
