onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5447	0.5083	go	n/a	1.084	correct	right	female
5.053	0.5083	succesful_stop	0.2	n/a	n/a	right	male
8.5612	0.5083	go	n/a	0.641	correct	right	female
13.0694	0.5084	go	n/a	0.699	correct	left	male
17.0777	0.5083	succesful_stop	0.25	n/a	n/a	right	male
20.5859	0.5084	go	n/a	0.561	correct	left	male
28.1108	0.5083	go	n/a	0.763	correct	right	female
32.119	0.5083	go	n/a	0.763	correct	right	female
36.1272	0.5084	go	n/a	0.696	correct	left	male
44.6354	0.5083	succesful_stop	0.3	n/a	n/a	right	female
49.6436	0.5083	go	n/a	0.524	correct	left	male
52.6519	0.5083	go	n/a	0.687	correct	right	female
56.6601	0.5083	go	n/a	0.667	correct	right	female
65.6766	0.5083	go	n/a	0.676	correct	left	male
68.6848	0.5083	go	n/a	0.682	correct	left	male
73.1931	0.5083	succesful_stop	0.35	n/a	n/a	right	female
76.2097	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.2179	0.5083	go	n/a	0.596	correct	right	female
84.2261	0.5084	go	n/a	0.686	correct	right	female
88.2344	0.5083	go	n/a	0.691	correct	right	female
93.7342	0.5084	succesful_stop	0.45	n/a	n/a	right	male
97.7425	0.5083	unsuccesful_stop	0.5	0.462	correct	right	female
101.2507	0.5084	unsuccesful_stop	0.55	0.724	correct	right	female
105.759	0.5083	go	n/a	0.921	correct	right	female
109.7672	0.5083	go	n/a	0.777	correct	left	male
112.7755	0.5083	go	n/a	0.791	correct	right	female
116.2921	0.5083	unsuccesful_stop	0.6	0.752	correct	left	male
121.7919	0.5084	go	n/a	0.937	correct	right	female
124.3085	0.5084	unsuccesful_stop	0.65	0.798	correct	left	male
128.8084	0.5084	go	n/a	0.884	correct	right	female
136.3333	0.5083	go	n/a	0.89	correct	left	male
140.8332	0.5083	unsuccesful_stop	0.7	0.762	correct	right	female
145.8414	0.5083	go	n/a	1.004	correct	right	female
