onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0444	0.5083	unsuccesful_stop	0.2	0.811	correct	right	female
4.5442	0.5083	go	n/a	0.862	correct	right	female
8.0608	0.5083	go	n/a	0.847	correct	left	male
12.5606	0.5084	succesful_stop	0.2	n/a	n/a	right	female
16.0772	0.5083	go	n/a	0.84	correct	right	female
21.077	0.5083	succesful_stop	0.25	n/a	n/a	right	female
25.0852	0.5084	go	n/a	0.912	correct	left	male
28.5935	0.5083	succesful_stop	0.3	n/a	n/a	right	female
32.6017	0.5083	unsuccesful_stop	0.35	0.854	correct	left	male
40.6181	0.5083	go	n/a	1.132	correct	right	female
45.1263	0.5083	go	n/a	1.156	correct	right	female
48.1428	0.5084	succesful_stop	0.4	n/a	n/a	right	male
52.6427	0.5083	go	n/a	0.988	correct	right	female
56.6509	0.5083	succesful_stop	0.45	n/a	n/a	right	female
61.6591	0.5083	succesful_stop	0.5	n/a	n/a	right	female
65.6673	0.5083	go	n/a	0.825	correct	left	male
68.1839	0.5083	succesful_stop	0.55	n/a	n/a	right	male
73.1837	0.5083	go	n/a	1.035	incorrect	left	female
76.2003	0.5083	succesful_stop	0.6	n/a	n/a	right	female
80.2085	0.5083	go	n/a	1.096	correct	right	female
84.7083	0.5083	go	n/a	1.225	correct	right	female
89.2165	0.5083	succesful_stop	0.65	n/a	n/a	right	female
92.2331	0.5083	go	n/a	1.172	correct	left	male
101.7411	0.5083	succesful_stop	0.7	n/a	n/a	right	male
104.7494	0.5083	go	n/a	1.056	correct	right	female
112.2741	0.5083	go	n/a	1.348	correct	right	female
117.274	0.5083	succesful_stop	0.75	n/a	n/a	right	male
121.2822	0.5083	go	n/a	1.076	correct	right	female
124.2987	0.5084	go	n/a	1.509	correct	right	female
129.7986	0.5083	succesful_stop	0.8	n/a	n/a	right	male
133.8068	0.5083	succesful_stop	0.85	n/a	n/a	right	female
137.815	0.5083	go	n/a	1.19	correct	left	male
141.8232	0.5083	succesful_stop	0.9	n/a	n/a	right	female
144.8314	0.5083	go	n/a	1.39	correct	left	male
148.8396	0.5084	go	n/a	1.349	correct	left	male
153.8478	0.5083	go	n/a	1.217	correct	right	female
156.3644	0.5083	go	n/a	1.174	correct	right	female
160.3726	0.5083	go	n/a	1.201	correct	right	female
165.3724	0.5084	go	n/a	0.623	correct	right	female
169.8806	0.5083	go	n/a	1.249	correct	left	male
172.3972	0.5083	go	n/a	1.148	correct	left	male
177.3971	0.5083	go	n/a	1.058	correct	right	female
185.4135	0.5083	go	n/a	1.18	correct	right	female
189.9217	0.5083	go	n/a	1.189	correct	right	female
193.9299	0.5083	go	n/a	0.932	correct	left	male
197.9381	0.5083	unsuccesful_stop	0.95	1.186	correct	left	male
201.9463	0.5083	succesful_stop	1.0	n/a	n/a	right	male
205.9545	0.5083	unsuccesful_stop	1.05	1.2	correct	right	female
209.9627	0.5083	go	n/a	1.636	correct	right	female
212.4793	0.5083	succesful_stop	1.1	n/a	n/a	right	male
217.4791	0.5083	go	n/a	1.467	correct	left	male
221.9873	0.5083	go	n/a	1.351	correct	left	male
224.5039	0.5083	go	n/a	1.255	correct	right	female
230.0037	0.5083	go	n/a	1.186	correct	left	male
237.5201	0.5084	go	n/a	1.257	correct	right	female
241.5283	0.5084	go	n/a	1.395	correct	right	female
245.5366	0.5083	go	n/a	1.391	correct	left	male
253.553	0.5083	go	n/a	1.149	correct	left	male
257.0612	0.5083	go	n/a	1.21	correct	right	female
260.5777	0.5084	go	n/a	1.098	correct	left	male
266.0776	0.5083	go	n/a	1.293	correct	left	male
269.0858	0.5083	go	n/a	1.381	correct	left	male
272.6024	0.5083	go	n/a	1.109	correct	left	male
280.6188	0.5083	unsuccesful_stop	1.15	1.045	correct	left	male
286.1186	0.5083	go	n/a	1.423	correct	left	male
288.6352	0.5083	go	n/a	1.567	correct	left	male
292.6434	0.5083	go	n/a	1.101	correct	right	female
297.1432	0.5084	go	n/a	1.12	correct	right	female
302.1514	0.5083	go	n/a	1.143	correct	left	male
304.668	0.5083	go	n/a	1.063	correct	right	female
309.6678	0.5084	go	n/a	1.166	correct	left	male
313.1761	0.5083	unsuccesful_stop	1.2	0.813	correct	left	male
317.1843	0.5083	unsuccesful_stop	1.25	1.258	correct	left	male
321.6925	0.5083	succesful_stop	1.3	n/a	n/a	right	female
325.2007	0.5083	unsuccesful_stop	1.35	1.42	correct	left	male
328.7172	0.5084	succesful_stop	1.4	n/a	n/a	right	female
332.7254	0.5084	go	n/a	1.82	correct	right	female
336.7336	0.5084	succesful_stop	1.45	n/a	n/a	right	male
342.2335	0.5083	go	n/a	2.041	correct	right	female
344.7501	0.5083	go	n/a	2.167	correct	left	male
350.2499	0.5083	go	n/a	1.489	correct	right	female
358.2663	0.5083	go	n/a	1.611	correct	right	female
362.2745	0.5083	go	n/a	1.488	correct	right	female
368.7993	0.5083	go	n/a	1.908	correct	right	female
372.8075	0.5083	go	n/a	1.702	correct	right	female
378.3073	0.5083	go	n/a	1.239	correct	right	female
381.8155	0.5084	succesful_stop	1.5	n/a	n/a	right	female
384.8321	0.5083	go	n/a	2.294	correct	right	female
389.332	0.5083	succesful_stop	1.55	n/a	n/a	right	female
393.8402	0.5083	go	n/a	2.097	correct	right	female
397.8484	0.5083	go	n/a	1.727	correct	left	male
401.3566	0.5083	go	n/a	0.747	correct	left	male
404.8731	0.5084	go	n/a	0.644	correct	right	female
410.373	0.5083	go	n/a	0.413	correct	left	male
413.8812	0.5083	unsuccesful_stop	1.6	0.489	correct	left	male
417.3894	0.5083	go	n/a	0.689	correct	left	male
421.8976	0.5083	go	n/a	0.528	correct	left	male
425.9058	0.5083	succesful_stop	1.65	n/a	n/a	right	male
428.9224	0.5083	go	n/a	0.513	correct	left	male
433.4222	0.5083	go	n/a	0.701	correct	right	female
