onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0138	0.5083	go	n/a	1.156	correct	left	male
5.522	0.5083	succesful_stop	0.2	n/a	n/a	right	female
9.5302	0.5083	succesful_stop	0.25	n/a	n/a	right	female
13.0384	0.5083	go	n/a	0.988	correct	left	male
17.5466	0.5083	go	n/a	1.204	correct	right	female
21.5548	0.5083	go	n/a	0.978	correct	right	female
25.063	0.5083	go	n/a	0.996	correct	right	female
28.0796	0.5083	go	n/a	1.288	correct	right	female
33.0794	0.5084	succesful_stop	0.3	n/a	n/a	right	male
36.5877	0.5083	go	n/a	1.003	correct	left	male
41.5958	0.5083	go	n/a	0.882	correct	left	male
44.6041	0.5083	go	n/a	0.968	correct	right	female
49.6122	0.5084	succesful_stop	0.35	n/a	n/a	right	male
53.1205	0.5083	go	n/a	0.931	correct	right	female
57.1287	0.5083	go	n/a	0.941	correct	left	male
61.1369	0.5083	succesful_stop	0.4	n/a	n/a	right	male
65.1451	0.5083	succesful_stop	0.45	n/a	n/a	right	female
68.6533	0.5083	go	n/a	0.909	correct	right	female
72.1699	0.5083	succesful_stop	0.5	n/a	n/a	right	male
81.1779	0.5083	go	n/a	1.348	correct	left	male
85.6861	0.5083	go	n/a	1.556	incorrect	left	female
88.2027	0.5083	go	n/a	1.187	correct	right	female
92.7025	0.5084	succesful_stop	0.55	n/a	n/a	right	female
96.7107	0.5084	go	n/a	0.961	correct	left	male
101.2189	0.5084	go	n/a	1.4	correct	right	female
105.2271	0.5084	go	n/a	0.925	correct	left	male
108.2437	0.5083	succesful_stop	0.6	n/a	n/a	right	female
112.7436	0.5083	go	n/a	0.976	correct	left	male
116.2601	0.5083	go	n/a	1.03	correct	left	male
121.26	0.5083	succesful_stop	0.65	n/a	n/a	right	male
125.7682	0.5083	succesful_stop	0.7	n/a	n/a	right	male
128.7764	0.5083	go	n/a	1.499	incorrect	left	female
132.2929	0.5084	go	n/a	1.442	incorrect	left	female
137.2928	0.5083	succesful_stop	0.75	n/a	n/a	right	female
141.801	0.5083	go	n/a	1.048	correct	right	female
145.8092	0.5083	succesful_stop	0.8	n/a	n/a	right	male
149.3174	0.5083	go	n/a	1.302	correct	right	female
153.8256	0.5083	go	n/a	1.364	correct	left	male
157.3338	0.5083	succesful_stop	0.85	n/a	n/a	right	male
160.3504	0.5083	go	n/a	1.313	correct	right	female
164.3586	0.5083	succesful_stop	0.9	n/a	n/a	right	female
169.3584	0.5084	go	n/a	1.361	correct	right	female
173.8666	0.5083	succesful_stop	0.95	n/a	n/a	right	female
181.3831	0.5083	go	n/a	1.053	correct	left	male
185.3913	0.5083	go	n/a	1.133	correct	left	male
189.3995	0.5083	go	n/a	1.305	correct	left	male
197.4159	0.5083	succesful_stop	1.0	n/a	n/a	right	female
201.4241	0.5083	go	n/a	1.183	correct	left	male
204.9323	0.5083	succesful_stop	1.05	n/a	n/a	right	male
208.9405	0.5083	succesful_stop	1.1	n/a	n/a	right	female
213.9487	0.5083	go	n/a	1.869	correct	right	female
216.9569	0.5083	succesful_stop	1.15	n/a	n/a	right	female
221.4651	0.5083	go	n/a	1.509	correct	right	female
225.9733	0.5083	go	n/a	1.46	correct	left	male
229.4815	0.5083	unsuccesful_stop	1.2	1.247	correct	left	male
232.9897	0.5084	go	n/a	2.076	correct	right	female
236.998	0.5083	go	n/a	2.269	incorrect	left	female
242.0061	0.5083	go	n/a	1.911	correct	left	male
244.5227	0.5083	go	n/a	1.724	correct	left	male
253.0308	0.5083	go	n/a	1.52	correct	left	male
258.0389	0.5084	unsuccesful_stop	1.25	1.337	incorrect	left	female
265.0554	0.5083	go	n/a	2.038	incorrect	left	female
268.5719	0.5084	go	n/a	1.914	correct	left	male
274.0718	0.5083	go	n/a	2.126	incorrect	left	female
276.5884	0.5083	succesful_stop	1.3	n/a	n/a	right	male
281.0882	0.5083	go	n/a	2.103	correct	left	male
286.0964	0.5083	go	n/a	2.181	correct	left	male
292.6212	0.5083	go	n/a	2.423	incorrect	left	female
297.121	0.5084	go	n/a	2.426	correct	right	female
301.6292	0.5083	go	n/a	2.27	correct	left	male
305.6374	0.5084	go	n/a	1.851	correct	right	female
309.1457	0.5083	go	n/a	1.614	correct	left	male
313.1539	0.5083	go	n/a	1.757	correct	left	male
318.162	0.5084	succesful_stop	1.35	n/a	n/a	right	female
322.1702	0.5084	succesful_stop	1.4	n/a	n/a	right	male
325.6785	0.5083	succesful_stop	1.45	n/a	n/a	right	male
328.695	0.5084	go	n/a	2.343	correct	left	male
334.1949	0.5083	go	n/a	2.202	correct	right	female
337.2031	0.5083	go	n/a	2.331	correct	left	male
341.7113	0.5083	succesful_stop	1.5	n/a	n/a	right	male
345.7195	0.5083	succesful_stop	1.55	n/a	n/a	right	male
350.2277	0.5083	succesful_stop	1.6	n/a	n/a	right	female
353.2359	0.5083	go	n/a	3.021	correct	left	male
358.2441	0.5083	succesful_stop	1.65	n/a	n/a	right	female
361.7523	0.5083	succesful_stop	1.7	n/a	n/a	right	female
368.7771	0.5083	go	n/a	3.056	correct	left	male
373.277	0.5083	go	n/a	2.722	correct	left	male
376.7935	0.5083	succesful_stop	1.75	n/a	n/a	right	male
384.8099	0.5083	go	n/a	2.746	correct	left	male
388.8181	0.5083	go	n/a	2.469	correct	right	female
393.318	0.5083	succesful_stop	1.8	n/a	n/a	right	male
398.3262	0.5083	go	n/a	n/a	miss	right	female
403.8426	0.5084	go	n/a	2.088	correct	left	male
406.8592	0.5083	go	n/a	2.564	correct	right	female
411.3591	0.5083	go	n/a	2.689	incorrect	left	female
415.8673	0.5083	go	n/a	2.364	correct	right	female
419.8755	0.5083	go	n/a	2.775	correct	left	male
423.3837	0.5083	go	n/a	2.973	correct	right	female
427.3919	0.5083	go	n/a	3.392	correct	right	female
431.4001	0.5083	go	n/a	2.837	incorrect	left	female
