onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5514	0.5084	go	n/a	0.676	correct	left	male
5.5597	0.5083	unsuccesful_stop	0.2	0.534	correct	right	female
12.5762	0.5084	go	n/a	0.716	correct	right	female
16.5845	0.5083	go	n/a	0.728	correct	right	female
20.5928	0.5083	go	n/a	0.455	correct	left	male
24.601	0.5084	go	n/a	0.531	correct	right	female
29.1093	0.5083	succesful_stop	0.2	n/a	n/a	right	female
37.1258	0.5083	succesful_stop	0.25	n/a	n/a	right	male
41.6341	0.5083	succesful_stop	0.3	n/a	n/a	right	female
45.1424	0.5083	succesful_stop	0.35	n/a	n/a	right	male
49.6506	0.5083	go	n/a	0.519	correct	left	male
53.1589	0.5083	succesful_stop	0.4	n/a	n/a	right	female
56.6672	0.5083	go	n/a	0.611	incorrect	left	female
61.6754	0.5083	go	n/a	0.562	correct	left	male
64.6837	0.5083	go	n/a	0.601	correct	left	male
69.6919	0.5084	go	n/a	0.598	correct	right	female
77.7085	0.5083	go	n/a	0.723	correct	right	female
81.7167	0.5084	go	n/a	0.565	correct	left	male
84.725	0.5083	go	n/a	0.537	correct	left	male
88.7333	0.5083	go	n/a	0.495	correct	left	male
92.7415	0.5084	go	n/a	0.422	correct	left	male
96.2582	0.5083	go	n/a	0.52	correct	right	female
100.7581	0.5083	unsuccesful_stop	0.45	0.574	incorrect	left	female
108.7746	0.5083	go	n/a	0.524	correct	right	female
112.7829	0.5083	unsuccesful_stop	0.5	0.539	correct	left	male
116.2995	0.5083	go	n/a	0.813	correct	right	female
121.7994	0.5083	unsuccesful_stop	0.55	0.508	correct	left	male
124.8077	0.5083	go	n/a	0.566	correct	right	female
128.8159	0.5084	go	n/a	0.7	correct	left	male
133.3242	0.5083	go	n/a	0.622	correct	left	male
137.3325	0.5083	go	n/a	0.583	correct	right	female
141.8407	0.5083	go	n/a	0.546	correct	left	male
145.849	0.5083	go	n/a	0.618	correct	right	female
148.8573	0.5083	unsuccesful_stop	0.6	0.603	correct	right	female
153.3655	0.5083	go	n/a	0.578	correct	left	male
156.8738	0.5083	unsuccesful_stop	0.65	0.638	correct	right	female
161.882	0.5084	go	n/a	0.637	correct	right	female
164.3987	0.5083	unsuccesful_stop	0.65	0.789	correct	left	male
173.4069	0.5083	go	n/a	0.799	correct	right	female
177.4151	0.5083	go	n/a	0.816	correct	left	male
181.9234	0.5083	go	n/a	0.697	correct	left	male
185.4316	0.5084	go	n/a	0.817	correct	left	male
188.4483	0.5083	go	n/a	0.538	correct	left	male
192.4565	0.5084	unsuccesful_stop	0.6	0.751	correct	right	female
197.4564	0.5084	go	n/a	0.735	correct	left	male
205.473	0.5083	succesful_stop	0.55	n/a	n/a	right	male
208.9812	0.5084	succesful_stop	0.5	n/a	n/a	right	male
213.9895	0.5083	go	n/a	0.885	correct	left	male
216.5061	0.5083	go	n/a	0.854	correct	right	female
221.506	0.5084	succesful_stop	0.5	n/a	n/a	right	male
226.0143	0.5083	go	n/a	0.876	correct	left	male
229.0226	0.5083	go	n/a	0.815	correct	right	female
232.5392	0.5083	succesful_stop	0.55	n/a	n/a	right	female
238.0391	0.5083	go	n/a	0.835	correct	right	female
241.0474	0.5083	go	n/a	0.823	correct	left	male
244.564	0.5083	go	n/a	0.91	correct	right	female
250.0639	0.5083	succesful_stop	0.6	n/a	n/a	right	male
254.0722	0.5083	go	n/a	0.698	correct	right	female
257.5804	0.5084	go	n/a	0.718	correct	left	male
261.0887	0.5083	succesful_stop	0.65	n/a	n/a	right	female
265.097	0.5083	go	n/a	0.809	correct	right	female
268.6136	0.5083	go	n/a	0.915	correct	right	female
273.6135	0.5083	go	n/a	0.706	correct	left	male
276.6301	0.5083	go	n/a	0.69	correct	left	male
281.63	0.5083	unsuccesful_stop	0.7	0.84	correct	left	male
285.6383	0.5083	unsuccesful_stop	0.75	0.842	correct	left	male
289.6466	0.5083	succesful_stop	0.8	n/a	n/a	right	female
293.1548	0.5083	go	n/a	1.095	correct	left	male
296.6714	0.5084	go	n/a	0.998	correct	right	female
302.1713	0.5084	unsuccesful_stop	0.85	0.882	correct	right	female
305.6796	0.5083	go	n/a	1.032	correct	right	female
309.6879	0.5083	go	n/a	0.817	correct	right	female
313.6961	0.5084	unsuccesful_stop	0.9	0.875	correct	left	male
317.7044	0.5083	go	n/a	1.012	correct	right	female
320.721	0.5083	go	n/a	1.133	incorrect	left	female
325.7209	0.5084	go	n/a	0.906	correct	right	female
329.7292	0.5083	go	n/a	0.853	correct	right	female
333.2375	0.5083	unsuccesful_stop	0.95	0.831	correct	left	male
337.2457	0.5084	go	n/a	0.894	correct	left	male
340.7623	0.5084	succesful_stop	0.95	n/a	n/a	right	male
349.2705	0.5084	go	n/a	0.907	correct	left	male
353.7788	0.5083	go	n/a	0.925	correct	right	female
358.2871	0.5083	unsuccesful_stop	1.0	0.828	correct	left	male
361.7953	0.5084	go	n/a	1.029	correct	left	male
364.8119	0.5084	go	n/a	0.959	correct	left	male
368.8202	0.5083	succesful_stop	1.0	n/a	n/a	right	male
374.3201	0.5083	go	n/a	1.149	correct	right	female
378.3284	0.5083	go	n/a	1.203	correct	right	female
381.8367	0.5083	unsuccesful_stop	1.05	1.037	correct	right	female
385.8449	0.5083	go	n/a	0.998	correct	left	male
390.3532	0.5083	unsuccesful_stop	1.05	1.079	correct	left	male
394.3614	0.5084	succesful_stop	1.0	n/a	n/a	right	female
397.8697	0.5083	succesful_stop	1.0	n/a	n/a	right	female
401.878	0.5083	succesful_stop	1.05	n/a	n/a	right	male
406.3862	0.5084	go	n/a	1.055	correct	right	female
409.8945	0.5083	go	n/a	1.317	correct	left	male
413.9028	0.5083	go	n/a	1.253	correct	left	male
417.911	0.5084	go	n/a	0.742	correct	left	male
421.4193	0.5083	go	n/a	1.089	correct	right	female
425.9276	0.5083	go	n/a	0.805	correct	left	male
