onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0817	0.5084	go	n/a	1.487	correct	right	female
5.5817	0.5083	unsuccesful_stop	0.2	1.651	correct	right	female
9.59	0.5083	go	n/a	1.551	correct	right	female
13.5982	0.5084	succesful_stop	0.2	n/a	n/a	right	female
17.1065	0.5084	succesful_stop	0.25	n/a	n/a	right	male
21.6148	0.5084	go	n/a	1.266	correct	left	male
24.6231	0.5084	go	n/a	1.536	correct	left	male
28.6314	0.5083	go	n/a	1.282	correct	left	male
32.148	0.5084	go	n/a	1.29	correct	right	female
36.1563	0.5084	succesful_stop	0.3	n/a	n/a	right	female
41.6563	0.5083	go	n/a	1.23	correct	right	female
44.6646	0.5083	succesful_stop	0.35	n/a	n/a	right	female
49.6728	0.5084	go	n/a	1.372	correct	right	female
52.1895	0.5083	go	n/a	1.376	correct	left	male
56.1978	0.5083	succesful_stop	0.4	n/a	n/a	right	female
60.6977	0.5083	succesful_stop	0.45	n/a	n/a	right	male
65.706	0.5083	go	n/a	1.396	correct	right	female
73.7226	0.5083	succesful_stop	0.5	n/a	n/a	right	female
76.7309	0.5083	succesful_stop	0.55	n/a	n/a	right	male
81.2391	0.5084	go	n/a	1.368	correct	left	male
84.7474	0.5084	go	n/a	1.521	correct	left	male
89.2557	0.5083	go	n/a	1.294	correct	right	female
92.2724	0.5083	go	n/a	1.773	correct	right	female
97.2723	0.5083	succesful_stop	0.6	n/a	n/a	right	female
100.2889	0.5084	go	n/a	1.432	correct	right	female
104.7889	0.5083	go	n/a	1.242	correct	left	male
108.3055	0.5083	go	n/a	1.415	correct	left	male
113.3054	0.5084	go	n/a	1.347	correct	left	male
117.3137	0.5084	go	n/a	1.336	correct	right	female
120.822	0.5084	go	n/a	1.194	correct	left	male
125.8303	0.5083	go	n/a	1.224	correct	right	female
129.3386	0.5083	succesful_stop	0.65	n/a	n/a	right	male
132.8469	0.5083	go	n/a	1.294	correct	right	female
137.8552	0.5083	go	n/a	1.459	correct	right	female
141.3635	0.5083	succesful_stop	0.7	n/a	n/a	right	male
145.8717	0.5084	go	n/a	1.385	correct	right	female
149.38	0.5084	go	n/a	1.399	correct	left	male
153.3883	0.5083	go	n/a	1.242	correct	right	female
157.8966	0.5083	go	n/a	1.503	correct	left	male
160.9049	0.5083	go	n/a	1.321	correct	right	female
164.4215	0.5084	succesful_stop	0.75	n/a	n/a	right	female
169.4215	0.5083	go	n/a	1.315	correct	left	male
172.9298	0.5083	succesful_stop	0.8	n/a	n/a	right	male
176.938	0.5084	go	n/a	1.307	correct	left	male
180.4547	0.5083	succesful_stop	0.85	n/a	n/a	right	male
188.9629	0.5083	succesful_stop	0.9	n/a	n/a	right	female
193.4712	0.5083	succesful_stop	0.95	n/a	n/a	right	male
197.4795	0.5083	go	n/a	1.471	correct	right	female
201.4878	0.5083	go	n/a	1.423	correct	left	male
204.9961	0.5083	succesful_stop	1.0	n/a	n/a	right	female
212.521	0.5083	go	n/a	1.474	correct	left	male
221.5292	0.5083	go	n/a	1.37	correct	left	male
225.5375	0.5083	go	n/a	1.495	correct	right	female
228.5541	0.5084	go	n/a	1.393	correct	right	female
234.0541	0.5083	go	n/a	1.23	correct	left	male
237.0624	0.5083	unsuccesful_stop	1.05	1.284	correct	right	female
241.0707	0.5083	go	n/a	1.57	correct	right	female
245.0789	0.5084	succesful_stop	1.1	n/a	n/a	right	female
248.5956	0.5083	go	n/a	1.942	correct	left	male
