onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5699	0.5083	succesful_stop	0.2	n/a	n/a	right	female
5.0782	0.5083	succesful_stop	0.25	n/a	n/a	right	male
9.5864	0.5083	go	n/a	0.435	correct	left	male
13.0946	0.5084	go	n/a	0.633	correct	right	female
17.1029	0.5083	go	n/a	0.308	correct	left	male
20.6111	0.5083	go	n/a	0.421	correct	right	female
24.6194	0.5083	go	n/a	0.384	correct	left	male
28.1359	0.5084	unsuccesful_stop	0.3	0.36	correct	left	male
36.1524	0.5084	unsuccesful_stop	0.35	0.703	correct	right	female
40.1607	0.5083	go	n/a	0.961	correct	left	male
49.1688	0.5083	go	n/a	0.518	correct	left	male
53.177	0.5084	unsuccesful_stop	0.4	0.435	correct	left	male
56.1936	0.5084	go	n/a	0.436	correct	left	male
60.2019	0.5083	go	n/a	0.492	correct	right	female
65.2018	0.5083	unsuccesful_stop	0.4	0.422	incorrect	left	female
68.2184	0.5083	go	n/a	0.823	correct	right	female
73.7182	0.5084	go	n/a	0.485	correct	left	male
76.2348	0.5084	unsuccesful_stop	0.35	0.579	correct	right	female
80.7347	0.5084	go	n/a	0.414	correct	left	male
85.243	0.5083	go	n/a	0.49	correct	left	male
88.2596	0.5083	go	n/a	0.391	incorrect	left	female
93.2594	0.5084	go	n/a	0.571	correct	right	female
97.7677	0.5083	go	n/a	0.452	correct	left	male
101.7759	0.5083	unsuccesful_stop	0.3	0.621	correct	right	female
105.2842	0.5083	unsuccesful_stop	0.25	0.422	incorrect	left	female
109.7924	0.5083	go	n/a	0.508	correct	left	male
113.8006	0.5084	go	n/a	0.493	correct	left	male
116.8089	0.5083	go	n/a	0.538	correct	right	female
121.3171	0.5084	go	n/a	0.528	correct	right	female
125.3254	0.5083	go	n/a	0.593	correct	right	female
129.8336	0.5083	go	n/a	0.569	correct	right	female
136.8501	0.5083	go	n/a	0.678	correct	right	female
141.3583	0.5084	unsuccesful_stop	0.2	0.551	correct	right	female
145.3666	0.5083	go	n/a	0.559	correct	left	male
149.8748	0.5083	go	n/a	0.585	correct	right	female
153.3831	0.5083	go	n/a	0.615	correct	left	male
157.8913	0.5083	go	n/a	0.492	correct	left	male
160.8995	0.5084	unsuccesful_stop	0.15	0.67	correct	right	female
164.4161	0.5084	go	n/a	0.59	correct	left	male
168.4244	0.5083	succesful_stop	0.1	n/a	n/a	right	female
173.9242	0.5084	go	n/a	0.583	correct	right	female
176.4409	0.5083	go	n/a	0.514	correct	left	male
181.4407	0.5084	go	n/a	1.479	incorrect	left	female
184.4573	0.5084	go	n/a	0.779	correct	right	female
189.4572	0.5083	go	n/a	0.502	correct	right	female
192.4738	0.5083	unsuccesful_stop	0.05	0.506	correct	left	male
