onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0454	0.5083	unsuccesful_stop	0.2	0.818	correct	right	female
5.5453	0.5083	succesful_stop	0.2	n/a	n/a	right	female
8.5536	0.5083	succesful_stop	0.25	n/a	n/a	right	male
13.0619	0.5083	go	n/a	0.74	correct	left	male
17.5701	0.5083	succesful_stop	0.3	n/a	n/a	right	female
21.0784	0.5083	go	n/a	0.754	correct	left	male
24.095	0.5084	go	n/a	0.717	correct	right	female
29.5949	0.5084	go	n/a	0.706	correct	left	male
37.6115	0.5083	succesful_stop	0.35	n/a	n/a	right	female
40.1281	0.5084	go	n/a	0.738	correct	left	male
44.1364	0.5083	succesful_stop	0.4	n/a	n/a	right	male
49.6363	0.5084	go	n/a	0.642	correct	left	male
52.6446	0.5083	succesful_stop	0.45	n/a	n/a	right	male
57.6529	0.5083	go	n/a	0.664	correct	right	female
60.1695	0.5083	succesful_stop	0.5	n/a	n/a	right	male
64.1778	0.5083	go	n/a	0.72	correct	left	male
68.1861	0.5083	go	n/a	0.733	correct	right	female
72.686	0.5083	succesful_stop	0.55	n/a	n/a	right	female
76.6943	0.5083	go	n/a	0.777	correct	left	male
80.2109	0.5083	go	n/a	0.74	correct	right	female
84.2192	0.5083	go	n/a	0.832	correct	right	female
88.7191	0.5083	go	n/a	0.851	correct	left	male
93.2274	0.5083	unsuccesful_stop	0.6	0.702	correct	left	male
97.2356	0.5084	unsuccesful_stop	0.65	0.819	correct	left	male
100.7439	0.5084	go	n/a	0.911	correct	right	female
104.2605	0.5084	succesful_stop	0.7	n/a	n/a	right	male
109.2605	0.5083	go	n/a	0.956	correct	right	female
113.2688	0.5083	go	n/a	0.961	correct	right	female
116.777	0.5084	succesful_stop	0.75	n/a	n/a	right	female
120.2936	0.5084	go	n/a	1.108	correct	left	male
125.2936	0.5083	go	n/a	0.96	correct	right	female
129.3019	0.5083	succesful_stop	0.8	n/a	n/a	right	female
133.8101	0.5083	unsuccesful_stop	0.85	0.865	correct	left	male
137.8184	0.5083	go	n/a	1.303	correct	right	female
140.8267	0.5083	go	n/a	1.171	correct	right	female
148.8432	0.5084	go	n/a	0.904	correct	right	female
152.3599	0.5083	unsuccesful_stop	0.9	1.035	correct	right	female
156.8598	0.5083	go	n/a	1.398	incorrect	right	male
161.8681	0.5083	unsuccesful_stop	0.95	1.085	correct	left	male
