onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0657	0.5083	go	n/a	0.927	correct	right	female
5.5739	0.5083	go	n/a	0.848	correct	left	male
8.0905	0.5083	go	n/a	0.942	correct	left	male
16.1069	0.5083	go	n/a	0.809	correct	right	female
21.1068	0.5083	go	n/a	0.795	correct	left	male
25.615	0.5083	succesful_stop	0.2	n/a	n/a	right	female
28.6232	0.5083	go	n/a	0.593	correct	left	male
36.148	0.5083	go	n/a	0.725	correct	right	female
41.1478	0.5084	go	n/a	0.779	correct	right	female
45.656	0.5084	go	n/a	0.798	correct	left	male
49.1643	0.5083	go	n/a	0.811	correct	left	male
53.1725	0.5083	succesful_stop	0.25	n/a	n/a	right	male
56.6807	0.5083	succesful_stop	0.3	n/a	n/a	right	male
61.1889	0.5083	go	n/a	0.671	correct	left	male
68.2137	0.5083	succesful_stop	0.35	n/a	n/a	right	female
72.2219	0.5084	go	n/a	0.796	correct	left	male
76.7218	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.2384	0.5083	go	n/a	0.74	correct	left	male
84.7382	0.5084	go	n/a	0.649	correct	left	male
89.7464	0.5084	go	n/a	0.799	correct	right	female
96.2712	0.5084	go	n/a	0.435	correct	left	male
100.7711	0.5083	go	n/a	0.563	correct	right	female
104.2877	0.5083	unsuccesful_stop	0.45	0.517	correct	left	male
109.2875	0.5084	go	n/a	0.914	correct	left	male
113.2957	0.5084	go	n/a	0.566	correct	right	female
117.304	0.5083	go	n/a	0.638	correct	left	male
120.3205	0.5084	go	n/a	0.67	correct	left	male
124.3288	0.5083	go	n/a	0.55	correct	left	male
128.337	0.5083	go	n/a	0.61	correct	left	male
132.3452	0.5083	unsuccesful_stop	0.5	0.631	correct	right	female
137.845	0.5084	succesful_stop	0.55	n/a	n/a	right	female
140.3616	0.5083	unsuccesful_stop	0.6	0.504	correct	left	male
144.3698	0.5084	go	n/a	0.789	correct	right	female
149.8697	0.5083	go	n/a	0.836	correct	left	male
153.3779	0.5083	unsuccesful_stop	0.65	0.46	incorrect	right	male
156.3945	0.5083	succesful_stop	0.7	n/a	n/a	right	male
160.8944	0.5083	unsuccesful_stop	0.75	0.922	correct	left	male
168.9108	0.5083	go	n/a	0.974	correct	left	male
172.4274	0.5083	unsuccesful_stop	0.8	0.998	correct	right	female
176.4356	0.5083	succesful_stop	0.85	n/a	n/a	right	male
185.9436	0.5084	go	n/a	1.074	correct	right	female
189.4519	0.5083	succesful_stop	0.9	n/a	n/a	right	female
193.4601	0.5083	go	n/a	1.491	correct	left	male
197.4683	0.5083	go	n/a	1.358	correct	right	female
200.9765	0.5083	succesful_stop	0.95	n/a	n/a	right	male
204.4931	0.5083	go	n/a	1.688	correct	right	female
208.5013	0.5083	go	n/a	1.681	correct	right	female
212.5095	0.5083	go	n/a	1.712	correct	left	male
222.0176	0.5083	go	n/a	0.992	correct	left	male
229.534	0.5084	unsuccesful_stop	1.0	1.044	correct	right	female
234.0422	0.5084	go	n/a	2.075	correct	left	male
238.0505	0.5083	succesful_stop	1.05	n/a	n/a	right	male
240.567	0.5084	succesful_stop	1.1	n/a	n/a	right	male
245.5669	0.5083	go	n/a	1.459	correct	right	female
248.5835	0.5083	go	n/a	1.295	correct	right	female
252.5917	0.5083	go	n/a	1.232	correct	right	female
257.5915	0.5084	go	n/a	1.451	correct	left	male
261.5998	0.5083	go	n/a	1.593	correct	left	male
265.608	0.5083	succesful_stop	1.15	n/a	n/a	right	male
269.6162	0.5083	go	n/a	1.349	correct	right	female
278.1326	0.5083	go	n/a	1.402	correct	right	female
282.1408	0.5084	succesful_stop	1.2	n/a	n/a	right	male
284.6574	0.5083	go	n/a	1.47	correct	right	female
290.1573	0.5083	go	n/a	1.261	correct	left	male
293.1655	0.5083	succesful_stop	1.25	n/a	n/a	right	male
296.6821	0.5083	go	n/a	1.801	correct	left	male
300.6903	0.5083	go	n/a	2.625	correct	left	male
305.1902	0.5083	succesful_stop	1.3	n/a	n/a	right	female
310.1983	0.5084	unsuccesful_stop	1.35	1.281	correct	right	female
313.2066	0.5083	unsuccesful_stop	1.4	1.525	correct	right	female
317.7148	0.5083	go	n/a	1.531	correct	left	male
322.223	0.5083	unsuccesful_stop	1.45	1.61	correct	right	female
324.7396	0.5083	go	n/a	2.171	correct	left	male
333.7477	0.5083	go	n/a	1.572	correct	left	male
337.7559	0.5083	go	n/a	1.533	correct	left	male
341.7641	0.5083	go	n/a	1.588	correct	right	female
345.7723	0.5083	go	n/a	2.435	correct	right	female
350.2805	0.5083	succesful_stop	1.5	n/a	n/a	right	male
353.7887	0.5084	go	n/a	1.467	correct	left	male
358.2969	0.5084	go	n/a	1.74	correct	left	male
361.3052	0.5083	succesful_stop	1.55	n/a	n/a	right	female
364.8218	0.5083	unsuccesful_stop	1.6	1.447	correct	right	female
368.83	0.5083	go	n/a	2.084	correct	left	male
373.8298	0.5083	unsuccesful_stop	1.65	1.792	correct	left	male
378.338	0.5083	succesful_stop	1.7	n/a	n/a	right	male
381.3463	0.5083	succesful_stop	1.75	n/a	n/a	right	female
386.3545	0.5083	succesful_stop	1.8	n/a	n/a	right	female
388.8711	0.5083	go	n/a	2.258	correct	right	female
393.3709	0.5083	unsuccesful_stop	1.85	1.907	correct	left	male
397.8791	0.5083	succesful_stop	1.9	n/a	n/a	right	male
401.3874	0.5083	unsuccesful_stop	1.95	1.995	correct	right	female
404.9039	0.5083	go	n/a	2.841	correct	right	female
408.9121	0.5084	go	n/a	n/a	miss	right	female
416.4203	0.5083	go	n/a	0.582	correct	right	female
423.4367	0.5083	go	n/a	1.938	correct	right	female
428.4449	0.5083	unsuccesful_stop	2.0	1.576	correct	left	male
432.4531	0.5083	go	n/a	2.2	correct	right	female
440.4696	0.5083	go	n/a	1.654	correct	right	female
444.4778	0.5083	go	n/a	2.372	correct	left	male
447.986	0.5083	go	n/a	2.196	correct	right	female
