onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0592	0.5084	unsuccesful_stop	0.2	0.636	correct	right	female
4.5591	0.5083	succesful_stop	0.2	n/a	n/a	right	male
9.5673	0.5083	succesful_stop	0.25	n/a	n/a	right	male
12.0839	0.5083	go	n/a	0.613	correct	right	female
17.5837	0.5083	go	n/a	0.58	correct	right	female
21.5919	0.5083	succesful_stop	0.3	n/a	n/a	right	male
24.6001	0.5083	unsuccesful_stop	0.35	0.499	correct	right	female
28.1167	0.5083	go	n/a	0.539	correct	left	male
32.1249	0.5083	go	n/a	0.527	correct	left	male
36.6247	0.5084	go	n/a	0.543	correct	right	female
44.6412	0.5083	go	n/a	0.564	correct	left	male
48.1577	0.5083	go	n/a	0.503	correct	left	male
53.6575	0.5083	go	n/a	0.528	correct	left	male
57.1657	0.5084	go	n/a	0.459	correct	left	male
60.674	0.5083	go	n/a	0.521	correct	right	female
64.1905	0.5083	go	n/a	0.523	correct	right	female
69.6904	0.5083	go	n/a	0.576	correct	left	male
73.1986	0.5083	unsuccesful_stop	0.4	0.504	correct	left	male
76.2151	0.5084	go	n/a	0.505	correct	right	female
81.715	0.5083	go	n/a	0.469	correct	left	male
85.2232	0.5083	go	n/a	0.493	correct	right	female
88.2398	0.5083	go	n/a	0.447	correct	left	male
93.2396	0.5083	go	n/a	0.576	correct	right	female
96.7478	0.5083	go	n/a	0.41	correct	right	female
100.2644	0.5083	go	n/a	0.464	incorrect	left	female
104.2726	0.5083	unsuccesful_stop	0.45	0.438	correct	right	female
108.2808	0.5083	unsuccesful_stop	0.45	0.464	correct	left	male
113.2806	0.5084	go	n/a	0.489	correct	right	female
116.7889	0.5083	go	n/a	0.466	correct	left	male
124.8053	0.5083	unsuccesful_stop	0.4	0.512	correct	right	female
128.8135	0.5083	go	n/a	0.467	correct	left	male
132.8217	0.5083	go	n/a	0.844	correct	right	female
137.8299	0.5083	succesful_stop	0.35	n/a	n/a	right	male
140.3464	0.5084	succesful_stop	0.3	n/a	n/a	right	male
145.3463	0.5083	go	n/a	0.534	correct	left	male
148.3628	0.5084	go	n/a	0.494	correct	left	male
153.8627	0.5083	go	n/a	0.504	correct	right	female
161.8791	0.5083	go	n/a	0.485	correct	left	male
164.3957	0.5083	succesful_stop	0.3	n/a	n/a	right	female
168.4039	0.5083	go	n/a	0.494	correct	left	male
172.9037	0.5084	succesful_stop	0.35	n/a	n/a	right	male
176.4203	0.5083	go	n/a	0.503	correct	left	male
180.9201	0.5084	go	n/a	0.465	correct	left	male
185.9283	0.5083	go	n/a	0.456	correct	right	female
188.4449	0.5083	unsuccesful_stop	0.4	0.492	correct	right	female
192.4531	0.5083	go	n/a	0.488	correct	right	female
197.453	0.5083	go	n/a	0.477	correct	left	male
200.4695	0.5083	unsuccesful_stop	0.45	0.487	correct	left	male
209.4776	0.5083	go	n/a	0.487	correct	right	female
212.9858	0.5083	go	n/a	0.434	correct	right	female
216.994	0.5083	unsuccesful_stop	0.45	0.494	correct	right	female
221.5022	0.5083	succesful_stop	0.4	n/a	n/a	right	male
