onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5751	0.5083	go	n/a	0.847	correct	left	male
4.5834	0.5083	go	n/a	0.462	correct	left	male
8.0999	0.5084	go	n/a	0.497	correct	right	female
13.5998	0.5083	unsuccesful_stop	0.2	0.502	correct	right	female
17.6081	0.5083	go	n/a	0.452	correct	left	male
20.6163	0.5083	go	n/a	0.454	correct	left	male
24.1329	0.5083	unsuccesful_stop	0.2	0.469	correct	left	male
29.6328	0.5083	succesful_stop	0.15	n/a	n/a	right	female
32.641	0.5084	go	n/a	0.765	correct	left	male
37.6493	0.5083	go	n/a	0.58	correct	left	male
41.1575	0.5083	go	n/a	0.501	correct	left	male
45.6657	0.5084	go	n/a	0.584	correct	right	female
49.174	0.5083	unsuccesful_stop	0.15	0.528	correct	left	male
53.1822	0.5083	succesful_stop	0.1	n/a	n/a	right	male
56.6905	0.5083	go	n/a	0.512	correct	left	male
61.6987	0.5083	go	n/a	0.558	correct	right	female
64.707	0.5083	go	n/a	0.514	correct	right	female
69.2152	0.5083	go	n/a	0.548	correct	left	male
72.2318	0.5083	go	n/a	0.546	correct	left	male
76.24	0.5084	go	n/a	0.515	correct	right	female
80.2483	0.5083	go	n/a	0.506	correct	left	male
85.2482	0.5083	go	n/a	0.556	correct	right	female
88.2648	0.5083	go	n/a	0.553	correct	left	male
92.7646	0.5084	go	n/a	0.543	correct	left	male
96.2812	0.5084	go	n/a	0.594	correct	right	female
101.2811	0.5083	go	n/a	0.538	correct	right	female
104.7894	0.5083	go	n/a	0.444	correct	right	female
109.2976	0.5083	succesful_stop	0.1	n/a	n/a	right	male
112.3142	0.5083	succesful_stop	0.15	n/a	n/a	right	female
117.8141	0.5083	go	n/a	0.536	correct	right	female
121.3223	0.5083	go	n/a	0.47	correct	left	male
125.8306	0.5083	go	n/a	0.47	correct	right	female
128.8388	0.5083	go	n/a	0.568	correct	left	male
132.8471	0.5083	go	n/a	0.402	correct	right	female
137.8553	0.5083	go	n/a	0.434	correct	right	female
144.3801	0.5083	go	n/a	0.494	incorrect	right	male
149.38	0.5083	succesful_stop	0.2	n/a	n/a	right	female
157.8965	0.5083	unsuccesful_stop	0.25	0.538	correct	left	male
161.9047	0.5083	succesful_stop	0.3	n/a	n/a	right	female
164.4213	0.5083	succesful_stop	0.35	n/a	n/a	right	female
169.4212	0.5083	go	n/a	0.494	correct	left	male
173.9294	0.5084	go	n/a	0.576	correct	right	female
176.446	0.5084	go	n/a	0.616	correct	left	male
180.9459	0.5084	go	n/a	0.527	correct	left	male
185.9542	0.5083	unsuccesful_stop	0.4	0.42	correct	left	male
189.9624	0.5083	go	n/a	0.613	correct	left	male
193.4707	0.5083	go	n/a	0.57	incorrect	left	female
196.4873	0.5083	go	n/a	0.547	correct	right	female
201.4871	0.5084	go	n/a	0.507	correct	left	male
205.4954	0.5083	go	n/a	0.509	correct	right	female
209.5036	0.5083	unsuccesful_stop	0.45	0.494	correct	left	male
213.5119	0.5083	go	n/a	0.645	correct	left	male
218.0201	0.5083	go	n/a	0.817	correct	right	female
220.5367	0.5083	go	n/a	0.506	correct	right	female
225.0366	0.5083	go	n/a	0.542	correct	left	male
229.0448	0.5084	go	n/a	0.519	correct	right	female
233.0531	0.5083	go	n/a	0.5	correct	left	male
238.0613	0.5083	unsuccesful_stop	0.5	0.5	correct	left	male
241.0696	0.5083	unsuccesful_stop	0.55	0.524	correct	left	male
245.5778	0.5083	unsuccesful_stop	0.55	0.499	correct	right	female
248.5944	0.5083	succesful_stop	0.5	n/a	n/a	right	female
254.0943	0.5083	unsuccesful_stop	0.5	0.802	correct	right	female
261.1108	0.5083	go	n/a	0.693	correct	right	female
265.619	0.5083	unsuccesful_stop	0.45	0.618	correct	left	male
269.6272	0.5083	go	n/a	0.838	correct	left	male
273.1355	0.5083	go	n/a	0.764	correct	left	male
277.6437	0.5083	go	n/a	0.779	correct	right	female
281.652	0.5083	go	n/a	0.74	correct	right	female
284.6685	0.5084	succesful_stop	0.4	n/a	n/a	right	female
289.1684	0.5084	succesful_stop	0.35	n/a	n/a	right	female
292.685	0.5083	succesful_stop	0.35	n/a	n/a	right	male
297.1849	0.5083	go	n/a	0.779	correct	left	male
