onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0465	0.5083	succesful_stop	0.2	n/a	n/a	right	female
5.5463	0.5084	succesful_stop	0.25	n/a	n/a	right	female
8.5546	0.5083	succesful_stop	0.3	n/a	n/a	right	male
13.0628	0.5083	go	n/a	0.828	correct	left	male
17.571	0.5083	succesful_stop	0.35	n/a	n/a	right	female
21.0792	0.5083	go	n/a	0.797	correct	left	male
24.0958	0.5083	go	n/a	0.854	correct	right	female
29.5956	0.5084	go	n/a	0.795	correct	left	male
37.6121	0.5083	succesful_stop	0.4	n/a	n/a	right	female
40.1287	0.5083	go	n/a	0.739	correct	left	male
44.1369	0.5083	succesful_stop	0.45	n/a	n/a	right	male
49.6367	0.5083	go	n/a	0.805	correct	left	male
52.645	0.5083	succesful_stop	0.5	n/a	n/a	right	male
57.6532	0.5083	go	n/a	0.834	correct	right	female
60.1697	0.5084	succesful_stop	0.55	n/a	n/a	right	male
64.178	0.5083	go	n/a	0.987	correct	left	male
68.1862	0.5083	go	n/a	0.841	correct	right	female
72.686	0.5084	succesful_stop	0.6	n/a	n/a	right	female
76.6943	0.5083	go	n/a	0.795	correct	left	male
80.2108	0.5083	go	n/a	1.142	incorrect	left	female
84.219	0.5084	go	n/a	1.004	incorrect	left	female
88.7189	0.5083	go	n/a	0.922	correct	left	male
93.2271	0.5083	succesful_stop	0.65	n/a	n/a	right	male
97.2353	0.5083	succesful_stop	0.7	n/a	n/a	right	male
100.7436	0.5083	go	n/a	0.791	correct	right	female
104.2601	0.5083	succesful_stop	0.75	n/a	n/a	right	male
109.26	0.5083	go	n/a	0.962	correct	right	female
113.2682	0.5083	go	n/a	0.849	correct	right	female
116.7764	0.5083	unsuccesful_stop	0.8	1.01	correct	right	female
120.293	0.5083	go	n/a	0.987	correct	left	male
125.2928	0.5084	go	n/a	0.972	correct	right	female
129.3011	0.5083	unsuccesful_stop	0.85	1.0	correct	right	female
133.8093	0.5083	succesful_stop	0.9	n/a	n/a	right	male
137.8175	0.5083	go	n/a	1.019	incorrect	left	female
140.8257	0.5083	go	n/a	1.07	correct	right	female
148.8421	0.5084	go	n/a	0.971	incorrect	left	female
152.3587	0.5083	unsuccesful_stop	0.95	1.145	correct	right	female
156.8586	0.5083	go	n/a	0.967	correct	left	male
161.8668	0.5083	unsuccesful_stop	1.0	0.947	correct	left	male
164.3834	0.5083	go	n/a	1.213	correct	left	male
168.8832	0.5083	go	n/a	1.205	correct	left	male
172.3998	0.5083	unsuccesful_stop	1.05	1.058	correct	left	male
176.408	0.5083	go	n/a	1.156	correct	left	male
181.4079	0.5083	unsuccesful_stop	1.1	1.003	correct	right	female
185.9161	0.5083	unsuccesful_stop	1.15	1.305	correct	right	female
189.9243	0.5083	go	n/a	1.024	correct	left	male
192.4409	0.5083	go	n/a	1.215	correct	left	male
197.4407	0.5083	go	n/a	1.028	correct	right	female
201.4489	0.5084	go	n/a	0.816	correct	left	male
205.9571	0.5084	unsuccesful_stop	1.2	0.789	correct	left	male
208.9654	0.5083	unsuccesful_stop	1.25	0.901	correct	right	female
213.9736	0.5083	go	n/a	1.111	correct	left	male
217.4818	0.5083	unsuccesful_stop	1.3	0.918	correct	right	female
221.49	0.5083	go	n/a	0.864	correct	left	male
225.4982	0.5084	go	n/a	0.962	correct	left	male
228.5148	0.5083	go	n/a	0.989	correct	left	male
237.5229	0.5083	unsuccesful_stop	1.35	0.885	correct	right	female
242.0311	0.5083	unsuccesful_stop	1.4	1.188	correct	left	male
245.0393	0.5083	go	n/a	1.376	correct	right	female
250.0475	0.5083	go	n/a	1.096	correct	left	male
254.0557	0.5084	go	n/a	1.186	correct	left	male
257.064	0.5083	unsuccesful_stop	1.45	1.165	correct	right	female
262.0722	0.5083	go	n/a	0.88	incorrect	left	female
266.0804	0.5083	go	n/a	0.749	correct	left	male
270.0886	0.5083	go	n/a	0.886	correct	left	male
273.0968	0.5084	go	n/a	1.029	incorrect	left	female
276.6134	0.5083	go	n/a	0.965	correct	left	male
281.6133	0.5083	go	n/a	0.821	correct	right	female
285.6215	0.5083	go	n/a	0.768	correct	left	male
290.1297	0.5083	go	n/a	0.929	correct	right	female
298.1461	0.5083	go	n/a	0.881	correct	right	female
300.6627	0.5083	unsuccesful_stop	1.5	0.783	correct	right	female
305.6626	0.5083	unsuccesful_stop	1.5	0.965	correct	right	female
308.6791	0.5083	go	n/a	1.199	correct	right	female
312.6873	0.5084	go	n/a	1.047	correct	right	female
317.1872	0.5083	go	n/a	0.981	correct	right	female
322.1954	0.5083	go	n/a	1.12	correct	right	female
328.7202	0.5083	go	n/a	0.969	correct	right	female
