onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.536	0.5083	go	n/a	0.757	correct	right	female
5.5442	0.5084	go	n/a	0.868	correct	left	male
8.0609	0.5083	succesful_stop	0.2	n/a	n/a	right	male
13.0607	0.5084	go	n/a	0.739	correct	left	male
20.5772	0.5084	go	n/a	0.732	correct	right	female
24.5855	0.5083	succesful_stop	0.25	n/a	n/a	right	male
28.1021	0.5083	go	n/a	0.804	correct	left	male
32.1103	0.5083	go	n/a	0.695	correct	right	female
36.1185	0.5084	go	n/a	0.69	correct	right	female
40.6184	0.5084	go	n/a	0.64	correct	right	female
44.135	0.5083	go	n/a	0.575	correct	right	female
49.1349	0.5083	go	n/a	0.742	correct	left	male
52.1515	0.5083	go	n/a	0.771	correct	right	female
57.6514	0.5083	go	n/a	0.589	correct	left	male
61.6596	0.5083	succesful_stop	0.3	n/a	n/a	right	male
64.1762	0.5083	go	n/a	0.723	correct	left	male
68.6761	0.5083	go	n/a	0.483	correct	left	male
73.1844	0.5083	unsuccesful_stop	0.35	0.527	correct	right	female
76.6926	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.2092	0.5083	go	n/a	1.009	correct	left	male
84.7091	0.5083	unsuccesful_stop	0.45	0.59	correct	left	male
88.7173	0.5083	go	n/a	0.708	correct	left	male
92.2339	0.5083	go	n/a	1.237	correct	left	male
97.7338	0.5083	succesful_stop	0.5	n/a	n/a	right	male
101.242	0.5084	go	n/a	0.759	correct	left	male
105.2503	0.5083	succesful_stop	0.55	n/a	n/a	right	female
108.2669	0.5083	go	n/a	0.869	correct	left	male
117.775	0.5083	go	n/a	1.074	correct	right	female
120.2916	0.5083	go	n/a	0.975	correct	left	male
125.7915	0.5083	succesful_stop	0.6	n/a	n/a	right	male
129.2997	0.5083	unsuccesful_stop	0.65	0.818	correct	left	male
133.308	0.5083	go	n/a	1.088	correct	right	female
136.3246	0.5083	go	n/a	0.833	correct	left	male
141.8244	0.5084	unsuccesful_stop	0.7	0.758	correct	right	female
145.8327	0.5083	go	n/a	1.18	correct	left	male
149.3409	0.5084	unsuccesful_stop	0.75	0.951	correct	left	male
153.3492	0.5083	go	n/a	1.048	correct	left	male
157.3574	0.5083	go	n/a	1.018	correct	right	female
165.8739	0.5083	go	n/a	1.067	correct	right	female
169.8821	0.5083	go	n/a	1.229	correct	left	male
172.3987	0.5084	go	n/a	1.152	correct	left	male
177.3986	0.5083	go	n/a	1.058	correct	right	female
181.9068	0.5084	unsuccesful_stop	0.8	0.742	correct	left	male
184.9151	0.5083	go	n/a	1.558	correct	left	male
189.4233	0.5084	go	n/a	0.933	correct	left	male
192.4399	0.5084	succesful_stop	0.85	n/a	n/a	right	female
196.9398	0.5084	go	n/a	1.212	correct	right	female
200.9481	0.5083	succesful_stop	0.9	n/a	n/a	right	female
205.4563	0.5083	unsuccesful_stop	0.95	1.099	correct	left	male
209.9645	0.5084	succesful_stop	1.0	n/a	n/a	right	male
213.9728	0.5083	go	n/a	2.215	incorrect	left	female
221.4893	0.5083	go	n/a	1.744	incorrect	left	female
224.9975	0.5083	succesful_stop	1.05	n/a	n/a	right	male
228.5141	0.5083	go	n/a	1.348	correct	right	female
234.014	0.5083	go	n/a	1.37	correct	left	male
237.0222	0.5084	unsuccesful_stop	1.1	1.211	correct	right	female
242.0305	0.5083	go	n/a	1.283	correct	right	female
244.5471	0.5083	succesful_stop	1.15	n/a	n/a	right	male
249.5469	0.5084	go	n/a	1.341	correct	right	female
253.5552	0.5083	succesful_stop	1.2	n/a	n/a	right	male
256.5718	0.5083	go	n/a	1.372	correct	left	male
261.5717	0.5083	succesful_stop	1.25	n/a	n/a	right	female
264.5883	0.5083	go	n/a	2.099	correct	right	female
269.0882	0.5083	go	n/a	1.485	correct	right	female
276.613	0.5083	go	n/a	2.104	correct	left	male
286.1211	0.5083	unsuccesful_stop	1.3	1.248	correct	left	male
288.6377	0.5083	succesful_stop	1.35	n/a	n/a	right	male
297.6458	0.5084	go	n/a	1.641	correct	right	female
300.6624	0.5084	succesful_stop	1.4	n/a	n/a	right	male
305.1623	0.5084	succesful_stop	1.45	n/a	n/a	right	male
313.1788	0.5083	unsuccesful_stop	1.5	1.585	correct	right	female
317.687	0.5084	succesful_stop	1.55	n/a	n/a	right	male
321.6953	0.5083	go	n/a	1.982	correct	left	male
325.7035	0.5083	go	n/a	2.323	correct	right	female
329.7118	0.5083	succesful_stop	1.6	n/a	n/a	right	male
334.22	0.5083	unsuccesful_stop	1.65	1.78	correct	right	female
336.7366	0.5083	succesful_stop	1.7	n/a	n/a	right	female
342.2365	0.5083	succesful_stop	1.75	n/a	n/a	right	female
344.7531	0.5083	succesful_stop	1.8	n/a	n/a	right	female
350.253	0.5083	go	n/a	1.799	correct	left	male
353.7612	0.5083	go	n/a	1.183	correct	right	female
357.7695	0.5083	go	n/a	1.974	correct	right	female
361.2777	0.5083	unsuccesful_stop	1.85	1.781	correct	left	male
365.2859	0.5084	go	n/a	1.536	correct	right	female
369.7942	0.5083	go	n/a	1.877	correct	left	male
372.8108	0.5083	go	n/a	1.581	correct	right	female
377.8107	0.5083	go	n/a	1.808	correct	right	female
381.3189	0.5083	unsuccesful_stop	1.9	1.227	correct	right	female
386.3271	0.5083	unsuccesful_stop	1.95	1.66	correct	left	male
390.3354	0.5083	go	n/a	2.385	correct	right	female
393.8436	0.5083	go	n/a	2.581	correct	left	male
397.8519	0.5083	unsuccesful_stop	2.0	1.244	correct	right	female
401.8601	0.5083	succesful_stop	2.05	n/a	n/a	right	female
404.8767	0.5083	unsuccesful_stop	2.1	1.585	correct	left	male
408.8849	0.5084	go	n/a	2.266	correct	right	female
414.3848	0.5083	go	n/a	1.992	correct	left	male
416.9014	0.5083	unsuccesful_stop	2.15	2.143	correct	right	female
421.9013	0.5083	go	n/a	2.217	correct	right	female
