onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.5573	0.5083	unsuccesful_stop	0.2	0.558	correct	left	male
4.0739	0.5084	go	n/a	0.515	correct	right	female
8.5739	0.5083	go	n/a	0.51	correct	right	female
12.0905	0.5083	succesful_stop	0.2	n/a	n/a	right	female
17.0904	0.5083	go	n/a	0.701	correct	left	male
20.107	0.5084	go	n/a	0.609	correct	right	female
25.607	0.5083	go	n/a	0.595	correct	right	female
29.6152	0.5084	go	n/a	0.614	incorrect	right	male
33.6235	0.5083	go	n/a	0.467	correct	left	male
36.6318	0.5083	go	n/a	0.607	correct	left	male
41.1401	0.5083	go	n/a	0.532	correct	left	male
44.6483	0.5084	go	n/a	0.56	correct	right	female
49.1566	0.5083	go	n/a	0.511	correct	left	male
52.6649	0.5083	succesful_stop	0.25	n/a	n/a	right	male
56.1815	0.5083	go	n/a	0.461	correct	right	female
60.1898	0.5083	go	n/a	0.538	correct	right	female
64.1981	0.5083	go	n/a	0.964	correct	left	male
68.698	0.5083	go	n/a	0.476	correct	left	male
73.2063	0.5083	unsuccesful_stop	0.3	0.5	correct	right	female
76.7145	0.5084	go	n/a	0.638	correct	left	male
81.2228	0.5083	succesful_stop	0.35	n/a	n/a	right	male
85.7311	0.5083	go	n/a	0.574	correct	right	female
93.7476	0.5083	go	n/a	0.694	correct	right	female
96.2642	0.5084	succesful_stop	0.4	n/a	n/a	right	female
101.7642	0.5083	go	n/a	0.493	correct	right	female
105.7724	0.5084	unsuccesful_stop	0.45	0.667	correct	left	male
108.7807	0.5084	unsuccesful_stop	0.5	0.82	incorrect	left	female
113.789	0.5083	unsuccesful_stop	0.55	0.77	correct	right	female
116.3056	0.5083	go	n/a	1.021	incorrect	right	male
125.3138	0.5083	unsuccesful_stop	0.55	0.795	correct	left	male
128.3304	0.5084	go	n/a	0.824	correct	left	male
132.8304	0.5083	succesful_stop	0.5	n/a	n/a	right	male
137.3386	0.5084	succesful_stop	0.5	n/a	n/a	right	male
141.8469	0.5083	go	n/a	0.868	correct	left	male
