onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.0473	0.5083	go	n/a	0.767	correct	right	female
5.5555	0.5083	go	n/a	0.758	correct	left	male
8.0721	0.5083	go	n/a	0.802	correct	left	male
16.0885	0.5084	go	n/a	0.709	correct	right	female
21.0884	0.5083	go	n/a	0.889	correct	left	male
25.5966	0.5083	succesful_stop	0.2	n/a	n/a	right	female
28.6049	0.5083	go	n/a	0.735	correct	left	male
36.1296	0.5084	go	n/a	0.746	correct	right	female
41.1295	0.5083	go	n/a	0.801	correct	right	female
45.6377	0.5083	go	n/a	0.769	correct	left	male
49.1459	0.5083	go	n/a	0.795	correct	left	male
53.1541	0.5084	succesful_stop	0.25	n/a	n/a	right	male
56.6624	0.5083	succesful_stop	0.3	n/a	n/a	right	male
61.1706	0.5083	go	n/a	0.951	correct	left	male
68.1954	0.5083	succesful_stop	0.35	n/a	n/a	right	female
72.2036	0.5083	go	n/a	0.775	correct	left	male
76.7035	0.5083	unsuccesful_stop	0.4	0.851	correct	right	female
80.22	0.5084	go	n/a	0.978	correct	left	male
84.7199	0.5083	go	n/a	0.804	correct	left	male
89.7281	0.5083	go	n/a	0.787	correct	right	female
96.2529	0.5083	go	n/a	0.857	correct	left	male
100.7528	0.5083	go	n/a	0.642	correct	right	female
104.2693	0.5084	succesful_stop	0.45	n/a	n/a	right	male
109.2692	0.5083	go	n/a	0.77	correct	left	male
113.2774	0.5083	go	n/a	0.764	correct	right	female
117.2856	0.5084	go	n/a	0.874	correct	left	male
120.3022	0.5083	go	n/a	0.886	correct	left	male
124.3104	0.5084	go	n/a	0.849	correct	left	male
128.3187	0.5083	go	n/a	0.818	correct	left	male
132.3269	0.5083	unsuccesful_stop	0.5	0.704	correct	right	female
137.8267	0.5083	unsuccesful_stop	0.55	0.73	correct	right	female
140.3433	0.5083	succesful_stop	0.6	n/a	n/a	right	male
144.3515	0.5083	go	n/a	0.851	correct	right	female
149.8514	0.5083	go	n/a	0.852	correct	left	male
153.3596	0.5083	unsuccesful_stop	0.65	0.813	correct	left	male
156.3762	0.5083	succesful_stop	0.7	n/a	n/a	right	male
160.876	0.5084	unsuccesful_stop	0.75	0.863	correct	left	male
168.8925	0.5083	go	n/a	1.188	correct	left	male
172.409	0.5084	unsuccesful_stop	0.8	0.948	correct	right	female
176.4173	0.5083	succesful_stop	0.85	n/a	n/a	right	male
185.9253	0.5083	go	n/a	1.34	correct	right	female
189.4336	0.5083	succesful_stop	0.9	n/a	n/a	right	female
193.4418	0.5083	go	n/a	1.095	correct	left	male
197.45	0.5083	go	n/a	1.017	correct	right	female
200.9582	0.5083	succesful_stop	0.95	n/a	n/a	right	male
204.4748	0.5083	go	n/a	1.249	correct	right	female
208.483	0.5083	go	n/a	1.194	correct	right	female
212.4912	0.5083	go	n/a	1.204	correct	left	male
221.9993	0.5083	go	n/a	1.178	correct	left	male
229.5157	0.5084	unsuccesful_stop	1.0	1.082	correct	right	female
234.0239	0.5084	go	n/a	1.371	correct	left	male
238.0322	0.5083	succesful_stop	1.05	n/a	n/a	right	male
240.5488	0.5083	succesful_stop	1.1	n/a	n/a	right	male
245.5486	0.5083	go	n/a	1.336	correct	right	female
248.5652	0.5083	go	n/a	1.483	correct	right	female
252.5734	0.5083	go	n/a	1.257	correct	right	female
257.5733	0.5083	go	n/a	0.501	correct	left	male
261.5815	0.5083	go	n/a	1.092	correct	left	male
265.5897	0.5083	unsuccesful_stop	1.15	0.858	correct	left	male
269.5979	0.5083	go	n/a	1.456	correct	right	female
278.1143	0.5084	go	n/a	1.01	correct	right	female
282.1226	0.5083	succesful_stop	1.2	n/a	n/a	right	male
284.6391	0.5084	go	n/a	1.589	correct	right	female
290.139	0.5083	go	n/a	1.387	correct	left	male
293.1472	0.5084	succesful_stop	1.25	n/a	n/a	right	male
296.6638	0.5083	go	n/a	1.627	correct	left	male
300.672	0.5083	go	n/a	1.088	correct	left	male
305.1719	0.5083	unsuccesful_stop	1.3	1.418	correct	right	female
310.1801	0.5083	succesful_stop	1.35	n/a	n/a	right	female
313.1883	0.5083	succesful_stop	1.4	n/a	n/a	right	female
317.6965	0.5083	go	n/a	1.438	correct	left	male
322.2047	0.5084	succesful_stop	1.45	n/a	n/a	right	female
324.7213	0.5083	go	n/a	1.853	correct	left	male
333.7294	0.5083	go	n/a	1.58	correct	left	male
337.7376	0.5083	go	n/a	1.865	correct	left	male
341.7458	0.5084	go	n/a	1.679	correct	right	female
345.7541	0.5083	go	n/a	1.759	correct	right	female
350.2623	0.5083	succesful_stop	1.5	n/a	n/a	right	male
353.7705	0.5083	go	n/a	1.882	correct	left	male
358.2787	0.5083	go	n/a	2.31	correct	left	male
361.2869	0.5084	unsuccesful_stop	1.55	1.47	correct	right	female
364.8035	0.5083	unsuccesful_stop	1.6	1.455	correct	right	female
368.8117	0.5083	go	n/a	1.574	correct	left	male
373.8116	0.5083	unsuccesful_stop	1.65	1.6	correct	left	male
378.3198	0.5083	succesful_stop	1.7	n/a	n/a	right	male
381.328	0.5083	succesful_stop	1.75	n/a	n/a	right	female
386.3362	0.5083	unsuccesful_stop	1.8	1.898	correct	right	female
388.8528	0.5083	go	n/a	1.914	correct	right	female
393.3527	0.5083	unsuccesful_stop	1.85	1.527	correct	left	male
397.8609	0.5083	unsuccesful_stop	1.9	0.526	correct	left	male
401.3691	0.5083	unsuccesful_stop	1.95	2.248	correct	right	female
404.8857	0.5083	go	n/a	2.928	correct	right	female
408.8939	0.5083	go	n/a	1.159	correct	right	female
414.3937	0.5084	go	n/a	1.937	correct	right	female
421.4102	0.5083	go	n/a	2.066	correct	right	female
426.4184	0.5083	unsuccesful_stop	2.0	1.801	correct	left	male
430.4266	0.5083	go	n/a	n/a	miss	right	female
440.4513	0.5083	go	n/a	1.578	correct	right	female
444.4595	0.5084	go	n/a	1.787	correct	left	male
447.9678	0.5083	go	n/a	1.973	correct	right	female
