onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5625	0.5083	go	n/a	1.266	correct	right	female
5.0707	0.5083	succesful_stop	0.2	n/a	n/a	right	male
8.5789	0.5084	go	n/a	1.109	correct	right	female
13.0872	0.5083	go	n/a	0.52	correct	left	male
17.0954	0.5083	succesful_stop	0.25	n/a	n/a	right	male
20.6036	0.5083	go	n/a	0.852	correct	left	male
28.1284	0.5083	go	n/a	1.025	correct	right	female
32.1366	0.5083	go	n/a	1.133	correct	right	female
36.1448	0.5083	go	n/a	0.83	correct	left	male
44.6529	0.5083	succesful_stop	0.3	n/a	n/a	right	female
49.6611	0.5083	go	n/a	0.785	correct	left	male
52.6693	0.5083	go	n/a	0.986	correct	right	female
56.6775	0.5084	go	n/a	0.695	correct	right	female
65.6939	0.5084	go	n/a	0.949	correct	left	male
68.7022	0.5083	go	n/a	1.244	correct	left	male
73.2104	0.5083	unsuccesful_stop	0.35	0.815	correct	right	female
76.227	0.5083	succesful_stop	0.4	n/a	n/a	right	female
80.2352	0.5083	go	n/a	0.837	correct	right	female
84.2434	0.5083	go	n/a	1.126	correct	right	female
88.2516	0.5083	go	n/a	1.38	correct	right	female
93.7515	0.5083	succesful_stop	0.45	n/a	n/a	right	male
97.7597	0.5083	succesful_stop	0.5	n/a	n/a	right	female
101.2679	0.5083	unsuccesful_stop	0.55	1.152	correct	right	female
105.7761	0.5083	go	n/a	1.104	correct	right	female
109.7843	0.5083	go	n/a	1.281	correct	left	male
112.7926	0.5083	go	n/a	1.313	correct	right	female
116.3091	0.5084	succesful_stop	0.6	n/a	n/a	right	male
121.809	0.5083	go	n/a	0.78	correct	right	female
124.3256	0.5083	succesful_stop	0.65	n/a	n/a	right	male
128.8254	0.5084	go	n/a	1.001	correct	right	female
136.3502	0.5083	go	n/a	0.638	correct	left	male
140.8501	0.5083	unsuccesful_stop	0.7	1.333	correct	right	female
145.8583	0.5083	go	n/a	1.045	correct	right	female
148.3749	0.5083	go	n/a	1.74	correct	right	female
153.3747	0.5083	go	n/a	1.41	correct	left	male
156.3913	0.5083	unsuccesful_stop	0.75	1.173	correct	left	male
165.8993	0.5084	go	n/a	1.679	correct	right	female
172.4242	0.5083	go	n/a	1.848	incorrect	left	female
177.924	0.5083	succesful_stop	0.8	n/a	n/a	right	male
181.9322	0.5083	go	n/a	1.478	correct	left	male
185.4404	0.5084	go	n/a	n/a	miss	right	male
190.9569	0.5084	go	n/a	1.746	correct	right	female
194.4735	0.5083	succesful_stop	0.85	n/a	n/a	right	female
199.9733	0.5084	succesful_stop	0.9	n/a	n/a	right	male
202.4899	0.5084	unsuccesful_stop	0.95	0.999	correct	right	female
206.9898	0.5083	succesful_stop	1.0	n/a	n/a	right	male
216.0062	0.5083	succesful_stop	1.05	n/a	n/a	right	female
219.0145	0.5083	go	n/a	1.568	correct	right	female
222.531	0.5083	go	n/a	1.528	correct	left	male
228.0309	0.5083	unsuccesful_stop	1.1	1.199	correct	right	female
230.5475	0.5083	go	n/a	0.886	correct	left	male
235.0473	0.5083	go	n/a	1.326	correct	right	female
240.0555	0.5083	go	n/a	1.815	correct	left	male
243.5637	0.5084	succesful_stop	1.15	n/a	n/a	right	female
246.5803	0.5083	go	n/a	1.358	correct	right	female
252.0802	0.5083	go	n/a	n/a	miss	right	male
258.0966	0.5084	unsuccesful_stop	1.2	0.881	correct	left	male
260.6132	0.5084	go	n/a	0.558	correct	left	male
265.6131	0.5083	unsuccesful_stop	1.25	1.12	correct	left	male
269.1213	0.5083	go	n/a	0.965	correct	left	male
274.1295	0.5083	go	n/a	0.867	correct	left	male
282.1459	0.5084	unsuccesful_stop	1.3	1.093	incorrect	left	female
285.6542	0.5083	go	n/a	0.838	correct	left	male
290.1624	0.5083	unsuccesful_stop	1.35	0.954	correct	left	male
294.1706	0.5083	go	n/a	0.78	correct	left	male
297.1788	0.5084	go	n/a	1.5	correct	left	male
301.687	0.5084	go	n/a	1.135	correct	right	female
309.2035	0.5083	unsuccesful_stop	1.4	1.283	correct	right	female
312.72	0.5084	go	n/a	n/a	miss	right	female
319.7282	0.5083	go	n/a	0.597	correct	left	male
324.2364	0.5083	go	n/a	0.832	correct	left	male
326.753	0.5083	go	n/a	1.383	correct	right	female
332.2528	0.5083	go	n/a	0.903	correct	left	male
336.261	0.5083	go	n/a	0.984	correct	right	female
339.7693	0.5083	unsuccesful_stop	1.45	0.595	correct	left	male
342.7858	0.5084	unsuccesful_stop	1.5	1.018	correct	right	female
347.7857	0.5083	go	n/a	n/a	miss	right	male
354.3022	0.5083	go	n/a	1.154	correct	right	female
357.3104	0.5083	unsuccesful_stop	1.55	1.081	correct	left	male
361.8186	0.5083	unsuccesful_stop	1.6	0.838	correct	left	male
364.8352	0.5083	go	n/a	0.516	correct	left	male
374.3432	0.5084	go	n/a	0.788	correct	left	male
376.8598	0.5084	go	n/a	1.111	correct	left	male
381.8597	0.5083	go	n/a	0.562	correct	left	male
386.3679	0.5083	go	n/a	n/a	miss	right	male
391.8844	0.5083	go	n/a	n/a	miss	right	male
398.4009	0.5083	unsuccesful_stop	1.6	0.589	correct	left	male
400.9175	0.5083	go	n/a	0.775	correct	left	male
408.9339	0.5083	go	n/a	0.74	correct	left	male
412.9421	0.5083	unsuccesful_stop	1.55	0.943	incorrect	left	female
417.442	0.5083	go	n/a	0.83	correct	left	male
421.9502	0.5083	go	n/a	0.739	correct	left	male
424.9668	0.5083	go	n/a	0.668	correct	left	male
429.4666	0.5083	go	n/a	0.713	correct	left	male
432.9832	0.5083	go	n/a	0.76	correct	left	male
437.4831	0.5083	unsuccesful_stop	1.5	0.792	incorrect	left	female
441.9913	0.5083	go	n/a	1.174	correct	right	female
445.4995	0.5083	unsuccesful_stop	1.45	0.694	correct	right	female
449.5077	0.5083	go	n/a	0.923	correct	right	female
453.5159	0.5083	unsuccesful_stop	1.4	1.032	correct	left	male
