onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
1.56	0.5083	succesful_stop	0.2	n/a	n/a	right	male
4.0767	0.5083	go	n/a	0.811	correct	right	female
8.5766	0.5083	go	n/a	0.929	correct	right	female
12.0932	0.5084	succesful_stop	0.25	n/a	n/a	right	female
17.0932	0.5083	go	n/a	1.015	correct	left	male
20.1098	0.5083	go	n/a	0.848	correct	right	female
25.6097	0.5084	go	n/a	0.76	correct	right	female
29.618	0.5084	go	n/a	0.625	correct	left	male
33.6263	0.5084	go	n/a	0.687	correct	left	male
36.6346	0.5084	go	n/a	0.724	correct	left	male
41.1429	0.5083	go	n/a	0.786	correct	left	male
44.6512	0.5083	go	n/a	0.82	correct	right	female
49.1595	0.5083	go	n/a	0.755	correct	left	male
52.6678	0.5083	succesful_stop	0.3	n/a	n/a	right	male
56.1844	0.5083	go	n/a	0.781	correct	right	female
60.1927	0.5083	go	n/a	0.756	correct	right	female
64.201	0.5083	go	n/a	0.831	correct	left	male
68.7009	0.5084	go	n/a	0.61	correct	left	male
73.2092	0.5083	succesful_stop	0.35	n/a	n/a	right	female
76.7175	0.5083	go	n/a	0.755	correct	left	male
81.2258	0.5083	succesful_stop	0.4	n/a	n/a	right	male
85.7341	0.5083	go	n/a	0.67	correct	right	female
93.7506	0.5084	go	n/a	0.821	correct	right	female
96.2673	0.5083	succesful_stop	0.45	n/a	n/a	right	female
101.7672	0.5083	go	n/a	0.797	correct	right	female
105.7755	0.5083	unsuccesful_stop	0.5	0.568	correct	left	male
108.7838	0.5083	succesful_stop	0.55	n/a	n/a	right	female
113.7921	0.5083	unsuccesful_stop	0.6	0.825	correct	right	female
116.3087	0.5083	go	n/a	0.911	correct	left	male
125.3169	0.5084	unsuccesful_stop	0.65	0.832	correct	left	male
128.3336	0.5083	go	n/a	1.11	correct	left	male
132.8335	0.5084	unsuccesful_stop	0.7	0.871	correct	left	male
137.3418	0.5083	unsuccesful_stop	0.75	0.952	correct	left	male
141.8501	0.5083	go	n/a	1.192	correct	left	male
149.8667	0.5083	unsuccesful_stop	0.8	0.882	correct	right	female
152.3833	0.5083	go	n/a	1.082	correct	right	female
157.3832	0.5084	go	n/a	0.948	correct	right	female
161.8915	0.5084	go	n/a	1.002	correct	right	female
165.3998	0.5084	go	n/a	0.876	correct	left	male
168.4165	0.5083	go	n/a	1.015	correct	right	female
172.9164	0.5083	go	n/a	1.003	correct	left	male
177.4247	0.5083	unsuccesful_stop	0.85	0.842	correct	left	male
181.933	0.5083	go	n/a	1.307	correct	right	female
184.4496	0.5083	go	n/a	1.253	incorrect	left	female
189.9495	0.5084	go	n/a	1.018	correct	left	male
193.4578	0.5084	go	n/a	1.132	correct	right	female
197.4661	0.5084	go	n/a	0.839	correct	left	male
201.4744	0.5083	succesful_stop	0.9	n/a	n/a	right	male
205.9827	0.5083	go	n/a	1.113	correct	left	male
209.991	0.5083	go	n/a	1.202	correct	right	female
213.9993	0.5083	go	n/a	0.948	correct	left	male
217.5076	0.5083	go	n/a	1.298	correct	left	male
220.5242	0.5083	go	n/a	1.324	correct	right	female
226.0241	0.5084	go	n/a	1.065	correct	right	female
229.5324	0.5084	go	n/a	0.763	correct	right	female
233.0407	0.5083	go	n/a	1.011	correct	left	male
236.5573	0.5084	go	n/a	0.896	correct	left	male
242.0573	0.5083	go	n/a	1.194	correct	right	female
245.5656	0.5083	go	n/a	0.916	correct	left	male
248.5822	0.5083	go	n/a	1.018	correct	left	male
253.5822	0.5083	unsuccesful_stop	0.95	0.778	incorrect	left	female
261.0987	0.5084	go	n/a	1.286	correct	left	male
265.107	0.5084	go	n/a	0.951	correct	right	female
269.1153	0.5083	go	n/a	0.996	correct	right	female
274.1236	0.5083	unsuccesful_stop	1.0	0.924	correct	right	female
277.6319	0.5083	succesful_stop	1.0	n/a	n/a	right	male
280.6485	0.5083	go	n/a	1.358	correct	right	female
286.1484	0.5084	go	n/a	1.378	correct	left	male
289.6567	0.5084	go	n/a	1.404	correct	left	male
293.665	0.5084	go	n/a	1.127	correct	left	male
296.6817	0.5083	go	n/a	1.055	correct	right	female
