name	intensity-avg	volume
Left-wm-bankssts	95.9761	2816.9
Left-wm-caudalanteriorcingulate	103.556	2573.7
Left-wm-caudalmiddlefrontal	97.1366	6318.5
Left-wm-cuneus	91.6745	2621.6
Left-wm-entorhinal	83.7974	1065.0
Left-wm-fusiform	89.9676	6621.9
Left-wm-inferiorparietal	96.9947	11298.9
Left-wm-inferiortemporal	89.5872	6628.2
Left-wm-isthmuscingulate	101.3951	3962.4
Left-wm-lateraloccipital	89.7009	9886.5
Left-wm-lateralorbitofrontal	93.4359	7392.3
Left-wm-lingual	85.2985	5635.5
Left-wm-medialorbitofrontal	94.7654	3698.9
Left-wm-middletemporal	86.4433	5022.4
Left-wm-parahippocampal	85.6505	1355.8
Left-wm-paracentral	95.133	4082.8
Left-wm-parsopercularis	96.5172	3943.6
Left-wm-parsorbitalis	87.65700000000001	1041.0
Left-wm-parstriangularis	95.9785	2990.5
Left-wm-pericalcarine	87.1171	3099.9
Left-wm-postcentral	90.2268	6396.7
Left-wm-posteriorcingulate	100.9753	4375.5
Left-wm-precentral	94.3724	13035.9
Left-wm-precuneus	97.9123	10627.9
Left-wm-rostralanteriorcingulate	100.5716	2485.0
Left-wm-rostralmiddlefrontal	97.4882	12786.7
Left-wm-superiorfrontal	95.2946	17697.0
Left-wm-superiorparietal	96.7919	14611.4
Left-wm-superiortemporal	93.7586	9571.5
Left-wm-supramarginal	96.1308	10380.4
Left-wm-frontalpole	93.5652	340.2
Left-wm-temporalpole	78.4696	687.3
Left-wm-transversetemporal	94.2517	878.4
Left-wm-insula	92.4287	9732.6
Right-wm-bankssts	98.1745	2747.0
Right-wm-caudalanteriorcingulate	101.5347	2805.0
Right-wm-caudalmiddlefrontal	95.9903	6514.3
Right-wm-cuneus	94.9757	3319.1
Right-wm-entorhinal	73.6993	655.1
Right-wm-fusiform	89.4609	6124.5
Right-wm-inferiorparietal	97.6178	11505.6
Right-wm-inferiortemporal	86.2643	6815.3
Right-wm-isthmuscingulate	101.0416	3644.6
Right-wm-lateraloccipital	89.9169	9449.7
Right-wm-lateralorbitofrontal	93.3757	8260.7
Right-wm-lingual	88.5258	5545.2
Right-wm-medialorbitofrontal	96.1167	4059.9
Right-wm-middletemporal	85.7554	6412.8
Right-wm-parahippocampal	84.2039	1418.0
Right-wm-paracentral	95.7262	4552.2
Right-wm-parsopercularis	95.3288	3815.0
Right-wm-parsorbitalis	86.7927	1533.0
Right-wm-parstriangularis	93.7711	3907.5
Right-wm-pericalcarine	90.5111	4046.5
Right-wm-postcentral	91.3268	7043.3
Right-wm-posteriorcingulate	100.255	4759.2
Right-wm-precentral	93.2162	11786.8
Right-wm-precuneus	96.9831	9593.7
Right-wm-rostralanteriorcingulate	104.5144	1857.6
Right-wm-rostralmiddlefrontal	96.2468	13844.6
Right-wm-superiorfrontal	94.7239	16574.6
Right-wm-superiorparietal	95.5364	11627.8
Right-wm-superiortemporal	90.4328	7031.0
Right-wm-supramarginal	96.7554	10627.5
Right-wm-frontalpole	89.0777	401.9
Right-wm-temporalpole	77.7054	824.1
Right-wm-transversetemporal	93.0877	533.1
Right-wm-insula	91.6488	8936.8
Left-UnsegmentedWhiteMatter	100.8043	35787.0
Right-UnsegmentedWhiteMatter	100.6263	33669.7
